date	SPX.GI	N225.GI	000001.SH
2012/9/6	9085.2261	701.9456	2051.918
2012/9/7	9118.1383	713.2274	2127.762
2012/9/10	9056.7945	718.2682	2134.893
2012/9/11	9087.4802	713.8558	2120.554
2012/9/12	9101.3259	729.3139	2126.554
2012/9/13	9247.2847	732.1602	2110.379
2012/9/14	9280.8159	746.9483	2123.847
2012/9/17	9248.6021	742.1762	2078.5
2012/9/18	9245.23	734.6095	2059.543
2012/9/19	9261.8882	743.119	2067.831
2012/9/20	9255.1279	734.0008	2024.837
2012/9/21	9261.1474	737.4727	2026.69
2012/9/24	9238.2852	736.0273	2033.192
2012/9/25	9144.0054	740.2696	2029.293
2012/9/26	9093.4121	726.279	2004.172
2012/9/27	9183.4692	730.6674	2056.323
2012/9/28	9135.2885	724.5501	2086.169
2012/10/8	9234.0645	713.0082	2074.419
2012/10/9	9144.8933	709.5475	2115.23
2012/10/10	9089.4499	696.5869	2119.942
2012/10/11	9082.916	693.7421	2102.868
2012/10/12	9037.8318	688.0805	2104.932
2012/10/15	9088.9485	689.9572	2098.703
2012/10/16	9181.4182	695.3565	2098.808
2012/10/17	9207.8235	703.4584	2105.618
2012/10/18	9184.3024	714.4428	2131.688
2012/10/19	9036.5496	714.0566	2128.302
2012/10/22	9043.2461	715.4774	2132.758
2012/10/23	8913.6153	709.764	2114.447
2012/10/24	8886.5359	706.2704	2115.99
2012/10/25	8908.352	714.084	2101.58
2012/10/26	8896.6339	700.7896	2066.209
2012/10/29	8894.0924	705.1321	2058.943
2012/10/30	8899.1754	696.3059	2062.347
2012/10/31	8896.8904	704.8617	2068.88
2012/11/1	8996.2439	704.3602	2104.428
2012/11/2	8915.8239	709.6066	2117.046
2012/11/5	8940.3595	704.598	2114.027
2012/11/6	9009.9984	704.7108	2105.999
2012/11/7	8794.8824	703.1336	2105.73
2012/11/8	8686.5781	695.8284	2071.509
2012/11/9	8694.7108	693.1115	2069.067
2012/11/12	8683.1488	686.7489	2079.274
2012/11/13	8644.5566	683.1317	2047.889
2012/11/14	8523.4567	684.0631	2055.419
2012/11/15	8513.1224	690.281	2030.29
2012/11/16	8559.7647	698.2895	2014.725
2012/11/19	8733.9398	705.7117	2016.982
2012/11/20	8732.9332	705.2633	2008.923
2012/11/21	8750.6915	707.8284	2030.319
2012/11/22	8752.0826	713.1039	2015.611
2012/11/23	8864.399	713.5722	2027.384
2012/11/26	8843.314	713.2214	2017.464
2012/11/27	8792.6177	720.8542	1991.165
2012/11/28	8868.7417	710.9625	1973.523
2012/11/29	8907.7415	718.293	1963.488
2012/11/30	8906.6393	721.7696	1980.117
2012/12/3	8866.631	719.4838	1959.767
2012/12/4	8848.2339	720.2532	1975.143
2012/12/5	8860.2843	725.2658	2031.907
2012/12/6	8895.2379	727.0644	2029.237
2012/12/7	8923.9145	725.5203	2061.786
2012/12/10	8925.8003	725.2705	2083.77
2012/12/11	8981.9703	725.5913	2074.704
2012/12/12	8982.7108	728.5551	2082.726
2012/12/13	8926.4952	733.7542	2061.476
2012/12/14	8894.6694	730.4533	2150.625
2012/12/17	8995.8201	734.4139	2160.342
2012/12/18	9097.4155	742.5785	2162.464
2012/12/19	9026.2196	756.2792	2162.239
2012/12/20	9077.4896	752.247	2168.353
2012/12/21	8992.9262	739.6299	2153.31
2012/12/24	8975.5461	738.8347	2159.053
2012/12/25	8978.114	746.4329	2213.611
2012/12/26	8936.836	754.4072	2219.132
2012/12/27	8926.7977	757.0564	2205.897
2012/12/28	8820.7237	755.0435	2233.252
2012/12/31	8964.3172	759.3575	2269.128
2013/1/4	9223.6564	767.075	2276.992
2013/1/7	9191.1948	755.0205	2285.364
2013/1/8	9151.4849	753.4489	2276.07
2013/1/9	9177.251	761.4984	2275.34
2013/1/10	9243.8831	757.9353	2283.658
2013/1/11	9231.52	760.7006	2242.997
2013/1/14	9220.4283	755.3322	2311.74
2013/1/15	9230.2467	760.1866	2325.682
2013/1/16	9240.0169	748.3063	2309.499
2013/1/17	9295.4161	756.2551	2284.909
2013/1/18	9324.8217	760.1877	2317.07
2013/1/21	9330.4684	748.8165	2328.221
2013/1/22	9372.6798	748.1207	2315.139
2013/1/23	9381.7265	741.2205	2320.911
2013/1/24	9384.9284	750.8743	2302.598
2013/1/25	9439.3403	756.2772	2291.304
2013/1/28	9423.8307	744.6692	2346.505
2013/1/29	9476.9252	751.9444	2358.977
2013/1/30	9433.21	767.4738	2382.475
2013/1/31	9407.3817	766.3621	2385.422
2013/2/1	9505.5826	764.1671	2419.02
2013/2/4	9402.0331	761.5375	2428.154
2013/2/5	9498.4577	750.5388	2433.13
2013/2/6	9508.3618	768.5069	2434.477
2013/2/7	9493.7612	762.2865	2418.53
2013/2/8	9531.5378	747.5294	2432.402
2013/2/18	9546.7129	761.943	2421.558
2013/2/19	9617.5182	760.0817	2382.914
2013/2/20	9495.6508	767.5376	2397.178
2013/2/21	9442.1087	756.4451	2325.951
2013/2/22	9528.7288	765.9891	2314.164
2013/2/25	9357.3862	778.0534	2325.819
2013/2/26	9409.1661	772.3834	2293.341
2013/2/27	9526.7844	766.4404	2313.22
2013/2/28	9509.0096	784.6956	2365.593
2013/3/1	9533.9924	783.5351	2359.506
2013/3/4	9581.6114	780.5753	2273.404
2013/3/5	9669.4193	783.9128	2326.306
2013/3/6	9671.8908	801.4071	2347.179
2013/3/7	9695.6364	797.5768	2324.293
2013/3/8	9728.8458	811.0751	2318.611
2013/3/11	9768.2373	804.8493	2310.593
2013/3/12	9741.191	798.4677	2286.605
2013/3/13	9750.8822	799.0417	2263.968
2013/3/14	9809.5809	807.9841	2270.277
2013/3/15	9789.1786	817.9314	2278.401
2013/3/18	9738.0306	806.586	2240.016
2013/3/19	9717.0722	817.6915	2257.434
2013/3/20	9775.6056	822.4294	2317.374
2013/3/21	9696.958	825.0853	2324.242
2013/3/22	9763.4129	812.9611	2328.278
2013/3/25	9727.8549	827.5018	2326.715
2013/3/26	9807.1836	829.8491	2297.669
2013/3/27	9803.2892	826.6266	2301.259
2013/3/28	9845.4119	818.2936	2236.302
2013/3/29	9837.0952	824.2874	2236.621
2013/4/1	9790.7443	804.9887	2234.395
2013/4/2	9827.5667	806.5345	2227.74
2013/4/3	9727.4977	825.8197	2225.295
2013/4/8	9792.6336	837.0566	2211.592
2013/4/9	9825.6162	830.4452	2225.775
2013/4/10	9930.9336	837.4578	2226.126
2013/4/11	9970.9908	848.8142	2219.553
2013/4/12	9931.2658	844.372	2206.78
2013/4/15	9695.1091	840.3891	2181.942
2013/4/16	9826.5765	851.0905	2194.846
2013/4/17	9675.5407	850.5763	2193.796
2013/4/18	9622.113	840.4527	2197.602
2013/4/19	9703.9824	843.6656	2244.643
2013/4/22	9752.3438	847.1683	2242.169
2013/4/23	9845.2721	849.4185	2184.538
2013/4/24	9849.1235	865.3962	2218.318
2013/4/25	9875.5468	870.8813	2199.307
2013/4/26	9842.7986	870.1878	2177.912
2013/5/2	9918.1582	873.7756	2174.123
2013/5/3	10033.9432	867.3394	2205.497
2013/5/6	10046.9395	858.4109	2231.166
2013/5/7	10094.4475	886.8748	2235.575
2013/5/8	10119.4126	894.7699	2246.3
2013/5/9	10073.154	887.0668	2232.971
2013/5/10	10131.5539	897.0198	2246.831
2013/5/13	10141.1371	898.6549	2241.92
2013/5/14	10237.8842	899.4371	2217.01
2013/5/15	10296.0475	915.3025	2224.797
2013/5/16	10248.7585	911.8582	2251.806
2013/5/17	10337.8138	916.371	2282.87
2013/5/20	10330.6647	924.9051	2299.986
2013/5/21	10333.9365	928.4445	2305.114
2013/5/22	10247.2786	941.433	2302.403
2013/5/23	10224.4143	866.0986	2275.667
2013/5/24	10205.5803	882.2705	2288.533
2013/5/27	10196.3426	865.0918	2293.077
2013/5/28	10262.1589	869.6675	2321.318
2013/5/29	10196.0956	864.8168	2324.017
2013/5/30	10227.5626	828.6862	2317.749
2013/5/31	10077.3209	840.2056	2300.595
2013/6/3	10138.7799	814.7267	2299.252
2013/6/4	10071.3244	838.2134	2272.416
2013/6/5	9936.0837	800.3364	2270.931
2013/6/6	10017.1987	801.3267	2242.11
2013/6/7	10126.5076	814.4523	2210.898
2013/6/13	10081.9412	802.9884	2148.355
2013/6/14	10021.7955	821.8455	2162.041
2013/6/17	10096.1586	847.9348	2156.215
2013/6/18	10183.5738	844.5237	2159.291
2013/6/19	10046.7516	853.9193	2143.454
2013/6/20	9798.8147	832.9982	2084.021
2013/6/21	9835.8031	838.5256	2073.095
2013/6/24	9722.7974	819.5719	1963.235
2013/6/25	9808.7849	818.9749	1959.508
2013/6/26	9904.78	807.5672	1951.495
2013/6/27	9969.092	834.9378	1950.013
2013/6/28	9924.7222	856.296	1979.206
2013/7/1	9981.2603	860.6697	1995.242
2013/7/2	9970.6564	873.0081	2006.56
2013/7/3	9983.7184	861.5637	1994.268
2013/7/4	9975.9645	865.5287	2006.098
2013/7/5	10083.4483	880.6356	2007.199
2013/7/8	10139.1911	858.9766	1958.273
2013/7/9	10199.7714	883.2956	1965.454
2013/7/10	10188.7328	879.1243	2008.126
2013/7/11	10317.9557	894.9265	2072.991
2013/7/12	10355.179	902.1582	2039.486
2013/7/15	10374.7998	899.8952	2059.39
2013/7/16	10341.1832	899.6708	2065.72
2013/7/17	10363.1463	906.8925	2044.922
2013/7/18	10426.7916	916.1279	2023.396
2013/7/19	10448.825	893.2381	1992.648
2013/7/22	10464.9807	903.6975	2004.762
2013/7/23	10442.3848	915.9129	2043.876
2013/7/24	10401.4068	911.9252	2033.329
2013/7/25	10438.815	895.0522	2021.174
2013/7/26	10440.8638	877.6696	2010.85
2013/7/29	10399.3288	858.6567	1976.306
2013/7/30	10414.1749	871.7043	1990.064
2013/7/31	10415.7885	860.5028	1993.799
2013/8/1	10544.7015	882.5176	2029.067
2013/8/2	10568.667	897.3648	2029.418
2013/8/5	10544.4916	887.7769	2050.481
2013/8/6	10481.769	904.977	2060.5
2013/8/7	10437.3111	874.7316	2046.778
2013/8/8	10473.9608	866.9055	2044.895
2013/8/9	10430.6489	866.0214	2052.235
2013/8/12	10418.1168	865.6491	2101.283
2013/8/13	10453.8143	877.3512	2106.156
2013/8/14	10402.2271	881.3244	2100.137
2013/8/15	10249.6799	865.2937	2081.88
2013/8/16	10210.8413	863.7926	2068.452
2013/8/19	10154.5441	866.8585	2085.602
2013/8/20	10194.5038	844.6418	2072.595
2013/8/21	10131.969	847.8807	2072.961
2013/8/22	10223.1118	841.2706	2067.124
2013/8/23	10265.4585	852.5139	2057.458
2013/8/26	10219.019	850.1402	2096.474
2013/8/27	10058.105	848.6732	2103.567
2013/8/28	10082.3078	844.9114	2101.301
2013/8/29	10105.8707	847.4503	2097.227
2013/8/30	10076.8946	838.7451	2098.382
2013/9/2	10075.7515	848.579	2098.448
2013/9/3	10120.3325	864.3149	2123.112
2013/9/4	10204.2975	869.5692	2127.618
2013/9/5	10211.1816	868.7136	2122.43
2013/9/6	10217.0334	853.8813	2139.993
2013/9/9	10304.7548	876.6474	2212.516
2013/9/10	10375.3992	889.4742	2237.984
2013/9/11	10405.2097	884.9203	2241.268
2013/9/12	10365.6587	886.9608	2255.605
2013/9/13	10394.3048	889.1427	2236.217
2013/9/16	10449.407	895.4951	2231.401
2013/9/17	10496.3778	887.1947	2185.56
2013/9/18	10621.7835	899.2018	2191.851
2013/9/23	10462.0614	912.8654	2221.044
2013/9/24	10436.5869	915.779	2207.531
2013/9/25	10410.0277	909.7479	2198.515
2013/9/26	10442.9136	923.7463	2155.809
2013/9/27	10403.4166	916.7037	2160.027
2013/9/30	10338.1694	907.723	2174.665
2013/10/8	10166.9462	881.6408	2198.199
2013/10/9	10175.2652	887.3038	2211.769
2013/10/10	10401.1197	893.5996	2190.929
2013/10/11	10467.5266	899.8785	2228.146
2013/10/14	10501.2857	899.6048	2237.773
2013/10/15	10428.1261	898.4949	2233.412
2013/10/16	10571.6328	900.8833	2193.074
2013/10/17	10646.9138	904.9325	2188.542
2013/10/18	10706.3454	910.1399	2193.78
2013/10/21	10703.838	918.4804	2229.237
2013/10/22	10772.7965	918.1657	2210.652
2013/10/23	10710.5485	900.3442	2183.107
2013/10/24	10746.3213	910.1232	2164.322
2013/10/25	10793.1973	886.5557	2132.955
2013/10/28	10808.0779	903.4523	2133.869
2013/10/29	10874.9887	899.2274	2128.864
2013/10/30	10828.8394	905.0772	2160.463
2013/10/31	10789.547	893.0892	2141.614
2013/11/1	10825.6301	887.2573	2149.562
2013/11/4	10869.5872	883.1672	2149.634
2013/11/5	10832.9218	885.4439	2157.24
2013/11/6	10884.0873	892.7556	2139.607
2013/11/7	10736.2368	884.2406	2129.4
2013/11/8	10863.5777	880.3827	2106.127
2013/11/11	10877.6327	882.7894	2109.471
2013/11/12	10846.5458	900.7926	2126.772
2013/11/13	10931.1444	895.7784	2087.941
2013/11/14	10979.1865	917.8299	2100.506
2013/11/15	11032.0141	926.9714	2135.827
2013/11/18	10987.8118	926.1141	2197.219
2013/11/19	10962.6825	927.7573	2193.125
2013/11/20	10920.6888	921.6912	2206.613
2013/11/21	11020.4131	937.9623	2205.766
2013/11/22	11077.6169	931.0863	2196.378
2013/11/25	11056.7728	944.3795	2186.115
2013/11/26	11061.1332	937.0895	2183.073
2013/11/27	11083.7416	933.8683	2201.07
2013/11/28	11086.091	943.2497	2219.372
2013/11/29	11074.1298	937.2689	2220.504
2013/12/2	11044.7396	935.2652	2207.371
2013/12/3	11013.6043	937.3725	2222.67
2013/12/4	10989.9253	920.193	2251.762
2013/12/5	10944.0189	907.6898	2247.063
2013/12/6	11052.9271	919.2921	2237.108
2013/12/9	11054.5658	928.4487	2238.2
2013/12/10	11016.5319	921.8479	2237.492
2013/12/11	10889.3642	919.9034	2204.166
2013/12/12	10850.9683	912.4087	2202.796
2013/12/13	10855.7267	908.4138	2196.075
2013/12/16	10920.0471	896.3552	2160.861
2013/12/17	10883.3348	904.7394	2151.079
2013/12/18	11063.9768	925.3074	2148.285
2013/12/19	11071.6757	929.4772	2127.792
2013/12/20	11127.3911	929.0861	2084.794
2013/12/23	11180.1696	931.5619	2089.707
2013/12/24	11209.8351	930.9717	2092.905
2013/12/25	11212.5851	937.6731	2106.354
2013/12/26	11265.0575	943.3742	2073.099
2013/12/27	11241.747	941.2746	2101.251
2013/12/30	11234.9456	943.0062	2097.529
2013/12/31	11269.2661	941.1653	2115.978
2014/1/2	11173.246	942.0776	2109.387
2014/1/3	11178.4993	946.7695	2083.136
2014/1/6	11154.0749	926.1514	2045.709
2014/1/7	11218.7871	922.8001	2047.317
2014/1/8	11223.2052	938.1717	2044.34
2014/1/9	11232.6286	923.6476	2027.622
2014/1/10	11239.9309	924.793	2013.298
2014/1/13	11088.024	931.5238	2009.564
2014/1/14	11204.2958	908.3948	2026.842
2014/1/15	11276.0422	923.2773	2023.348
2014/1/16	11271.9273	915.8572	2023.701
2014/1/17	11223.6087	918.625	2004.949
2014/1/20	11231.3312	915.5701	1991.253
2014/1/21	11259.3491	922.2471	2008.313
2014/1/22	11269.6963	924.7826	2051.749
2014/1/23	11173.1705	914.0188	2042.18
2014/1/24	10927.035	906.1473	2054.392
2014/1/27	10871.4354	893.3811	2033.3
2014/1/28	10943.7503	889.3272	2038.513
2014/1/29	10835.5717	908.4507	2049.914
2014/1/30	10953.53	894.796	2033.083
2014/2/7	10977.8155	863.8687	2044.497
2014/2/10	10993.9627	875.2702	2086.067
2014/2/11	11113.0313	877.6841	2103.671
2014/2/12	11111.6762	878.502	2109.955
2014/2/13	11180.2613	864.5699	2098.401
2014/2/14	11228.5134	853.0852	2115.848
2014/2/17	11225.3877	855.6416	2135.415
2014/2/18	11242.0735	885.8297	2119.066
2014/2/19	11174.2111	879.9523	2142.554
2014/2/20	11249.5188	862.486	2138.782
2014/2/21	11233.443	886.3507	2113.693
2014/2/24	11305.3408	884.4593	2076.686
2014/2/25	11289.1822	897.6022	2034.219
2014/2/26	11290.9031	896.2072	2041.254
2014/2/27	11352.7051	892.6258	2047.354
2014/2/28	11382.4372	890.7907	2056.302
2014/3/3	11294.0219	884.8628	2075.235
2014/3/4	11475.0753	888.2058	2071.473
2014/3/5	11478.3979	892.9788	2053.084
2014/3/6	11496.621	905.6786	2059.578
2014/3/7	11493.7926	907.1881	2057.908
2014/3/10	11509.3047	897.1233	1999.065
2014/3/11	11453.6145	904.0077	2001.157
2014/3/12	11460.0993	883.8468	1997.692
2014/3/13	11321.7569	884.0695	2019.111
2014/3/14	11294.5961	863.1699	2004.339
2014/3/17	11398.5314	863.8561	2023.673
2014/3/18	11484.5687	868.6537	2025.196
2014/3/19	11416.01	875.8791	2021.734
2014/3/20	11505.3735	855.3314	1993.479
2014/3/21	11474.4317	856.6543	2047.619
2014/3/24	11414.3403	872.1513	2066.279
2014/3/25	11459.7574	868.3914	2067.311
2014/3/26	11382.1286	870.8157	2063.67
2014/3/27	11365.1244	884.2754	2046.588
2014/3/28	11422.5054	887.1259	2041.712
2014/3/31	11518.8229	888.4836	2033.306
2014/4/1	11596.5137	883.9841	2047.46
2014/4/2	11627.7114	888.4541	2058.988
2014/4/3	11619.713	894.9079	2043.702
2014/4/4	11480.9345	894.5921	2058.831
2014/4/8	11394.5543	875.069	2098.284
2014/4/9	11512.0348	863.7871	2105.237
2014/4/10	11275.2751	862.812	2134.3
2014/4/11	11165.5857	848.0591	2130.542
2014/4/14	11263.9264	844.9588	2131.539
2014/4/15	11347.4122	848.8505	2101.601
2014/4/16	11469.7811	872.9329	2105.122
2014/4/17	11482.8139	872.1308	2098.885
2014/4/18	11484.8652	875.3891	2097.748
2014/4/21	11529.1577	873.4711	2065.826
2014/4/22	11579.9076	865.427	2072.831
2014/4/23	11552.2149	875.2636	2067.382
2014/4/24	11570.1711	867.9871	2057.033
2014/4/25	11474.0718	871.3109	2036.519
2014/4/28	11509.1458	864.5094	2003.487
2014/4/29	11562.2481	861.023	2020.341
2014/4/30	11601.3641	861.6081	2026.358
2014/5/5	11601.967	874.6071	2027.353
2014/5/6	11498.6182	875.1275	2028.038
2014/5/7	11558.88	851.8304	2010.083
2014/5/8	11545.8156	857.9568	2015.274
2014/5/9	11567.8677	862.6961	2011.135
2014/5/12	11688.1056	856.8383	2052.871
2014/5/13	11695.1228	871.9457	2050.728
2014/5/14	11643.354	871.9951	2047.91
2014/5/15	11531.9194	867.6869	2024.974
2014/5/16	11572.8756	857.4251	2026.504
2014/5/19	11618.8791	852.1938	2005.183
2014/5/20	11541.5022	857.2813	2008.119
2014/5/21	11638.7609	856.6847	2024.951
2014/5/22	11668.7148	873.9313	2021.285
2014/5/23	11722.6591	878.6202	2034.569
2014/5/26	11726.08	886.7818	2041.476
2014/5/27	11793.9992	890.9308	2034.565
2014/5/28	11782.1967	891.6123	2050.228
2014/5/29	11847.5451	893.7938	2040.595
2014/5/30	11867.4651	891.1558	2039.212
2014/6/3	11874.485	908.8204	2038.305
2014/6/4	11893.6701	908.7487	2024.834
2014/6/5	11974.1906	909.1051	2040.878
2014/6/6	12013.0341	911.1779	2029.956
2014/6/9	11997.3836	911.6142	2030.502
2014/6/10	11987.7996	903.1518	2052.532
2014/6/11	11956.0898	907.3937	2054.948
2014/6/12	11873.2647	904.9403	2051.713
2014/6/13	11907.9648	914.3403	2070.715
2014/6/16	11924.5168	903.0011	2085.983
2014/6/17	11948.8703	906.136	2066.698
2014/6/18	12046.9732	913.3118	2055.519
2014/6/19	12056.8764	929.5192	2023.735
2014/6/20	12076.3614	929.0697	2026.674
2014/6/23	12081.2384	928.7656	2024.365
2014/6/24	12001.1519	931.3389	2033.931
2014/6/25	12061.8869	924.1795	2025.502
2014/6/26	12044.3404	928.2762	2038.677
2014/6/27	12068.3361	916.5835	2036.51
2014/6/30	12060.9031	922.0831	2048.327
2014/7/1	12140.4566	931.4958	2050.381
2014/7/2	12153.5886	932.8188	2059.418
2014/7/3	12226.5381	929.8301	2063.229
2014/7/4	12238.6492	932.7114	2059.375
2014/7/7	12193.7944	930.1947	2059.927
2014/7/8	12101.5592	929.1253	2064.021
2014/7/9	12145.7279	930.6307	2038.612
2014/7/10	12071.5833	923.6397	2038.342
2014/7/11	12094.456	921.8372	2046.961
2014/7/14	12156.1994	929.8019	2066.646
2014/7/15	12133.6987	933.7011	2070.357
2014/7/16	12193.591	932.2316	2067.276
2014/7/17	12054.97	932.5905	2055.591
2014/7/18	12179.5049	926.9715	2059.067
2014/7/21	12147.1006	926.2107	2054.479
2014/7/22	12207.437	932.4111	2075.481
2014/7/23	12234.418	931.348	2078.489
2014/7/24	12241.782	928.1617	2105.062
2014/7/25	12185.9809	936.9015	2126.614
2014/7/28	12194.4392	941.8115	2177.948
2014/7/29	12137.8469	946.1271	2183.192
2014/7/30	12144.4965	945.8772	2181.243
2014/7/31	11907.4072	937.4336	2201.562
2014/8/1	11874.5177	931.7902	2185.303
2014/8/4	11956.0062	931.1316	2223.331
2014/8/5	11839.0548	921.3022	2219.945
2014/8/6	11844.2323	911.8917	2217.465
2014/8/7	11776.3182	919.6848	2187.669
2014/8/8	11891.2544	892.5101	2194.425
2014/8/11	11916.3192	912.2493	2224.654
2014/8/12	11895.8499	912.3167	2221.595
2014/8/13	11978.7522	915.3433	2222.877
2014/8/14	12033.1553	920.8498	2206.466
2014/8/15	12031.0482	919.9123	2226.734
2014/8/18	12131.7219	920.3826	2239.466
2014/8/19	12196.3517	926.184	2245.33
2014/8/20	12232.9286	923.8825	2240.211
2014/8/21	12279.3748	925.1968	2230.458
2014/8/22	12251.9243	921.3186	2240.812
2014/8/25	12317.7762	923.8048	2229.274
2014/8/26	12332.7233	919.1356	2207.106
2014/8/27	12332.3399	920.0031	2209.465
2014/8/28	12307.506	917.1407	2195.818
2014/8/29	12350.175	916.1589	2217.2
2014/9/1	12356.7862	915.5492	2235.511
2014/9/2	12350.864	925.0898	2266.046
2014/9/3	12343.8422	921.9959	2288.627
2014/9/4	12318.7085	920.9442	2306.862
2014/9/5	12388.9761	916.1634	2326.432
2014/9/9	12232.8829	915.9548	2326.527
2014/9/10	12258.5258	914.8019	2318.305
2014/9/11	12274.9295	915.129	2311.679
2014/9/12	12204.7173	914.3952	2331.95
2014/9/15	12192.8757	913.0556	2339.14
2014/9/16	12286.1309	912.5103	2296.555
2014/9/17	12299.6477	910.6432	2307.893
2014/9/18	12367.8526	911.3365	2315.928
2014/9/19	12354.9132	921.5259	2329.451
2014/9/22	12261.8921	914.5151	2289.866
2014/9/23	12188.0872	916.0709	2309.718
2014/9/24	12281.9515	914.1238	2343.575
2014/9/25	12090.2487	921.5693	2345.103
2014/9/26	12196.1138	918.9996	2347.718
2014/9/29	12171.1834	917.7834	2357.711
2014/9/30	12134.5142	909.6311	2363.87
2014/10/8	12107.2953	886.4755	2382.794
2014/10/9	11850.9715	878.9556	2389.371
2014/10/10	11716.9811	872.4833	2374.54
2014/10/13	11519.5274	876.645	2366.009
2014/10/14	11530.5802	856.0413	2359.475
2014/10/15	11445.9323	863.366	2373.67
2014/10/16	11436.415	853.5291	2356.499
2014/10/17	11586.0271	838.7002	2341.184
2014/10/20	11697.2854	866.493	2356.728
2014/10/21	11921.4005	850.4171	2339.657
2014/10/22	11839.5857	872.0093	2326.553
2014/10/23	11989.5446	867.6441	2302.418
2014/10/24	12075.6839	869.2686	2302.28
2014/10/27	12053.4317	874.2793	2290.437
2014/10/28	12192.3756	872.1799	2337.871
2014/10/29	12172.3132	882.1711	2373.03
2014/10/30	12258.5205	882.4648	2391.076
2014/10/31	12403.1371	921.8296	2420.178
2014/11/3	12414.576	894.1232	2430.032
2014/11/4	12383.067	911.0793	2430.677
2014/11/5	12445.5626	914.9879	2419.254
2014/11/6	12505.1444	899.5228	2425.864
2014/11/7	12517.0336	900.9059	2418.171
2014/11/10	12510.2284	901.8864	2473.673
2014/11/11	12526.2868	914.9241	2469.673
2014/11/12	12520.5621	911.3749	2494.476
2014/11/13	12525.157	924.3224	2485.606
2014/11/14	12524.2908	925.3699	2478.824
2014/11/17	12535.542	894.1628	2474.009
2014/11/18	12604.2074	913.1648	2456.366
2014/11/19	12578.5262	906.259	2450.986
2014/11/20	12607.3747	898.6413	2452.66
2014/11/21	12667.2075	902.0351	2486.791
2014/11/24	12710.3162	905.819	2532.879
2014/11/25	12689.4972	904.291	2567.597
2014/11/26	12717.6412	905.2499	2604.345
2014/11/27	12710.5936	899.699	2630.486
2014/11/28	12683.4468	906.8122	2682.835
2014/12/1	12601.7559	913.5946	2680.155
2014/12/2	12673.1179	916.3679	2763.545
2014/12/3	12731.4078	912.7085	2779.525
2014/12/4	12723.8679	917.0415	2899.456
2014/12/5	12737.1683	918.6739	2937.647
2014/12/8	12625.9917	906.5569	3020.258
2014/12/9	12612.4838	905.3116	2856.269
2014/12/10	12398.9637	895.4593	2940.006
2014/12/11	12446.6535	899.611	2925.743
2014/12/12	12251.0559	897.1726	2938.173
2014/12/15	12166.9854	885.3898	2953.421
2014/12/16	12069.6179	872.7679	3021.518
2014/12/17	12306.2056	882.2789	3061.02
2014/12/18	12613.697	889.6391	3057.521
2014/12/19	12673.4133	908.5065	3108.596
2014/12/22	12724.8219	907.5043	3127.445
2014/12/23	12749.1269	902.2314	3032.612
2014/12/24	12750.8904	910.1194	2972.532
2014/12/25	12743.812	909.2792	3072.536
2014/12/26	12780.3481	909.355	3157.603
2014/12/29	12795.3337	904.4169	3168.016
2014/12/30	12736.7348	889.1691	3165.815
2014/12/31	12598.4091	896.4635	3234.677
2015/1/5	12375.6484	890.6296	3350.519
2015/1/6	12267.1878	869.2142	3351.446
2015/1/7	12412.4867	874.0185	3373.954
2015/1/8	12641.3306	884.2945	3293.456
2015/1/9	12533.8674	882.9831	3285.412
2015/1/12	12419.6445	893.1985	3229.316
2015/1/13	12379.9321	888.1679	3235.301
2015/1/14	12309.978	876.1445	3222.437
2015/1/15	12193.7455	893.6558	3336.455
2015/1/16	12356.4271	890.006	3376.495
2015/1/19	12364.9087	889.0987	3116.351
2015/1/20	12383.2646	905.6004	3173.052
2015/1/21	12450.3928	895.1289	3323.611
2015/1/22	12636.1748	902.0101	3343.344
2015/1/23	12586.2742	908.8423	3351.764
2015/1/26	12627.2413	914.6692	3383.182
2015/1/27	12454.1306	923.6495	3352.96
2015/1/28	12269.6369	929.2574	3305.738
2015/1/29	12397.3369	921.3159	3262.305
2015/1/30	12243.2536	920.8357	3210.363
2015/2/2	12404.9877	922.5697	3128.3
2015/2/3	12580.8291	909.8721	3204.907
2015/2/4	12518.131	924.5627	3174.126
2015/2/5	12656.8602	919.7978	3136.531
2015/2/6	12592.0148	925.9991	3075.907
2015/2/9	12548.7676	918.151	3095.124
2015/2/10	12679.4224	916.686	3141.593
2015/2/11	12683.1917	910.5605	3157.704
2015/2/12	12809.2744	921.2449	3173.416
2015/2/13	12852.0323	926.6402	3203.827
2015/2/16	12848.8868	935.5639	3222.363
2015/2/17	12881.3852	937.5411	3246.906
2015/2/25	12975.7182	965.8357	3228.843
2015/2/26	12955.511	975.8842	3298.359
2015/2/27	12937.4138	974.4664	3310.303
2015/3/2	13024.7011	971.034	3336.285
2015/3/3	12971.9105	967.7954	3263.052
2015/3/4	12911.2058	965.9661	3279.533
2015/3/5	12927.2789	969.0576	3248.476
2015/3/6	12745.0842	976.1718	3241.187
2015/3/9	12801.5949	962.9781	3302.408
2015/3/10	12586.302	950.2594	3286.068
2015/3/11	12567.2663	955.9293	3290.9
2015/3/12	12729.7641	967.4451	3349.323
2015/3/13	12646.4799	980.619	3372.911
2015/3/16	12823.2522	981.2989	3449.305
2015/3/17	12774.4534	989.4794	3502.847
2015/3/18	12923.6822	994.9508	3577.301
2015/3/19	12840.6534	999.8876	3582.271
2015/3/20	12963.9718	999.0969	3617.318
2015/3/23	12931.24	1013.1616	3687.728
