date,pre_close,open,high,low,close,volume,amt,adjfactor
2013/8/15,2278.0506,2276.2101,2286.4042,2251.0596,2252.2685,19100895273,1.87E+11,1
2013/8/16,2252.2685,2242.3338,2309.9186,2218.4363,2219.2088,26780165264,2.44E+11,1
2013/8/19,2219.2088,2203.323,2256.9564,2200.9122,2254.9359,18160898788,1.74E+11,1
2013/8/20,2254.9359,2250.2125,2273.5117,2235.1623,2244.6768,19858502853,1.91E+11,1
2013/8/21,2244.6768,2247.9867,2251.4426,2228.0359,2250.2605,17548269220,1.68E+11,1
2013/8/22,2250.2605,2245.7154,2265.8126,2241.8235,2251.2964,18453577202,1.79E+11,1
2013/8/23,2251.2964,2259.5691,2264.6953,2203.3072,2241.4076,21957285482,2.17E+11,1
2013/8/26,2241.4076,2246.3862,2289.4788,2243.517,2289.4508,21774626946,2.11E+11,1
2013/8/27,2289.4508,2287.8528,2302.0722,2281.2343,2302.0611,22444936339,2.14E+11,1
2013/8/28,2302.0611,2287.5617,2304.991,2270.7025,2285.4189,27677181034,2.60E+11,1
2013/8/29,2285.4189,2290.9359,2295.5508,2268.1963,2280.5502,23185927111,2.09E+11,1
2013/8/30,2280.5502,2279.3382,2295.4453,2253.2586,2263.4411,29111683230,2.57E+11,1
2013/9/2,2263.4411,2267.4238,2281.1059,2245.94,2275.497,24299254288,2.16E+11,1
2013/9/3,2275.497,2278.1561,2310.8684,2274.6261,2310.8608,23970582728,2.15E+11,1
2013/9/4,2310.8608,2310.2085,2319.1495,2302.5654,2311.2972,24571047557,2.22E+11,1
2013/9/5,2311.2972,2309.5943,2317.3296,2301.3869,2310.6908,22411941414,2.13E+11,1
2013/9/6,2310.6908,2306.8148,2331.3662,2306.0635,2328.5526,23629974718,2.22E+11,1
2013/9/9,2328.5526,2338.954,2384.8224,2336.7125,2381.5211,34124788792,3.10E+11,1
2013/9/10,2381.5211,2388.3345,2409.7133,2388.3345,2409.7133,36479008613,3.25E+11,1
2013/9/11,2409.7133,2415.1216,2424.432,2389.2096,2400.3912,39348631059,3.43E+11,1
2013/9/12,2400.3912,2395.7766,2427.6207,2390.5774,2415.7427,32033120565,2.78E+11,1
2013/9/13,2415.7427,2412.367,2420.7234,2398.0067,2410.4245,27335132138,2.45E+11,1
2013/9/16,2410.4245,2417.766,2424.8711,2400.6616,2410.5307,25280932554,2.41E+11,1
2013/9/17,2410.5307,2411.2348,2411.2348,2364.2486,2364.7648,25171259006,2.37E+11,1
2013/9/18,2364.7648,2366.527,2379.9123,2352.7846,2378.7262,19392289019,1.92E+11,1
2013/9/23,2378.7262,2392.2726,2422.9623,2387.3761,2422.9623,23236634717,2.36E+11,1
2013/9/24,2422.9623,2421.666,2421.666,2385.1243,2410.3926,27217151435,2.72E+11,1
2013/9/25,2410.3926,2407.6588,2420.3619,2392.5896,2397.6218,27296466172,2.71E+11,1
2013/9/26,2397.6218,2391.1595,2391.6763,2350.8682,2352.0298,24249895874,2.41E+11,1
2013/9/27,2352.0298,2349.694,2369.0572,2349.1464,2361.2407,18757349611,1.93E+11,1
2013/9/30,2361.2407,2377.4819,2385.7764,2370.9636,2385.7764,16701095445,1.79E+11,1
2013/10/8,2385.7764,2385.1875,2423.8282,2375.9461,2421.8874,22704065598,2.37E+11,1
2013/10/9,2421.8874,2414.7926,2443.9107,2407.3883,2443.9107,23605072987,2.45E+11,1
2013/10/10,2443.9107,2446.969,2446.969,2415.4449,2421.6696,27199791691,2.78E+11,1
2013/10/11,2421.6696,2431.8112,2459.8817,2431.8112,2459.191,27543820325,2.78E+11,1
2013/10/14,2459.191,2462.5327,2478.8722,2455.724,2473.714,29424174875,2.99E+11,1
2013/10/15,2473.714,2476.3224,2479.5246,2452.7083,2471.0884,28193627725,2.85E+11,1
2013/10/16,2471.0884,2463.5609,2463.5609,2399.3139,2411.0938,27870382017,2.76E+11,1
2013/10/17,2411.0938,2421.3684,2434.3716,2399.4056,2405.4876,23617045018,2.35E+11,1
2013/10/18,2405.4876,2405.8142,2425.9451,2401.0589,2419.2661,19231451631,1.93E+11,1
2013/10/21,2419.2661,2425.0105,2473.2437,2420.4583,2473.2336,25586074022,2.61E+11,1
2013/10/22,2473.2336,2472.4097,2476.073,2439.9579,2446.0026,28538347880,2.93E+11,1
2013/10/23,2446.0026,2447.2036,2459.0642,2392.2398,2401.3803,27005671762,2.62E+11,1
2013/10/24,2401.3803,2394.7602,2404.9915,2378.4704,2383.3206,18720178039,1.84E+11,1
2013/10/25,2383.3206,2383.8985,2394.4671,2330.6674,2344.9795,20969631562,2.08E+11,1
2013/10/28,2344.9795,2346.2359,2351.1177,2327.9563,2342.1083,17102345254,1.68E+11,1
2013/10/29,2342.1083,2342.4056,2367.9475,2263.9726,2315.1762,26467063559,2.44E+11,1
2013/10/30,2315.1762,2311.6746,2351.4207,2307.8704,2351.42,21043915963,1.93E+11,1
2013/10/31,2351.42,2343.8654,2343.8654,2316.7289,2318.8737,19940657900,1.83E+11,1
2013/11/1,2318.8737,2313.7391,2329.9054,2297.3794,2319.5475,16245290386,1.55E+11,1
2013/11/4,2319.5475,2325.2451,2337.7305,2318.7212,2324.36,14142937703,1.38E+11,1
2013/11/5,2324.36,2314.721,2342.6192,2294.5125,2342.6119,17154253575,1.64E+11,1
2013/11/6,2342.6119,2333.5167,2351.6189,2316.9697,2316.9745,19146893145,1.85E+11,1
2013/11/7,2316.9745,2311.5929,2317.292,2286.5489,2294.8829,15497259202,1.49E+11,1
2013/11/8,2294.8829,2283.859,2292.961,2258.6454,2261.9285,15235537277,1.44E+11,1
2013/11/11,2261.9285,2259.0332,2280.8851,2246.1996,2272.2524,12838594872,1.25E+11,1
2013/11/12,2272.2524,2273.7589,2296.5424,2269.9438,2295.8382,14693974745,1.44E+11,1
2013/11/13,2295.8382,2286.2174,2286.2174,2248.7025,2248.7408,15751648473,1.49E+11,1
2013/11/14,2248.7408,2247.3581,2274.0322,2234.3483,2273.7583,15726273738,1.57E+11,1
2013/11/15,2273.7583,2275.1569,2341.9665,2275.1569,2320.4968,22566220598,2.29E+11,1
2013/11/18,2320.4968,2335.4351,2388.0359,2331.2011,2388.0341,26815575540,2.68E+11,1
2013/11/19,2388.0341,2388.6021,2393.0584,2373.56,2384.0799,22698410984,2.31E+11,1
2013/11/20,2384.0799,2393.2601,2401.5114,2377.3395,2401.5114,21683110697,2.11E+11,1
2013/11/21,2401.5114,2391.191,2394.9423,2368.372,2390.2674,24514521294,2.39E+11,1
2013/11/22,2390.2674,2392.9275,2397.5259,2373.5789,2378.9506,21197493568,2.07E+11,1
2013/11/25,2378.9506,2370.4718,2399.0724,2364.8094,2374.629,19827452145,1.98E+11,1
2013/11/26,2374.629,2372.8904,2385.2554,2366.4967,2377.4093,18542077002,1.85E+11,1
2013/11/27,2377.4093,2376.0183,2409.7801,2374.0245,2407.2912,21190016900,2.21E+11,1
2013/11/28,2407.2912,2411.3042,2446.931,2410.5508,2429.3073,24643409680,2.49E+11,1
2013/11/29,2429.3073,2431.1405,2441.8753,2426.9904,2440.4994,21023788469,2.28E+11,1
2013/12/2,2440.4994,2400.915,2431.3304,2346.0884,2365.4345,30886552928,3.04E+11,1
2013/12/3,2365.4345,2350.2661,2403.0044,2346.6611,2399.0027,20849596549,2.12E+11,1
2013/12/4,2399.0027,2395.4942,2448.3983,2392.2623,2432.0318,27335553371,2.68E+11,1
2013/12/5,2432.0318,2431.7475,2437.5995,2416.2505,2423.7281,22373004618,2.21E+11,1
2013/12/6,2423.7281,2418.7781,2427.2246,2404.6429,2412.1374,18909674404,1.87E+11,1
2013/12/9,2412.1374,2418.8603,2428.3187,2414.1178,2424.1307,17529344882,1.81E+11,1
2013/12/10,2424.1307,2427.9396,2436.9684,2415.8544,2426.4633,20069117975,1.97E+11,1
2013/12/11,2426.4633,2417.1786,2417.1786,2379.5461,2394.6219,19447928196,1.88E+11,1
2013/12/12,2394.6219,2389.7368,2413.9872,2389.7368,2400.9593,16276791106,1.67E+11,1
2013/12/13,2400.9593,2385.4844,2410.5477,2380.2139,2403.7957,16217543169,1.63E+11,1
2013/12/16,2403.7957,2405.6467,2408.3962,2364.2906,2366.6506,18745459146,1.87E+11,1
2013/12/17,2366.6506,2366.3023,2371.2967,2345.9725,2353.2907,14903261105,1.49E+11,1
2013/12/18,2353.2907,2353.4571,2364.614,2344.7948,2351.9716,12606958634,1.29E+11,1
2013/12/19,2351.9716,2358.5222,2366.7995,2328.3964,2329.1738,13801393479,1.38E+11,1
2013/12/20,2329.1738,2329.8009,2335.907,2283.2736,2287.2174,15526804017,1.50E+11,1
2013/12/23,2287.2174,2289.2297,2297.0287,2258.5791,2287.0727,12863322340,1.30E+11,1
2013/12/24,2287.0727,2291.2188,2319.4292,2279.5966,2298.8668,13338117038,1.39E+11,1
2013/12/25,2298.8668,2300.7386,2324.087,2292.8674,2324.0864,13466753478,1.45E+11,1
2013/12/26,2324.0864,2321.3438,2322.0505,2282.2335,2283.058,15475002136,1.61E+11,1
2013/12/27,2283.058,2282.844,2330.6142,2281.3962,2322.4409,15439967321,1.60E+11,1
2013/12/30,2322.4409,2332.0936,2336.7019,2320.6732,2326.2586,15328767687,1.59E+11,1
2013/12/31,2326.2586,2317.8968,2345.2684,2313.4636,2344.197,15482814553,1.61E+11,1
2014/1/2,2344.197,2338.9606,2350.5712,2332.3127,2350.4008,14461926765,1.58E+11,1
2014/1/3,2350.4008,2342.9406,2345.6973,2319.2418,2328.8088,17263837600,1.83E+11,1
2014/1/6,2328.8088,2323.8088,2323.8088,2266.2722,2270.512,17908193805,1.78E+11,1
2014/1/7,2270.512,2257.4271,2283.1173,2252.9295,2279.1594,13373905782,1.39E+11,1
2014/1/8,2279.1594,2282.0711,2305.7681,2275.6202,2289.1021,15739784594,1.74E+11,1
2014/1/9,2289.1021,2284.898,2305.1068,2261.0344,2261.7393,16434079792,1.80E+11,1
2014/1/10,2261.7393,2255.0614,2261.2739,2227.9635,2233.5439,14983308195,1.47E+11,1
2014/1/13,2233.5439,2234.2713,2251.2424,2213.3743,2225.104,13400381335,1.35E+11,1
2014/1/14,2225.104,2223.1963,2257.0753,2216.1436,2257.0748,14712543382,1.45E+11,1
2014/1/15,2257.0748,2254.9875,2264.5621,2247.4291,2264.3103,14490812721,1.54E+11,1
2014/1/16,2264.3103,2265.7354,2265.7354,2265.7354,2265.7354,15141192989,1.61E+11,1
2014/1/17,2265.7354,2253.5805,2254.2318,2236.2877,2237.6606,13660714424,1.43E+11,1
2014/1/20,2237.6606,2233.8584,2242.7424,2211.8253,2222.3265,12411687004,1.34E+11,1
2014/1/21,2222.3265,2223.0349,2252.7263,2223.0349,2252.0037,13297107892,1.45E+11,1
2014/1/22,2252.0037,2254.4373,2308.3402,2253.7909,2308.3399,20098585164,2.12E+11,1
2014/1/23,2308.3399,2307.7745,2322.2559,2304.7724,2312.1356,18407033105,2.08E+11,1
2014/1/24,2312.1356,2306.7889,2342.2258,2303.9496,2335.9412,20042332174,2.23E+11,1
2014/1/27,2335.9412,2324.4454,2336.1502,2310.0532,2317.7889,19781283835,2.17E+11,1
2014/1/28,2317.7889,2320.4483,2332.959,2300.289,2317.2876,15625454539,1.74E+11,1
2014/1/29,2317.2876,2321.7303,2336.7193,2320.0877,2334.6716,15697813229,1.78E+11,1
2014/1/30,2334.6716,2330.3195,2330.3195,2311.7768,2316.1153,13409181499,1.56E+11,1
2014/2/7,2316.1153,2302.4875,2344.8217,2297.0122,2344.8217,15783907241,1.80E+11,1
2014/2/10,2344.8217,2353.1635,2407.6028,2353.1635,2406.7256,25827604064,2.87E+11,1
2014/2/11,2406.7256,2407.9357,2426.1472,2391.0644,2417.1975,28073333079,3.05E+11,1
2014/2/12,2417.1975,2418.4546,2435.7584,2408.137,2435.7584,25433043262,2.77E+11,1
2014/2/13,2435.7584,2433.1166,2443.8669,2407.1927,2407.1927,28122829202,2.99E+11,1
2014/2/14,2407.1927,2406.1028,2439.7267,2403.6478,2439.7267,22260470876,2.43E+11,1
2014/2/17,2439.7267,2451.8898,2475.376,2446.4184,2475.376,27854464256,3.07E+11,1
2014/2/18,2475.376,2475.4699,2475.4699,2450.6133,2459.5531,28382892366,3.15E+11,1
2014/2/19,2459.5531,2457.7861,2483.8101,2445.6821,2473.8054,29054955308,3.01E+11,1
2014/2/20,2473.8054,2477.8351,2486.0458,2441.2644,2442.767,29369130358,2.95E+11,1
2014/2/21,2442.767,2438.761,2445.099,2406.0175,2425.6615,22311829904,2.30E+11,1
2014/2/24,2425.6615,2411.8972,2411.8972,2369.7352,2402.2019,24033792667,2.54E+11,1
2014/2/25,2402.2019,2404.5373,2419.2646,2312.0822,2322.892,29329864437,3.30E+11,1
2014/2/26,2322.892,2309.1426,2333.124,2284.8028,2333.124,22491951353,2.36E+11,1
2014/2/27,2333.124,2338.5375,2362.5638,2307.4409,2310.2005,25588135975,2.71E+11,1
2014/2/28,2310.2005,2304.6921,2336.4747,2281.4329,2336.2127,21628963166,2.28E+11,1
2014/3/3,2336.2127,2333.421,2369.1244,2328.3375,2369.1244,23440344146,2.39E+11,1
2014/3/4,2369.1244,2361.159,2369.6237,2339.6223,2366.2538,22513000533,2.39E+11,1
2014/3/5,2366.2538,2370.6262,2372.6352,2348.2945,2352.4065,20860171119,2.18E+11,1
2014/3/6,2352.4065,2347.6812,2364.3318,2319.6466,2357.8737,21055966029,2.19E+11,1
2014/3/7,2357.8737,2355.7557,2372.539,2340.7038,2350.6957,20234723572,2.14E+11,1
2014/3/10,2350.6957,2331.1046,2331.1046,2264.5636,2267.4734,21850535665,2.17E+11,1
2014/3/11,2267.4734,2260.6411,2285.0775,2250.643,2271.7781,17817459137,1.80E+11,1
2014/3/12,2271.7781,2268.3053,2291.1051,2240.1396,2272.4683,19242332880,1.85E+11,1
2014/3/13,2272.4683,2274.8619,2304.3947,2273.2909,2301.9955,18142412716,1.71E+11,1
2014/3/14,2301.9955,2291.1132,2304.8959,2272.9853,2289.6174,16601620324,1.59E+11,1
2014/3/17,2289.6174,2295.1394,2326.9514,2288.5176,2326.929,17002212559,1.73E+11,1
2014/3/18,2326.929,2329.5439,2345.5246,2326.4239,2331.3211,18882020870,2.00E+11,1
2014/3/19,2331.3211,2324.8206,2324.8206,2297.8203,2320.6829,19135667298,1.91E+11,1
2014/3/20,2320.6829,2315.5073,2332.2021,2269.138,2269.138,21363140743,2.07E+11,1
2014/3/21,2269.138,2258.3074,2331.182,2248.2028,2328.3506,25120128388,2.25E+11,1
2014/3/24,2328.3506,2329.6505,2351.7867,2319.9437,2342.9512,25746983564,2.24E+11,1
2014/3/25,2342.9512,2336.7726,2355.288,2328.9455,2341.9343,23772387048,2.05E+11,1
2014/3/26,2341.9343,2346.674,2352.9252,2337.484,2345.2317,18967140366,1.76E+11,1
2014/3/27,2345.2317,2341.9639,2348.0262,2313.72,2313.72,21627630039,2.00E+11,1
2014/3/28,2313.72,2309.4278,2320.286,2275.7629,2282.7451,22323298913,2.02E+11,1
2014/3/31,2282.7451,2283.1618,2290.1069,2257.7756,2270.9917,16435421058,1.48E+11,1
2014/4/1,2270.9917,2267.8613,2299.8863,2266.5786,2299.7064,14840922187,1.38E+11,1
2014/4/2,2299.7064,2301.5587,2311.0722,2295.5884,2305.1525,18279562634,1.64E+11,1
2014/4/3,2305.1525,2309.3443,2317.2898,2288.8511,2296.1375,18786232419,1.65E+11,1
2014/4/4,2296.1375,2289.9414,2321.408,2286.3381,2321.408,15317847749,1.44E+11,1
2014/4/8,2321.408,2313.2119,2362.2033,2310.323,2360.401,21865068628,2.02E+11,1
2014/4/9,2360.401,2362.9758,2375.6821,2360.4096,2373.7907,19036920023,1.88E+11,1
2014/4/10,2373.7907,2376.5905,2411.627,2369.4252,2398.6632,26194725354,2.50E+11,1
2014/4/11,2398.6632,2390.5527,2399.367,2378.9091,2391.0478,21909751981,2.11E+11,1
2014/4/14,2391.0478,2389.2796,2399.98,2382.7542,2399.2251,18274181257,1.78E+11,1
2014/4/15,2399.2251,2394.9928,2394.9928,2366.4269,2370.4096,19631178085,1.88E+11,1
2014/4/16,2370.4096,2364.073,2379.4856,2357.9521,2372.6283,16375391003,1.58E+11,1
2014/4/17,2372.6283,2377.1212,2381.2747,2366.3058,2368.2852,16228628449,1.57E+11,1
2014/4/18,2368.2852,2360.7418,2373.7305,2351.6196,2373.2912,15383734529,1.48E+11,1
2014/4/21,2373.2912,2357.8465,2378.9924,2334.0772,2334.1639,17599029059,1.74E+11,1
2014/4/22,2334.1639,2329.6237,2341.9734,2295.0028,2329.4756,17881203344,1.74E+11,1
2014/4/23,2329.4756,2324.7486,2337.8855,2314.5885,2323.5898,14191090786,1.39E+11,1
2014/4/24,2323.5898,2321.0325,2331.3501,2306.1353,2308.759,14529371378,1.41E+11,1
2014/4/25,2308.759,2309.7263,2313.9187,2270.0378,2270.2834,17022785570,1.55E+11,1
2014/4/28,2270.2834,2263.5939,2263.5939,2210.7312,2212.9089,16957782381,1.50E+11,1
2014/4/29,2212.9089,2209.8521,2241.2962,2209.8521,2241.296,13530765061,1.21E+11,1
2014/4/30,2241.296,2241.1776,2256.4772,2237.7286,2253.5585,12883573391,1.18E+11,1
2014/5/5,2253.5585,2248.7441,2266.4746,2235.7172,2265.6108,13722597127,1.24E+11,1
2014/5/6,2265.6108,2261.9626,2287.2284,2260.3412,2274.6708,14292151556,1.37E+11,1
2014/5/7,2274.6708,2267.9583,2267.9583,2242.8379,2243.2121,13957615413,1.31E+11,1
2014/5/8,2243.2121,2237.9597,2275.0779,2234.3494,2243.8727,14252920332,1.29E+11,1
2014/5/9,2243.8727,2244.4004,2246.385,2215.1654,2231.0451,13973721558,1.26E+11,1
2014/5/12,2231.0451,2246.5823,2284.3642,2238.2517,2283.5139,20092393246,1.73E+11,1
2014/5/13,2283.5139,2282.7059,2289.8819,2271.3139,2279.7317,17300195083,1.52E+11,1
2014/5/14,2279.7317,2279.0898,2287.9989,2273.3164,2278.9444,13676777549,1.24E+11,1
2014/5/15,2278.9444,2275.4786,2277.3563,2239.4919,2241.0113,14249659625,1.35E+11,1
2014/5/16,2241.0113,2238.1226,2243.2503,2217.4099,2238.5607,12513740267,1.18E+11,1
2014/5/19,2238.5607,2233.7793,2233.7793,2203.5545,2217.3397,11874353833,1.11E+11,1
2014/5/20,2217.3397,2227.9871,2241.8913,2217.9899,2223.2404,11861798972,1.18E+11,1
2014/5/21,2223.2404,2216.3144,2244.5312,2201.7859,2244.5307,11727236540,1.11E+11,1
2014/5/22,2244.5307,2244.6828,2271.0101,2241.9963,2243.1566,14598509919,1.41E+11,1
2014/5/23,2243.1566,2242.5684,2266.2251,2240.0638,2266.2251,12705928647,1.26E+11,1
2014/5/26,2266.2251,2276.6774,2285.8711,2274.6541,2285.8699,14392952796,1.52E+11,1
2014/5/27,2285.8699,2284.6932,2289.3571,2275.169,2277.061,13501325872,1.37E+11,1
2014/5/28,2277.061,2277.1588,2305.6774,2273.1445,2304.6773,16616449963,1.69E+11,1
2014/5/29,2304.6773,2305.4511,2311.7312,2282.9865,2282.9865,16317440543,1.68E+11,1
2014/5/30,2282.9865,2282.4467,2295.6003,2270.603,2287.1972,14814219724,1.48E+11,1
2014/6/3,2287.1972,2288.7063,2299.0923,2281.923,2282.1169,13958071646,1.39E+11,1
2014/6/4,2282.1169,2280.6512,2280.7203,2245.921,2261.8948,14047110057,1.36E+11,1
2014/6/5,2261.8948,2259.532,2290.1599,2257.1488,2290.1323,13585323014,1.38E+11,1
2014/6/6,2290.1323,2290.6197,2292.0884,2267.1128,2279.5168,13757152724,1.41E+11,1
2014/6/9,2279.5168,2273.5061,2292.5119,2270.1958,2271.7197,13100001755,1.33E+11,1
2014/6/10,2271.7197,2274.7202,2301.7729,2266.1188,2301.7727,15524460309,1.58E+11,1
2014/6/11,2301.7727,2297.8527,2310.5361,2295.0172,2308.9071,15397441621,1.60E+11,1
2014/6/12,2308.9071,2304.957,2312.0847,2297.5788,2304.7196,16170873756,1.64E+11,1
2014/6/13,2304.7196,2302.2589,2334.9097,2301.7171,2331.2287,19004315890,1.93E+11,1
2014/6/16,2331.2287,2332.8751,2350.6128,2332.8027,2348.4206,18988394457,1.94E+11,1
2014/6/17,2348.4206,2344.87,2344.87,2325.2592,2326.356,17706959756,1.76E+11,1
2014/6/18,2326.356,2326.1869,2329.2658,2312.404,2313.2798,17376477321,1.67E+11,1
2014/6/19,2313.2798,2312.8192,2317.9537,2251.067,2261.1809,18345091089,1.74E+11,1
2014/6/20,2261.1809,2260.3414,2280.1732,2257.6352,2280.1732,13365388523,1.25E+11,1
2014/6/23,2280.1732,2282.6386,2300.6233,2282.6386,2292.4915,14297686425,1.42E+11,1
2014/6/24,2292.4915,2293.0185,2309.054,2292.5476,2309.0536,14661911563,1.49E+11,1
2014/6/25,2309.0536,2307.6317,2307.6317,2289.7059,2298.2337,13957922067,1.40E+11,1
2014/6/26,2298.2337,2299.4797,2327.1585,2299.4797,2325.1149,17268704859,1.76E+11,1
2014/6/27,2325.1149,2324.8811,2346.739,2319.0607,2336.5705,20388321598,1.96E+11,1
2014/6/30,2336.5705,2339.6034,2357.9438,2338.8822,2357.6363,20586615123,2.03E+11,1
2014/7/1,2357.6363,2361.5302,2366.0787,2353.5925,2366.0787,20793550165,2.08E+11,1
2014/7/2,2366.0787,2366.2148,2377.8777,2356.4537,2377.8769,22332826573,2.19E+11,1
2014/7/3,2377.8769,2377.8299,2398.6368,2372.4973,2393.4509,24861280279,2.34E+11,1
2014/7/4,2393.4509,2394.3206,2397.3629,2386.2698,2391.0989,21770698604,2.12E+11,1
2014/7/7,2391.0989,2391.1783,2398.7912,2379.4869,2390.151,20155112246,2.02E+11,1
2014/7/8,2390.151,2388.4111,2402.6175,2372.8046,2402.6175,20231029816,2.07E+11,1
2014/7/9,2402.6175,2400.0823,2404.4772,2365.8196,2366.0937,23652693830,2.42E+11,1
2014/7/10,2366.0937,2365.4663,2376.9185,2361.0274,2364.7046,20103447879,2.04E+11,1
2014/7/11,2364.7046,2364.4928,2388.4289,2363.0339,2382.9688,21125653672,2.03E+11,1
2014/7/14,2382.9688,2385.9848,2413.9798,2382.5647,2413.9798,23350979502,2.30E+11,1
2014/7/15,2413.9798,2411.2643,2415.4801,2396.5999,2410.7474,25497539627,2.46E+11,1
2014/7/16,2410.7474,2408.3049,2417.3767,2388.023,2395.6098,25084701981,2.24E+11,1
2014/7/17,2395.6098,2392.6429,2392.6429,2368.468,2382.671,19499617435,1.75E+11,1
2014/7/18,2382.671,2375.6292,2402.8034,2373.0725,2390.0218,19573204346,1.76E+11,1
2014/7/21,2390.0218,2389.0111,2395.4128,2377.9434,2387.7172,17927729538,1.69E+11,1
2014/7/22,2387.7172,2383.8776,2421.7533,2383.7693,2419.824,22603153832,2.08E+11,1
2014/7/23,2419.824,2419.335,2430.4376,2400.0687,2409.4374,25021981003,2.25E+11,1
2014/7/24,2409.4374,2409.1955,2428.3741,2398.2941,2425.3941,28985685649,2.54E+11,1
2014/7/25,2425.3941,2428.4118,2450.6978,2426.3584,2450.6978,24971875995,2.16E+11,1
2014/7/28,2450.6978,2460.8774,2510.2163,2460.8774,2509.3645,38597485906,3.29E+11,1
2014/7/29,2509.3645,2512.5986,2538.9345,2504.9877,2529.6144,34907838715,3.15E+11,1
2014/7/30,2529.6144,2524.9492,2538.8104,2519.523,2532.8337,32622530548,3.00E+11,1
2014/7/31,2532.8337,2532.7028,2559.7216,2528.1792,2559.7216,29713423340,2.74E+11,1
2014/8/1,2559.7216,2554.8819,2574.3754,2531.7157,2533.1109,34481820403,3.12E+11,1
2014/8/4,2533.1109,2538.4288,2578.8804,2537.1056,2578.8804,30465133468,2.78E+11,1
2014/8/5,2578.8804,2580.872,2586.0977,2563.9856,2586.0503,32072584965,2.97E+11,1
2014/8/6,2586.0503,2578.3752,2598.5037,2561.3162,2592.0718,32438436884,2.91E+11,1
2014/8/7,2592.0718,2591.9605,2600.8328,2559.4113,2560.6531,31832633030,2.86E+11,1
2014/8/8,2560.6531,2562.8469,2580.4768,2559.1855,2573.9955,25298765637,2.39E+11,1
2014/8/11,2573.9955,2580.1811,2613.973,2580.1811,2613.973,28258243127,2.74E+11,1
2014/8/12,2613.973,2612.5536,2618.0719,2602.5211,2618.0249,29129436975,2.87E+11,1
2014/8/13,2618.0249,2618.2506,2627.4083,2588.685,2619.2087,32514693482,3.08E+11,1
2014/8/14,2619.2087,2617.1132,2630.9545,2597.7298,2599.7814,31843756660,3.03E+11,1
2014/8/15,2599.7814,2601.1076,2633.0308,2596.7269,2629.5969,29193095638,2.84E+11,1
2014/8/18,2629.5969,2635.7058,2659.8761,2635.7058,2659.8761,32496235696,3.21E+11,1
2014/8/19,2659.8761,2665.1574,2671.107,2647.2436,2666.8075,35489348143,3.56E+11,1
2014/8/20,2666.8075,2665.1341,2674.4574,2654.1634,2661.8176,32700180140,3.17E+11,1
2014/8/21,2661.8176,2662.5622,2664.2067,2629.0492,2658.3447,31578235573,3.11E+11,1
2014/8/22,2658.3447,2656.7068,2678.1935,2653.8758,2675.1288,30170382748,3.10E+11,1
2014/8/25,2675.1288,2676.102,2676.293,2645.6754,2652.3308,29866703077,2.96E+11,1
2014/8/26,2652.3308,2647.234,2657.0008,2605.4359,2614.4655,30252966625,2.93E+11,1
2014/8/27,2614.4655,2612.9308,2631.5113,2612.9308,2623.4567,23076755361,2.32E+11,1
2014/8/28,2623.4567,2624.2451,2631.6849,2596.7775,2601.2021,23544466333,2.36E+11,1
2014/8/29,2601.2021,2602.9971,2632.1693,2599.2293,2632.1693,19557944539,2.00E+11,1
2014/9/1,2632.1693,2635.64,2668.6635,2635.4759,2668.6635,24591324477,2.59E+11,1
2014/9/2,2668.6635,2675.2603,2709.4786,2670.6025,2709.4786,34993628993,3.62E+11,1
2014/9/3,2709.4786,2714.0697,2736.3754,2714.0697,2733.3007,38714911061,3.98E+11,1
2014/9/4,2733.3007,2735.9225,2757.6872,2727.6135,2757.6845,37479704305,3.92E+11,1
2014/9/5,2757.6845,2763.1326,2777.166,2753.239,2776.7829,38749725506,3.90E+11,1
2014/9/9,2776.7829,2780.3263,2788.1701,2762.1759,2785.6049,36653940247,3.70E+11,1
2014/9/10,2785.6049,2776.05,2790.4753,2763.0834,2787.1502,35857391721,3.59E+11,1
2014/9/11,2787.1502,2786.0714,2821.919,2767.3954,2781.7142,41868406109,4.31E+11,1
2014/9/12,2781.7142,2778.1808,2809.5801,2772.5414,2809.5801,35290600787,3.46E+11,1
2014/9/15,2809.5801,2807.7552,2828.0688,2799.4703,2826.6641,39998180441,4.04E+11,1
2014/9/16,2826.6641,2829.518,2833.2228,2744.8186,2746.4511,53665364298,4.94E+11,1
2014/9/17,2746.4511,2748.8111,2766.1823,2726.124,2766.1497,37203275229,3.35E+11,1
2014/9/18,2766.1497,2761.8147,2784.401,2754.8789,2782.2675,33519006624,3.01E+11,1
2014/9/19,2782.2675,2783.4484,2810.4274,2776.7241,2807.6867,31119641987,3.03E+11,1
2014/9/22,2807.6867,2802.4906,2802.4906,2757.084,2763.8366,32119801351,3.17E+11,1
2014/9/23,2763.8366,2763.9652,2797.9318,2763.9141,2797.5602,29262075889,2.97E+11,1
2014/9/24,2797.5602,2791.1243,2843.7237,2785.2166,2843.1642,39329804322,3.84E+11,1
2014/9/25,2843.1642,2853.5228,2870.6081,2832.0934,2841.5999,40666532745,4.04E+11,1
2014/9/26,2841.5999,2835.065,2850.0926,2824.8633,2849.3836,32266194763,3.22E+11,1
2014/9/29,2849.3836,2858.4143,2873.6327,2857.2035,2872.4795,36392103354,3.71E+11,1
2014/9/30,2872.4795,2878.0205,2889.4422,2870.0725,2886.923,34210699733,3.47E+11,1
