,中证500,,,,,,,,,,
,000905.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2010-02-10,4311.8910,4333.8540,4366.4950,4326.0190,4366.2500,2589719600.0000,30362057461.0000,54.3590,1.2607,1.000000,1.3696
2010-02-11,4366.2500,4367.7210,4385.1970,4352.1140,4356.5170,2448541000.0000,28560427556.0000,-9.7330,-0.2229,1.000000,1.2949
2010-02-12,4356.5170,4365.6190,4418.5390,4365.4770,4416.2190,2451137900.0000,29321018550.0000,59.7020,1.3704,1.000000,1.2976
2010-02-22,4416.2190,4412.5530,4457.2230,4401.0570,4419.5470,3146942600.0000,36942577664.0000,3.3280,0.0754,1.000000,1.6651
2010-02-23,4419.5470,4414.0550,4459.7260,4352.4420,4459.1550,3884211000.0000,44895645491.0000,39.6080,0.8962,1.000000,2.0552
2010-02-24,4459.1550,4438.3950,4556.7230,4419.4520,4556.2810,4802456800.0000,55266251401.0000,97.1260,2.1781,1.000000,2.5410
2010-02-25,4556.2810,4565.7440,4632.9700,4564.0240,4629.9650,5551941000.0000,65857348240.0000,73.6840,1.6172,1.000000,2.9365
2010-02-26,4629.9650,4618.6390,4656.9270,4602.0160,4634.6710,4953052200.0000,58905069146.0000,4.7060,0.1016,1.000000,2.6175
2010-03-01,4634.6710,4635.9530,4692.8330,4635.9530,4686.2660,5386243700.0000,63522641661.0000,51.5950,1.1132,1.000000,2.8240
2010-03-02,4686.2660,4692.6060,4705.1600,4660.1660,4690.2930,5662886100.0000,67693532034.0000,4.0270,0.0859,1.000000,2.9689
2010-03-03,4690.2930,4690.4360,4761.5770,4680.3110,4758.4340,6357355100.0000,76878302413.0000,68.1410,1.4528,1.000000,3.3289
2010-03-04,4758.4340,4763.6370,4780.0160,4572.0700,4586.5230,6847070600.0000,81551643706.0000,-171.9110,-3.6128,1.000000,3.5844
2010-03-05,4586.5230,4590.8860,4632.0400,4550.0960,4604.5860,5237147600.0000,58748521383.0000,18.0630,0.3938,1.000000,2.7414
2010-03-08,4604.5860,4618.8570,4665.0610,4612.2180,4654.5830,4503946900.0000,51555326555.0000,49.9970,1.0858,1.000000,2.3565
2010-03-09,4654.5830,4653.0620,4674.5090,4607.8640,4660.1260,4721442900.0000,54504639852.0000,5.5430,0.1191,1.000000,2.4690
2010-03-10,4660.1260,4659.5000,4674.0640,4564.4310,4598.9940,4479955900.0000,51947965691.0000,-61.1320,-1.3118,1.000000,2.3410
2010-03-11,4598.9940,4594.5010,4608.6430,4519.0260,4562.8720,3756111800.0000,43582882845.0000,-36.1220,-0.7854,1.000000,1.9628
2010-03-12,4562.8720,4561.6090,4575.9960,4489.5340,4492.8610,3540021200.0000,40963844068.0000,-70.0110,-1.5344,1.000000,1.8477
2010-03-15,4492.8610,4485.8750,4498.1030,4426.1890,4454.7600,2992878000.0000,35313782723.0000,-38.1010,-0.8480,1.000000,1.5581
2010-03-16,4454.7600,4453.8120,4492.0400,4426.6070,4491.4650,2766447600.0000,31934260836.0000,36.7050,0.8240,1.000000,1.4402
2010-03-17,4491.4650,4500.4270,4616.1090,4500.2550,4616.0530,4436945300.0000,52355111027.0000,124.5880,2.7739,1.000000,2.3090
2010-03-18,4616.0530,4627.9980,4653.6810,4605.9120,4630.9530,4979134700.0000,58490410433.0000,14.9000,0.3228,1.000000,2.5911
2010-03-19,4630.9530,4632.0500,4665.9090,4609.0130,4663.9030,4641554600.0000,54392696725.0000,32.9500,0.7115,1.000000,2.4154
2010-03-22,4663.9030,4669.4130,4695.0820,4649.5310,4690.1980,4720032000.0000,55746635882.0000,26.2950,0.5638,1.000000,2.4563
2010-03-23,4690.1980,4690.2730,4697.7270,4642.9750,4658.6260,4704866700.0000,56747738471.0000,-31.5720,-0.6731,1.000000,2.4413
2010-03-24,4658.6260,4662.9870,4692.3180,4662.5360,4683.0650,4744276700.0000,58070206071.0000,24.4390,0.5246,1.000000,2.4626
2010-03-25,4683.0650,4675.2220,4675.2220,4609.1650,4620.7490,4895411600.0000,58843594784.0000,-62.3160,-1.3307,1.000000,2.5371
2010-03-26,4620.7490,4609.7520,4693.7620,4601.6910,4686.9310,4521928200.0000,54648704925.0000,66.1820,1.4323,1.000000,2.3415
2010-03-29,4686.9310,4701.7890,4723.7450,4682.4090,4723.6110,5028323800.0000,61333700646.0000,36.6800,0.7826,1.000000,2.5992
2010-03-30,4723.6110,4720.5770,4748.9080,4708.4280,4744.4230,4734372300.0000,59814493818.0000,20.8120,0.4406,1.000000,2.4461
2010-03-31,4744.4230,4744.3440,4757.3160,4726.5180,4756.1570,4910827600.0000,61722494941.0000,11.7340,0.2473,1.000000,2.5353
2010-04-01,4756.1570,4756.2980,4828.1030,4755.9330,4827.2140,6187885700.0000,77731513271.0000,71.0570,1.4940,1.000000,3.1937
2010-04-02,4827.2140,4833.8100,4851.9380,4820.0650,4843.1750,5943194600.0000,71673137978.0000,15.9610,0.3306,1.000000,3.0654
2010-04-06,4843.1750,4853.3280,4862.1680,4814.2520,4852.9040,5739705000.0000,70803392480.0000,9.7290,0.2009,1.000000,2.9604
2010-04-07,4852.9040,4851.8310,4865.7530,4829.0170,4863.6390,5328918600.0000,66073839435.0000,10.7350,0.2212,1.000000,2.7457
2010-04-08,4863.6390,4856.4110,4881.9070,4845.6050,4864.9220,5717551000.0000,72568496777.0000,1.2830,0.0264,1.000000,2.9459
2010-04-09,4864.9220,4866.5190,4939.4080,4866.2430,4939.1760,5841922500.0000,76192583994.0000,74.2540,1.5263,1.000000,3.0065
2010-04-12,4939.1760,4948.1030,4976.8320,4932.6260,4976.3800,7228171800.0000,93471806749.0000,37.2040,0.7532,1.000000,3.7093
2010-04-13,4976.3800,4977.7570,4993.3670,4793.2840,4919.8730,7346944300.0000,96503261576.0000,-56.5070,-1.1355,1.000000,3.7615
2010-04-14,4919.8730,4910.7010,4978.2690,4896.5730,4977.5080,5620229100.0000,72485869902.0000,57.6350,1.1715,1.000000,2.8765
2010-04-15,4977.5080,4975.0780,4984.3560,4879.9120,4914.7470,5425112300.0000,70016667931.0000,-62.7610,-1.2609,1.000000,2.7747
2010-04-16,4914.7470,4900.6000,4936.8760,4852.4070,4898.6700,4304573700.0000,54086011852.0000,-16.0770,-0.3271,1.000000,2.1981
2010-04-19,4898.6700,4850.8630,4880.5350,4688.1200,4688.8360,5827744700.0000,70792701720.0000,-209.8340,-4.2835,1.000000,2.9680
2010-04-20,4688.8360,4680.1970,4750.4890,4607.2000,4749.9340,5271907300.0000,65798537949.0000,61.0980,1.3031,1.000000,2.6824
2010-04-21,4749.9340,4753.1180,4896.6610,4747.3870,4893.9780,6395338500.0000,83273716552.0000,144.0440,3.0325,1.000000,3.2521
2010-04-22,4893.9780,4881.2550,4950.4940,4849.5570,4902.4050,6599520800.0000,86324588204.0000,8.4270,0.1722,1.000000,3.3533
2010-04-23,4902.4050,4892.0370,4936.7310,4840.1680,4864.1640,5576390000.0000,73051083018.0000,-38.2410,-0.7800,1.000000,2.8334
2010-04-26,4864.1640,4868.7250,4904.9700,4847.9130,4866.5530,4851045000.0000,64127112047.0000,2.3890,0.0491,1.000000,2.4585
2010-04-27,4866.5530,4852.1930,4852.1930,4645.1590,4739.2690,5371586700.0000,66704700199.0000,-127.2840,-2.6155,1.000000,2.7172
2010-04-28,4739.2690,4682.3260,4767.8010,4652.8720,4714.4320,4431985800.0000,55910745931.0000,-24.8370,-0.5241,1.000000,2.2415
2010-04-29,4714.4320,4730.4900,4758.7600,4560.1310,4561.4000,4829340000.0000,61768626853.0000,-153.0320,-3.2460,1.000000,2.4424
2010-04-30,4561.4000,4540.6520,4547.4790,4350.1470,4438.6810,4381965400.0000,52914755825.0000,-122.7190,-2.6904,1.000000,2.2109
2010-05-04,4438.6810,4353.4520,4484.4600,4324.5040,4434.1310,3183759200.0000,38342487781.0000,-4.5500,-0.1025,1.000000,1.6063
2010-05-05,4434.1310,4388.5030,4565.2390,4377.3840,4564.8070,4329849800.0000,52253378389.0000,130.6760,2.9470,1.000000,2.1818
2010-05-06,4564.8070,4557.4460,4583.1840,4418.7390,4419.7810,4498350100.0000,56440157404.0000,-145.0260,-3.1770,1.000000,2.2668
2010-05-07,4419.7810,4313.6530,4443.5340,4285.4660,4350.7580,4221155000.0000,51186643794.0000,-69.0230,-1.5617,1.000000,2.1217
2010-05-10,4350.7580,4346.7020,4391.0340,4175.6650,4269.1080,4019215900.0000,48639016180.0000,-81.6500,-1.8767,1.000000,2.0144
2010-05-11,4269.1080,4350.7710,4366.6870,4134.6010,4144.3520,4002581100.0000,46663576767.0000,-124.7560,-2.9223,1.000000,2.0046
2010-05-12,4144.3520,4100.6040,4154.4750,3979.1280,4042.5160,3657183500.0000,40741384941.0000,-101.8360,-2.4572,1.000000,1.8298
2010-05-13,4042.5160,4042.3150,4158.3470,3974.1020,4157.8420,3651686200.0000,39490389650.0000,115.3260,2.8528,1.000000,1.8192
2010-05-14,4157.8420,4129.8920,4217.6070,4107.1760,4184.8410,3694244000.0000,41610102842.0000,26.9990,0.6494,1.000000,1.8367
2010-05-17,4184.8410,4125.6610,4132.3790,3915.7520,3915.7520,3760313200.0000,39602984900.0000,-269.0890,-6.4301,1.000000,1.8663
2010-05-18,3915.7520,3894.0940,3983.8760,3818.2900,3972.1540,3771298400.0000,38354955844.0000,56.4020,1.4404,1.000000,1.8690
2010-05-19,3972.1540,3946.1480,4037.8470,3908.6400,3977.3770,3496051800.0000,38905012669.0000,5.2230,0.1315,1.000000,1.7306
2010-05-20,3977.3770,3941.6100,4025.8030,3890.3520,3901.2570,3343432300.0000,36236233019.0000,-76.1200,-1.9138,1.000000,1.6525
2010-05-21,3901.2570,3787.1500,3982.4120,3768.0970,3982.3850,4023081300.0000,42753884532.0000,81.1280,2.0795,1.000000,1.9868
2010-05-24,3982.3850,4016.3510,4170.7290,4016.3510,4163.4770,5441927700.0000,60753309591.0000,181.0920,4.5473,1.000000,2.6834
2010-05-25,4163.4770,4134.9310,4177.7860,4087.0960,4133.3460,4745101800.0000,52304015443.0000,-30.1310,-0.7237,1.000000,2.3353
2010-05-26,4133.3460,4117.4900,4165.2900,4097.2420,4144.6620,3422970900.0000,38841485138.0000,11.3160,0.2738,1.000000,1.6824
2010-05-27,4144.6620,4133.3250,4228.4440,4083.6220,4218.6370,4365236000.0000,48762064055.0000,73.9750,1.7848,1.000000,2.1370
2010-05-28,4218.6370,4254.8490,4270.1670,4203.4880,4235.3220,4531411200.0000,52262340190.0000,16.6850,0.3955,1.000000,2.2174
2010-05-31,4235.3220,4214.6230,4259.1640,4104.3640,4104.3640,4140822100.0000,47203412501.0000,-130.9580,-3.0920,1.000000,2.0231
2010-06-01,4104.3640,4059.4150,4091.4410,3933.3930,4025.7890,3874619100.0000,42575448426.0000,-78.5750,-1.9144,1.000000,1.8923
2010-06-02,4025.7890,4004.1280,4084.0480,3960.3350,4083.6160,3270879900.0000,36130463054.0000,57.8270,1.4364,1.000000,1.5975
2010-06-03,4083.6160,4099.8550,4146.6560,4053.5460,4053.9850,3754352700.0000,42725068381.0000,-29.6310,-0.7256,1.000000,1.8331
2010-06-04,4053.9850,4025.2770,4095.4860,4013.9690,4089.0350,3141512500.0000,33892589784.0000,35.0500,0.8646,1.000000,1.5339
2010-06-07,4089.0350,4000.6500,4082.3790,3985.1460,4072.5680,3497036200.0000,39400706503.0000,-16.4670,-0.4027,1.000000,1.7042
2010-06-08,4072.5680,4064.7840,4122.3900,4047.8190,4109.3170,3423959600.0000,39553668851.0000,36.7490,0.9024,1.000000,1.6662
2010-06-09,4109.3170,4124.8070,4212.1750,4110.4340,4211.8810,4755827200.0000,51971223690.0000,102.5640,2.4959,1.000000,2.3143
2010-06-10,4211.8810,4191.2930,4261.1610,4176.4280,4223.5660,4188617100.0000,47912147685.0000,11.6850,0.2774,1.000000,2.0316
2010-06-11,4223.5660,4239.0590,4252.1020,4193.0820,4197.9950,3441800600.0000,39693577498.0000,-25.5710,-0.6054,1.000000,1.6627
2010-06-17,4197.9950,4221.5990,4237.1010,4144.0690,4145.2430,2899836200.0000,33319315253.0000,-52.7520,-1.2566,1.000000,1.4005
2010-06-18,4145.2430,4131.6770,4131.6770,3945.7270,3972.2860,3504262300.0000,39210162367.0000,-172.9570,-4.1724,1.000000,1.6924
2010-06-21,3972.2860,3960.2500,4087.4470,3924.4150,4087.0170,3508624200.0000,35971325346.0000,114.7310,2.8883,1.000000,1.6920
2010-06-22,4087.0170,4081.6420,4136.5920,4069.2250,4119.7220,3461653800.0000,36241607659.0000,32.7050,0.8002,1.000000,1.6649
2010-06-23,4119.7220,4098.2590,4138.7770,4039.9250,4094.5680,3126797700.0000,33133837622.0000,-25.1540,-0.6106,1.000000,1.5039
2010-06-24,4094.5680,4090.9740,4120.8400,4070.4880,4095.2950,2497078700.0000,26862635502.0000,0.7270,0.0178,1.000000,1.2010
2010-06-25,4095.2950,4079.1920,4080.0230,3992.3740,4028.4330,2580171500.0000,27972975200.0000,-66.8620,-1.6327,1.000000,1.2402
2010-06-28,4028.4330,4023.1070,4036.4290,3944.4700,3961.3820,2111946900.0000,22859221297.0000,-67.0510,-1.6644,1.000000,1.0134
2010-06-29,3961.3820,3960.6760,3973.9270,3735.1190,3736.9820,3357564300.0000,34397653349.0000,-224.4000,-5.6647,1.000000,1.6106
2010-06-30,3736.9820,3699.1810,3701.3310,3620.2740,3664.4640,2553734000.0000,25464503259.0000,-72.5180,-1.9406,1.000000,1.2233
2010-07-01,3664.4640,3657.9560,3692.9030,3604.3570,3606.5930,2246347000.0000,22874780218.0000,-57.8710,-1.5792,1.000000,1.0727
2010-07-02,3606.5930,3600.7600,3609.0020,3430.3610,3585.5760,3087686800.0000,30480515074.0000,-21.0170,-0.5827,1.000000,1.4744
2010-07-05,3585.5760,3535.7410,3586.5780,3498.9030,3563.8820,2248425300.0000,21552278648.0000,-21.6940,-0.6050,1.000000,1.0729
2010-07-06,3563.8820,3556.1900,3665.3790,3554.0710,3665.3340,2959201200.0000,28857800432.0000,101.4520,2.8467,1.000000,1.4101
2010-07-07,3665.3340,3672.1500,3718.9310,3656.2980,3718.6620,2894769300.0000,28317325926.0000,53.3280,1.4549,1.000000,1.3794
2010-07-08,3718.6620,3729.2380,3736.5100,3663.7310,3698.3420,2779247100.0000,26639094854.0000,-20.3200,-0.5464,1.000000,1.3244
2010-07-09,3698.3420,3699.3130,3817.6690,3677.3380,3807.6040,4073329500.0000,40142143493.0000,109.2620,2.9544,1.000000,1.9371
2010-07-12,3807.6040,3809.7470,3866.7820,3799.4290,3849.5200,4001443600.0000,39210785672.0000,41.9160,1.1009,1.000000,1.9017
2010-07-13,3849.5200,3816.4630,3816.4630,3747.3960,3788.7510,3444529500.0000,34351843348.0000,-60.7690,-1.5786,1.000000,1.6365
2010-07-14,3788.7510,3795.2110,3862.3860,3795.1760,3824.0460,3540965900.0000,35487587420.0000,35.2950,0.9316,1.000000,1.6798
2010-07-15,3824.0460,3817.1780,3850.1960,3735.2850,3735.3950,3271061200.0000,32298131893.0000,-88.6510,-2.3183,1.000000,1.5518
2010-07-16,3735.3950,3713.6590,3764.8350,3672.0200,3757.4320,2798721100.0000,27600903233.0000,22.0370,0.5900,1.000000,1.3277
2010-07-19,3757.4320,3718.1300,3848.6310,3701.9310,3842.3130,3507423600.0000,35450370675.0000,84.8810,2.2590,1.000000,1.6608
2010-07-20,3842.3130,3849.0420,3951.5420,3848.7410,3951.3580,5268350400.0000,53568899401.0000,109.0450,2.8380,1.000000,2.4946
2010-07-21,3951.3580,3953.7730,4001.4270,3937.4840,3959.4270,5204248800.0000,53476581398.0000,8.0690,0.2042,1.000000,2.4635
2010-07-22,3959.4270,3947.9940,4018.0560,3940.4630,4017.8640,4617888300.0000,47106980662.0000,58.4370,1.4759,1.000000,2.1859
2010-07-23,4017.8640,4020.9140,4028.5130,3965.7040,4015.4670,4471046200.0000,46308730057.0000,-2.3970,-0.0597,1.000000,2.1164
2010-07-26,4015.4670,4023.0640,4071.4700,4011.7460,4071.0940,4385787200.0000,45616827287.0000,55.6270,1.3853,1.000000,2.0725
2010-07-27,4071.0940,4062.2510,4091.3120,4041.8980,4068.8640,4106628300.0000,44196726341.0000,-2.2300,-0.0548,1.000000,1.9406
2010-07-28,4068.8640,4061.0190,4162.6600,4050.1870,4162.3210,5790200700.0000,60592221791.0000,93.4570,2.2969,1.000000,2.7344
2010-07-29,4162.3210,4170.7620,4196.0260,4139.9420,4194.0400,6274903600.0000,65227335259.0000,31.7190,0.7621,1.000000,2.9633
2010-07-30,4194.0400,4181.2180,4203.6430,4137.2350,4191.1300,4729828900.0000,50667632330.0000,-2.9100,-0.0694,1.000000,2.2335
2010-08-02,4191.1300,4192.6600,4268.3950,4192.5230,4267.8950,5427313500.0000,59062482231.0000,76.7650,1.8316,1.000000,2.5627
2010-08-03,4267.8950,4277.2700,4289.4590,4193.2980,4193.6410,5940590400.0000,64726165563.0000,-74.2540,-1.7398,1.000000,2.8010
2010-08-04,4193.6410,4178.1910,4248.2340,4137.6460,4248.0140,5468676200.0000,58648962922.0000,54.3730,1.2966,1.000000,2.5775
2010-08-05,4248.0140,4247.0500,4306.6480,4231.4690,4267.9550,5841457800.0000,63443746766.0000,19.9410,0.4694,1.000000,2.7496
2010-08-06,4267.9550,4260.6300,4356.2130,4228.6690,4356.0120,6369627500.0000,70480316869.0000,88.0570,2.0632,1.000000,2.9983
2010-08-09,4356.0120,4357.1820,4414.5260,4352.9230,4413.5680,5999110400.0000,68485215594.0000,57.5560,1.3213,1.000000,2.8239
2010-08-10,4413.5680,4412.2680,4417.2030,4246.4600,4246.4600,6248551200.0000,70276303657.0000,-167.1080,-3.7862,1.000000,2.9412
2010-08-11,4246.4600,4230.3530,4309.7880,4230.3530,4297.9040,4263884600.0000,48885246287.0000,51.4440,1.2115,1.000000,2.0070
2010-08-12,4297.9040,4248.9840,4317.9460,4228.5310,4241.5920,4532665300.0000,50452832153.0000,-56.3120,-1.3102,1.000000,2.1322
2010-08-13,4241.5920,4240.4950,4323.2480,4212.2050,4323.0520,4184958500.0000,47223939591.0000,81.4600,1.9205,1.000000,1.9670
2010-08-16,4323.0520,4322.0200,4429.9020,4315.0220,4423.3150,5625259300.0000,64397295510.0000,100.2630,2.3193,1.000000,2.6431
2010-08-17,4423.3150,4436.3760,4470.4570,4414.2140,4457.7590,5691170200.0000,65233930026.0000,34.4440,0.7787,1.000000,2.6739
2010-08-18,4457.7590,4462.5780,4475.9230,4409.5940,4457.1270,5689720800.0000,66186523274.0000,-0.6320,-0.0142,1.000000,2.6732
2010-08-19,4457.1270,4456.2740,4491.7380,4423.9870,4461.4880,5931286200.0000,69453948181.0000,4.3610,0.0978,1.000000,2.7858
2010-08-20,4461.4880,4442.6930,4444.8510,4350.1550,4366.6040,5829874700.0000,67406500780.0000,-94.8840,-2.1267,1.000000,2.7381
2010-08-23,4366.6040,4363.1690,4416.8260,4362.7200,4404.7180,4853665600.0000,57536487541.0000,38.1140,0.8729,1.000000,2.2772
2010-08-24,4404.7180,4401.5230,4476.2620,4370.5690,4456.4970,5469966300.0000,61869732806.0000,51.7790,1.1755,1.000000,2.5641
2010-08-25,4456.4970,4428.3600,4457.8370,4364.0610,4368.3040,5428539800.0000,61248578213.0000,-88.1930,-1.9790,1.000000,2.5428
2010-08-26,4368.3040,4376.9230,4415.8360,4355.0320,4399.2840,4240153800.0000,49385699907.0000,30.9800,0.7092,1.000000,1.9858
2010-08-27,4399.2840,4393.9900,4437.7940,4375.3910,4431.4440,3694988900.0000,44850459127.0000,32.1600,0.7310,1.000000,1.7304
2010-08-30,4431.4440,4453.0500,4553.3980,4453.0500,4553.0230,5541290600.0000,68586090938.0000,121.5790,2.7436,1.000000,2.5949
2010-08-31,4553.0230,4541.7670,4605.1760,4529.7350,4589.2890,5906349100.0000,74996655162.0000,36.2660,0.7965,1.000000,2.7631
2010-09-01,4589.2890,4595.2080,4613.0880,4473.5680,4530.2290,6464895300.0000,81001129824.0000,-59.0600,-1.2869,1.000000,3.0235
2010-09-02,4530.2290,4562.4310,4631.0000,4545.7870,4625.3950,6512640000.0000,79502107728.0000,95.1660,2.1007,1.000000,3.0453
2010-09-03,4625.3950,4632.2600,4671.3430,4596.1220,4662.9600,6759264100.0000,83823849428.0000,37.5650,0.8121,1.000000,3.1607
2010-09-06,4662.9600,4682.2620,4692.1060,4616.0690,4651.9630,6424395900.0000,78525354466.0000,-10.9970,-0.2358,1.000000,3.0015
2010-09-07,4651.9630,4650.9490,4680.3320,4613.3930,4679.9420,5416786500.0000,63524390405.0000,27.9790,0.6014,1.000000,2.5302
2010-09-08,4679.9420,4660.8980,4723.8330,4644.3490,4720.3750,5522650400.0000,67062076447.0000,40.4330,0.8640,1.000000,2.5797
2010-09-09,4720.3750,4730.8610,4746.0290,4649.0380,4658.0090,7024723000.0000,85740639096.0000,-62.3660,-1.3212,1.000000,3.2813
2010-09-10,4658.0090,4655.7040,4712.5600,4593.4500,4705.3100,6231407600.0000,76778297278.0000,47.3010,1.0155,1.000000,2.9107
2010-09-13,4705.3100,4713.0620,4791.4800,4707.3580,4789.6930,6235460200.0000,79905971712.0000,84.3830,1.7934,1.000000,2.9126
2010-09-14,4789.6930,4796.4640,4821.5500,4770.3640,4805.4160,6104981400.0000,77135510983.0000,15.7230,0.3283,1.000000,2.8515
2010-09-15,4805.4160,4802.6110,4802.6110,4712.5290,4730.1430,6025628700.0000,73694005503.0000,-75.2730,-1.5664,1.000000,2.8234
2010-09-16,4730.1430,4721.5550,4739.4270,4558.3990,4610.9160,5601623100.0000,68031791205.0000,-119.2270,-2.5206,1.000000,2.6240
2010-09-17,4610.9160,4616.5720,4646.1970,4575.7900,4603.4890,4208531700.0000,52286715108.0000,-7.4270,-0.1611,1.000000,1.9697
2010-09-20,4603.4890,4608.8530,4622.5120,4531.4840,4553.1200,3880639200.0000,47217098701.0000,-50.3690,-1.0941,1.000000,1.8137
2010-09-21,4553.1200,4561.6690,4576.0370,4516.6130,4546.7240,2851413200.0000,34583857549.0000,-6.3960,-0.1405,1.000000,1.3307
2010-09-27,4546.7240,4570.6080,4673.7620,4570.6080,4673.6020,3648028400.0000,45209839911.0000,126.8780,2.7905,1.000000,1.6995
2010-09-28,4673.6020,4672.1500,4695.0400,4643.1730,4654.3450,4167801400.0000,52795715767.0000,-19.2570,-0.4120,1.000000,1.9416
2010-09-29,4654.3450,4648.1620,4659.5620,4577.4030,4590.3170,3995348400.0000,49445705332.0000,-64.0280,-1.3757,1.000000,1.8598
2010-09-30,4590.3170,4564.8120,4660.6050,4553.9590,4660.6050,3528901900.0000,44293603190.0000,70.2880,1.5312,1.000000,1.6429
2010-10-08,4660.6050,4696.3790,4787.4480,4691.6370,4767.9670,5155148900.0000,65487956706.0000,107.3620,2.3036,1.000000,2.4000
2010-10-11,4767.9670,4784.6530,4825.3550,4746.5440,4789.1550,7659541200.0000,98047935947.0000,21.1880,0.4444,1.000000,3.5608
2010-10-12,4789.1550,4772.9100,4808.1260,4748.7430,4806.0290,6783344000.0000,85283330571.0000,16.8740,0.3523,1.000000,3.1535
2010-10-13,4806.0290,4808.3890,4838.8590,4765.9440,4836.7370,7737040400.0000,97139603152.0000,30.7080,0.6389,1.000000,3.5968
2010-10-14,4836.7370,4842.6890,4848.8570,4675.3830,4679.5480,7571346200.0000,96047452541.0000,-157.1890,-3.2499,1.000000,3.5198
2010-10-15,4679.5480,4654.2730,4719.9280,4638.2390,4691.4500,7182738700.0000,92543159845.0000,11.9020,0.2543,1.000000,3.3287
2010-10-18,4691.4500,4699.0280,4701.1560,4545.0660,4636.6390,8367456000.0000,102226000184.0000,-54.8110,-1.1683,1.000000,3.8750
2010-10-19,4636.6390,4637.9590,4779.1130,4637.0500,4778.6070,6516314300.0000,80300991645.0000,141.9680,3.0619,1.000000,3.0124
2010-10-20,4778.6070,4682.6540,4828.9000,4661.1940,4794.1940,7663805700.0000,97102747642.0000,15.5870,0.3262,1.000000,3.5423
2010-10-21,4794.1940,4805.7040,4844.5400,4771.6070,4833.8000,6789941400.0000,86005617696.0000,39.6060,0.8261,1.000000,3.1367
2010-10-22,4833.8000,4837.3280,4892.6190,4826.8250,4877.9270,6607192200.0000,86069665286.0000,44.1270,0.9129,1.000000,3.0498
2010-10-25,4877.9270,4894.8520,4998.8920,4894.8060,4998.5000,8102924700.0000,106747100223.0000,120.5730,2.4718,1.000000,3.7385
2010-10-26,4998.5000,5010.0240,5046.6500,4983.8390,5046.1480,8913849000.0000,117510551354.0000,47.6480,0.9532,1.000000,4.1126
2010-10-27,5046.1480,5046.2110,5088.8500,4976.7140,4994.7740,8049167800.0000,106578230592.0000,-51.3740,-1.0181,1.000000,3.7137
2010-10-28,4994.7740,4978.5360,5020.0660,4952.7080,4999.5900,6178162100.0000,80933229821.0000,4.8160,0.0964,1.000000,2.8505
2010-10-29,4999.5900,5005.6570,5068.7040,4992.8100,5055.4920,6547187700.0000,88982925507.0000,55.9020,1.1181,1.000000,3.0163
2010-11-01,5055.4920,5072.7580,5199.8120,5072.7580,5199.5250,8523837700.0000,118634831502.0000,144.0330,2.8490,1.000000,3.9215
2010-11-02,5199.5250,5211.4660,5272.4460,5171.5010,5173.0660,9686436800.0000,136199152114.0000,-26.4590,-0.5089,1.000000,4.4563
2010-11-03,5173.0660,5165.9120,5197.9590,5096.4570,5098.5390,7631712400.0000,106056357862.0000,-74.5270,-1.4407,1.000000,3.5110
2010-11-04,5098.5390,5104.7750,5228.9240,5104.7750,5228.2960,7612600900.0000,103398233318.0000,129.7570,2.5450,1.000000,3.5022
2010-11-05,5228.2960,5274.5680,5313.4830,5244.3770,5311.7700,8950490800.0000,121087328886.0000,83.4740,1.5966,1.000000,4.0904
2010-11-08,5311.7700,5338.5120,5431.3940,5330.5140,5431.0910,9507648700.0000,126108737966.0000,119.3210,2.2464,1.000000,4.3415
2010-11-09,5431.0910,5435.3640,5468.3600,5398.7020,5467.8390,9270058100.0000,125207994828.0000,36.7480,0.6766,1.000000,4.2291
2010-11-10,5467.8390,5459.4000,5504.8810,5432.6260,5484.7420,8859264100.0000,123461945832.0000,16.9030,0.3091,1.000000,4.0410
2010-11-11,5484.7420,5462.7580,5581.3540,5440.0990,5440.0990,9877328400.0000,138992952109.0000,-44.6430,-0.8139,1.000000,4.5044
2010-11-12,5440.0990,5411.8660,5445.7080,5094.7990,5111.1890,10514325500.0000,141776860761.0000,-328.9100,-6.0460,1.000000,4.7949
2010-11-15,5111.1890,5117.1600,5255.8520,5083.8510,5255.2670,6785033500.0000,93162069760.0000,144.0780,2.8189,1.000000,3.0897
2010-11-16,5255.2670,5259.5130,5288.9670,5017.2460,5068.4650,7836215300.0000,107405722738.0000,-186.8020,-3.5546,1.000000,3.5756
2010-11-17,5068.4650,4989.7980,5039.0890,4830.5090,4855.8500,5430789000.0000,72200547532.0000,-212.6150,-4.1949,1.000000,2.4768
2010-11-18,4855.8500,4885.9090,4941.1990,4814.4220,4932.4010,4202450500.0000,57603057546.0000,76.5510,1.5765,1.000000,1.9166
2010-11-19,4932.4010,4959.0620,5081.0300,4919.2800,5081.0300,5421057400.0000,75492552848.0000,148.6290,3.0133,1.000000,2.4724
2010-11-22,5081.0300,5049.4630,5190.6050,5036.3160,5150.6650,6086765100.0000,87125849616.0000,69.6350,1.3705,1.000000,2.7760
2010-11-23,5150.6650,5129.3720,5129.3720,4970.4880,5063.2370,5377227500.0000,75005855856.0000,-87.4280,-1.6974,1.000000,2.4506
2010-11-24,5063.2370,5022.1280,5206.4220,5017.9340,5206.1490,5408619800.0000,77895655044.0000,142.9120,2.8225,1.000000,2.4649
