,收盘价
,close
日期,中证800
Date,000906.SH
2016-10-26,3911.3193
2016-10-27,3901.5593
2016-10-28,3885.8257
2016-10-31,3882.0435
2016-11-01,3910.6774
2016-11-02,3880.2052
2016-11-03,3911.1497
2016-11-04,3898.4476
2016-11-07,3901.5426
2016-11-08,3919.5887
2016-11-09,3895.8935
2016-11-10,3941.5577
2016-11-11,3971.6917
2016-11-14,3987.9310
2016-11-15,3992.2681
2016-11-16,3992.7229
2016-11-17,3996.9436
2016-11-18,3975.2458
2016-11-21,3996.1052
2016-11-22,4027.2692
2016-11-23,4026.9433
2016-11-24,4036.8208
2016-11-25,4068.6485
2016-11-28,4083.1039
2016-11-29,4097.4594
2016-11-30,4069.9228
2016-12-01,4098.9363
2016-12-02,4050.8019
2016-12-05,3996.1528
2016-12-06,3988.7304
2016-12-07,4014.4354
2016-12-08,4004.3086
2016-12-09,4020.9332
2016-12-12,3904.0124
2016-12-13,3905.9887
2016-12-14,3877.7863
2016-12-15,3854.1067
2016-12-16,3865.6201
2016-12-19,3852.2262
2016-12-20,3832.4236
2016-12-21,3864.8807
2016-12-22,3861.4969
2016-12-23,3827.8229
2016-12-26,3842.1403
2016-12-27,3836.1913
2016-12-28,3821.0468
2016-12-29,3814.4799
2016-12-30,3826.4674
2017-01-03,3862.9526
2017-01-04,3897.6011
2017-01-05,3898.0233
2017-01-06,3876.6682
2017-01-09,3897.8309
2017-01-10,3889.3386
2017-01-11,3858.7460
2017-01-12,3834.2666
2017-01-13,3821.8074
2017-01-16,3791.5195
2017-01-17,3806.4174
2017-01-18,3814.4765
2017-01-19,3801.7563
2017-01-20,3836.8226
2017-01-23,3853.4507
2017-01-24,3852.4867
2017-01-25,3864.3777
2017-01-26,3882.2192
2017-02-03,3860.1788
2017-02-06,3876.7815
2017-02-07,3870.0857
2017-02-08,3890.8671
2017-02-09,3908.6416
2017-02-10,3923.6471
2017-02-13,3948.0537
2017-02-14,3948.6303
2017-02-15,3925.6550
2017-02-16,3949.9365
2017-02-17,3924.6057
2017-02-20,3979.3065
2017-02-21,3997.5990
2017-02-22,4010.4981
2017-02-23,3997.1538
2017-02-24,3997.9792
2017-02-27,3966.1080
2017-02-28,3976.3278
2017-03-01,3983.9333
2017-03-02,3958.9899
2017-03-03,3956.4593
2017-03-06,3983.3318
2017-03-07,3990.4572
2017-03-08,3981.4539
2017-03-09,3953.2559
2017-03-10,3955.5836
2017-03-13,3991.0177
2017-03-14,3987.2456
2017-03-15,3991.5179
2017-03-16,4016.4604
2017-03-17,3976.5538
2017-03-20,3982.3979
2017-03-21,3999.1716
2017-03-22,3983.0177
2017-03-23,3994.9455
2017-03-24,4023.6135
2017-03-27,4008.6567
2017-03-28,3998.8200
2017-03-29,3991.7626
2017-03-30,3949.5621
2017-03-31,3969.9205
2017-04-05,4033.9736
2017-04-06,4045.7978
2017-04-07,4052.0541
2017-04-10,4039.8455
2017-04-11,4061.1722
2017-04-12,4045.1373
2017-04-13,4056.4703
2017-04-14,4017.7253
2017-04-17,3999.3100
2017-04-18,3978.3586
2017-04-19,3952.3333
2017-04-20,3964.4939
2017-04-21,3960.1177
2017-04-24,3901.6593
2017-04-25,3913.5445
2017-04-26,3919.8697
2017-04-27,3924.0266
2017-04-28,3921.9682
2017-05-02,3912.0807
2017-05-03,3897.7815
2017-05-04,3886.8280
2017-05-05,3853.2895
2017-05-08,3813.1721
2017-05-09,3814.7654
2017-05-10,3779.6567
2017-05-11,3792.5752
2017-05-12,3814.2126
2017-05-15,3830.8388
2017-05-16,3876.8818
2017-05-17,3864.1228
2017-05-18,3845.1253
2017-05-19,3849.5271
2017-05-22,3839.7327
2017-05-23,3827.5281
2017-05-24,3833.8000
2017-05-25,3893.0179
2017-05-26,3886.2502
2017-05-31,3893.9788
2017-06-01,3877.0124
2017-06-02,3879.3699
2017-06-05,3872.9252
2017-06-06,3897.1664
2017-06-07,3951.1306
2017-06-08,3973.7987
2017-06-09,3987.9821
2017-06-12,3974.2754
2017-06-13,3994.8932
2017-06-14,3954.4837
2017-06-15,3959.3477
2017-06-16,3949.7462
2017-06-19,3986.1108
2017-06-20,3982.0793
2017-06-21,4017.6164
2017-06-22,4003.6805
2017-06-23,4033.2549
2017-06-26,4088.4484
2017-06-27,4094.0740
2017-06-28,4066.0612
2017-06-29,4090.0312
2017-06-30,4092.3013
2017-07-03,4086.6770
2017-07-04,4056.1339
2017-07-05,4096.8648
2017-07-06,4098.6214
2017-07-07,4099.7561
2017-07-10,4094.3540
2017-07-11,4093.8437
2017-07-12,4084.9118
2017-07-13,4110.7112
2017-07-14,4119.8467
2017-07-17,4041.3515
2017-07-18,4055.7213
2017-07-19,4128.5376
2017-07-20,4150.5464
2017-07-21,4139.9396
2017-07-24,4159.5147
2017-07-25,4137.7242
2017-07-26,4125.0170
2017-07-27,4137.4037
2017-07-28,4151.0364
2017-07-31,4179.1812
2017-08-01,4203.2884
2017-08-02,4189.1915
2017-08-03,4164.4213
2017-08-04,4141.2778
2017-08-07,4171.2526
2017-08-08,4175.6773
2017-08-09,4181.4462
2017-08-10,4159.8560
2017-08-11,4080.8804
2017-08-14,4143.3591
2017-08-15,4156.6221
2017-08-16,4153.6300
2017-08-17,4178.3789
2017-08-18,4177.7388
2017-08-21,4201.2606
2017-08-22,4205.2359
2017-08-23,4198.4550
2017-08-24,4172.9899
2017-08-25,4234.8388
2017-08-28,4287.1433
2017-08-29,4277.5132
2017-08-30,4285.6976
2017-08-31,4278.9868
2017-09-01,4296.1678
2017-09-04,4315.3874
2017-09-05,4325.9332
2017-09-06,4326.3263
2017-09-07,4301.5636
2017-09-08,4301.3161
2017-09-11,4314.9927
2017-09-12,4323.8634
2017-09-13,4335.0981
2017-09-14,4322.6410
2017-09-15,4314.4473
2017-09-18,4332.7701
2017-09-19,4317.6936
2017-09-20,4336.4563
2017-09-21,4317.8573
2017-09-22,4310.3822
2017-09-25,4279.1060
2017-09-26,4287.2275
2017-09-27,4299.1102
2017-09-28,4297.3505
2017-09-29,4315.1711
2017-10-09,4365.9220
2017-10-10,4377.1118
2017-10-11,4380.2290
2017-10-12,4387.1412
2017-10-13,4403.0175
2017-10-16,4380.1550
2017-10-17,4378.6916
2017-10-18,4394.5962
2017-10-19,4372.7032
2017-10-20,4382.1188
2017-10-23,4392.9517
2017-10-24,4414.2017
2017-10-25,4436.6620
2017-10-26,4454.5148
2017-10-27,4469.7922
2017-10-30,4437.8860
2017-10-31,4444.4285
2017-11-01,4434.9473
2017-11-02,4422.7701
2017-11-03,4408.4721
2017-11-06,4446.7664
2017-11-07,4481.2187
2017-11-08,4477.9918
2017-11-09,4509.6718
2017-11-10,4544.2322
2017-11-13,4562.8126
2017-11-14,4529.1640
2017-11-15,4494.2348
2017-11-16,4523.3262
2017-11-17,4499.7539
2017-11-20,4531.4655
2017-11-21,4595.3102
2017-11-22,4600.1342
2017-11-23,4468.6952
2017-11-24,4470.8028
2017-11-27,4411.6112
2017-11-28,4435.7316
2017-11-29,4437.5878
2017-11-30,4388.9977
2017-12-01,4392.3792
2017-12-04,4402.2813
2017-12-05,4392.3255
2017-12-06,4380.0718
2017-12-07,4337.0702
2017-12-08,4375.6522
2017-12-11,4444.3242
2017-12-12,4391.4048
2017-12-13,4427.0637
2017-12-14,4408.9905
2017-12-15,4363.5292
2017-12-18,4360.4850
2017-12-19,4410.3131
2017-12-20,4396.8115
2017-12-21,4434.1741
2017-12-22,4424.3019
2017-12-25,4403.1726
2017-12-26,4419.3080
2017-12-27,4360.2868
2017-12-28,4388.3713
2017-12-29,4406.6233
2018-01-02,4467.2791
2018-01-03,4496.9880
2018-01-04,4516.4509
2018-01-05,4524.4135
2018-01-08,4547.0283
2018-01-09,4570.4453
2018-01-10,4578.0282
2018-01-11,4579.9314
2018-01-12,4590.6748
2018-01-15,4563.8634
2018-01-16,4599.4962
2018-01-17,4584.9161
2018-01-18,4607.2826
2018-01-19,4615.8868
2018-01-22,4671.0963
2018-01-23,4709.5633
2018-01-24,4722.6977
2018-01-25,4700.5521
2018-01-26,4713.7998
2018-01-29,4636.2295
2018-01-30,4599.8720
2018-01-31,4592.8593
2018-02-01,4530.8000
2018-02-02,4554.9473
2018-02-05,4556.0706
2018-02-06,4400.6800
2018-02-07,4322.6605
2018-02-08,4301.8645
2018-02-09,4124.5227
2018-02-12,4191.0807
2018-02-13,4234.7919
2018-02-14,4263.3601
2018-02-22,4354.8860
2018-02-23,4373.7472
2018-02-26,4436.3374
2018-02-27,4384.8789
2018-02-28,4358.8168
2018-03-01,4391.6480
2018-03-02,4359.0727
2018-03-05,4361.8285
2018-03-06,4415.9845
2018-03-07,4380.9326
2018-03-08,4422.2775
2018-03-09,4461.4516
2018-03-12,4493.0476
2018-03-13,4455.9859
2018-03-14,4429.5475
2018-03-15,4446.2382
2018-03-16,4407.9433
2018-03-19,4423.7070
2018-03-20,4430.1706
2018-03-21,4408.5080
2018-03-22,4370.5172
2018-03-23,4219.3333
2018-03-26,4220.5832
2018-03-27,4271.8916
2018-03-28,4203.6453
2018-03-29,4256.4151
2018-03-30,4274.7961
2018-04-02,4266.8020
2018-04-03,4235.5727
2018-04-04,4221.6496
2018-04-09,4221.5663
2018-04-10,4288.4626
2018-04-11,4301.7021
2018-04-12,4263.1631
2018-04-13,4236.5331
2018-04-16,4183.5908
2018-04-17,4112.5401
2018-04-18,4141.5361
2018-04-19,4184.5725
2018-04-20,4120.5297
2018-04-23,4114.4026
2018-04-24,4201.2803
2018-04-25,4189.7729
2018-04-26,4110.1250
2018-04-27,4113.6475
2018-05-02,4118.0567
2018-05-03,4151.9550
2018-05-04,4136.8779
2018-05-07,4205.2522
2018-05-08,4245.3137
2018-05-09,4237.2919
2018-05-10,4256.6755
2018-05-11,4231.2625
2018-05-14,4256.2454
2018-05-15,4277.9951
2018-05-16,4249.7461
2018-05-17,4220.9267
2018-05-18,4256.3328
2018-05-21,4285.2523
2018-05-22,4276.9671
2018-05-23,4220.7128
2018-05-24,4194.7229
2018-05-25,4172.2288
2018-05-28,4180.8280
2018-05-29,4146.9141
2018-05-30,4053.6097
2018-05-31,4130.6058
2018-06-01,4092.1401
2018-06-04,4121.5936
2018-06-05,4169.7763
2018-06-06,4162.4629
2018-06-07,4150.6435
2018-06-08,4096.4891
2018-06-11,4090.0653
2018-06-12,4138.4419
2018-06-13,4092.2338
2018-06-14,4076.4366
2018-06-15,4041.5411
2018-06-19,3871.9846
2018-06-20,3893.9125
2018-06-21,3839.6126
2018-06-22,3865.4281
2018-06-25,3819.7698
2018-06-26,3802.3623
2018-06-27,3734.8528
2018-06-28,3695.9776
2018-06-29,3796.4916
2018-07-02,3698.5726
2018-07-03,3710.2501
2018-07-04,3659.5381
2018-07-05,3617.0558
2018-07-06,3637.9768
2018-07-09,3734.4381
2018-07-10,3746.4658
2018-07-11,3679.5601
2018-07-12,3763.9889
2018-07-13,3779.1858
2018-07-16,3760.8417
2018-07-17,3742.6061
2018-07-18,3720.7672
2018-07-19,3710.1068
2018-07-20,3774.0831
2018-07-23,3807.7780
2018-07-24,3869.6449
2018-07-25,3867.1705
2018-07-26,3827.1138
2018-07-27,3810.5336
2018-07-30,3793.8735
2018-07-31,3796.6122
2018-08-01,3724.4682
2018-08-02,3642.5915
2018-08-03,3585.3895
2018-08-06,3532.3066
2018-08-07,3633.7756
2018-08-08,3575.8095
2018-08-09,3665.7326
2018-08-10,3676.4902
2018-08-13,3669.0971
2018-08-14,3651.7984
2018-08-15,3567.0465
2018-08-16,3546.5966
2018-08-17,3492.8681
2018-08-20,3528.7731
2018-08-21,3587.7360
2018-08-22,3562.5763
2018-08-23,3577.2134
2018-08-24,3579.4487
2018-08-27,3664.9368
2018-08-28,3662.3174
2018-08-29,3645.4240
2018-08-30,3603.0357
2018-08-31,3580.0660
2018-09-03,3574.1611
2018-09-04,3617.6326
2018-09-05,3550.6184
2018-09-06,3518.0795
2018-09-07,3529.7653
2018-09-10,3475.3735
2018-09-11,3470.2652
2018-09-12,3450.6495
2018-09-13,3483.6139
2018-09-14,3478.7854
2018-09-17,3436.3282
2018-09-18,3503.3980
2018-09-19,3548.0216
2018-09-20,3545.4897
2018-09-21,3639.9197
2018-09-25,3612.7379
2018-09-26,3647.2932
2018-09-27,3625.2576
2018-09-28,3662.1132
2018-10-08,3514.0667
2018-10-09,3510.1648
2018-10-10,3503.5027
2018-10-11,3317.1158
2018-10-12,3349.5598
2018-10-15,3299.3030
2018-10-16,3260.5360
2018-10-17,3280.6756
2018-10-18,3199.8743
2018-10-19,3293.2315
2018-10-22,3440.3014
2018-10-23,3355.3996
2018-10-24,3357.8029
2018-10-25,3360.7386
2018-10-26,3343.8937
2018-10-29,3252.4517
2018-10-30,3287.1576
2018-10-31,3334.8586
2018-11-01,3358.4891
2018-11-02,3475.5765
2018-11-05,3453.8770
2018-11-06,3437.4196
2018-11-07,3416.0185
2018-11-08,3402.6386
2018-11-09,3363.3867
2018-11-12,3414.5309
2018-11-13,3455.5693
2018-11-14,3425.9847
2018-11-15,3469.8567
2018-11-16,3489.4133
2018-11-19,3521.4764
2018-11-20,3435.4358
2018-11-21,3445.1258
2018-11-22,3434.7338
2018-11-23,3345.0694
2018-11-26,3341.9308
2018-11-27,3342.3599
2018-11-28,3386.0304
2018-11-29,3335.0605
2018-11-30,3369.1018
2018-12-03,3465.8778
2018-12-04,3475.1871
2018-12-05,3456.3541
2018-12-06,3382.6529
2018-12-07,3382.5416
2018-12-10,3343.3016
2018-12-11,3362.1058
2018-12-12,3370.4488
2018-12-13,3419.3174
2018-12-14,3356.4075
2018-12-17,3351.4099
2018-12-18,3320.6752
2018-12-19,3279.5891
2018-12-20,3262.7164
2018-12-21,3226.7793
2018-12-24,3241.9840
2018-12-25,3215.9793
2018-12-26,3200.5178
2018-12-27,3182.4577
2018-12-28,3199.9371
2019-01-02,3160.1164
2019-01-03,3152.7715
2019-01-04,3228.2197
2019-01-07,3257.4799
2019-01-08,3250.1134
2019-01-09,3277.0228
2019-01-10,3271.0749
2019-01-11,3295.0084
2019-01-14,3268.0021
2019-01-15,3327.7938
2019-01-16,3326.3744
2019-01-17,3306.3262
2019-01-18,3360.2250
2019-01-21,3379.0921
2019-01-22,3332.8465
2019-01-23,3332.4089
2019-01-24,3350.8686
2019-01-25,3367.8706
2019-01-28,3365.2229
2019-01-29,3363.5659
2019-01-30,3335.1019
2019-01-31,3355.2379
2019-02-01,3414.0209
2019-02-11,3481.8055
2019-02-12,3507.8358
2019-02-13,3575.1050
2019-02-14,3582.9025
2019-02-15,3526.3580
2019-02-18,3642.0053
2019-02-19,3638.2366
2019-02-20,3648.2162
2019-02-21,3639.2132
2019-02-22,3723.5393
2019-02-25,3941.8183
2019-02-26,3904.6883
2019-02-27,3895.7661
2019-02-28,3889.8856
2019-03-01,3962.3652
2019-03-04,4015.0568
2019-03-05,4058.2327
2019-03-06,4101.7081
2019-03-07,4082.9094
2019-03-08,3921.4769
2019-03-11,4018.9955
2019-03-12,4057.0723
2019-03-13,4008.4849
2019-03-14,3964.2417
2019-03-15,4012.9596
2019-03-18,4125.3694
2019-03-19,4114.9688
2019-03-20,4114.9657
2019-03-21,4129.8693
2019-03-22,4133.4716
2019-03-25,4046.7457
2019-03-26,3983.7770
2019-03-27,4028.2222
2019-03-28,4001.6610
2019-03-29,4150.6033
2019-04-01,4271.5390
2019-04-02,4272.7163
2019-04-03,4324.9321
2019-04-04,4363.8034
2019-04-08,4355.3159
2019-04-09,4371.9045
2019-04-10,4378.9280
2019-04-11,4284.8515
2019-04-12,4275.2523
2019-04-15,4253.8286
2019-04-16,4365.1272
2019-04-17,4372.0225
2019-04-18,4353.7484
2019-04-19,4399.3311
2019-04-22,4306.6374
2019-04-23,4283.6106
2019-04-24,4302.1634
2019-04-25,4189.8618
2019-04-26,4138.1853
2019-04-29,4120.5252
2019-04-30,4138.7118
2019-05-06,3880.4016
2019-05-07,3921.4599
2019-05-08,3873.8553
2019-05-09,3808.2672
2019-05-10,3946.2863
2019-05-13,3885.7205
2019-05-14,3859.2363
2019-05-15,3945.8635
2019-05-16,3965.3701
2019-05-17,3857.8478
2019-05-20,3829.3795
2019-05-21,3884.8934
2019-05-22,3864.6506
2019-05-23,3792.7150
2019-05-24,3794.9079
2019-05-27,3852.3401
2019-05-28,3879.1603
2019-05-29,3872.6977
2019-05-30,3848.7301
2019-05-31,3836.8755
2019-06-03,3827.8190
2019-06-04,3789.9346
2019-06-05,3786.6787
2019-06-06,3741.0013
2019-06-10,3786.7391
2019-06-11,3906.9320
2019-06-12,3877.1729
2019-06-13,3875.2227
2019-06-14,3835.3565
2019-06-17,3836.7026
2019-06-18,3845.8463
2019-06-19,3896.2412
2019-06-20,4004.4907
2019-06-21,4021.5091
2019-06-24,4027.9190
2019-06-25,3986.6015
2019-06-26,3978.6611
2019-06-27,4019.5777
2019-06-28,4001.3371
2019-07-01,4117.9867
2019-07-02,4116.0522
2019-07-03,4072.8467
2019-07-04,4053.5213
2019-07-05,4072.9506
2019-07-08,3967.9299
2019-07-09,3962.2728
2019-07-10,3949.9712
2019-07-11,3948.8877
2019-07-12,3970.9266
2019-07-15,3995.4221
2019-07-16,3982.8338
2019-07-17,3980.5059
2019-07-18,3935.3564
2019-07-19,3973.5680
2019-07-22,3933.1290
2019-07-23,3948.7185
2019-07-24,3981.9893
2019-07-25,4010.5100
2019-07-26,4017.7401
2019-07-29,4014.0948
2019-07-30,4031.8559
2019-07-31,4000.1475
2019-08-01,3968.4165
2019-08-02,3912.0861
2019-08-05,3843.6850
2019-08-06,3792.9083
2019-08-07,3776.3896
2019-08-08,3820.3227
2019-08-09,3781.1137
2019-08-12,3849.6700
2019-08-13,3817.9256
2019-08-14,3836.0839
2019-08-15,3849.6813
2019-08-16,3865.9725
2019-08-19,3959.3870
2019-08-20,3956.2358
2019-08-21,3953.3818
2019-08-22,3963.7655
2019-08-23,3985.6432
2019-08-26,3935.5212
2019-08-27,3991.6831
2019-08-28,3978.6886
2019-08-29,3969.9132
2019-08-30,3968.3579
2019-09-02,4030.5119
2019-09-03,4041.5737
2019-09-04,4076.8173
2019-09-05,4116.8518
2019-09-06,4138.4804
2019-09-09,4178.7383
2019-09-10,4164.3412
2019-09-11,4135.6879
2019-09-12,4174.3153
2019-09-16,4164.0591
2019-09-17,4089.9724
2019-09-18,4105.1720
2019-09-19,4126.2369
2019-09-20,4137.6876
2019-09-23,4095.4266
2019-09-24,4105.5170
2019-09-25,4063.6256
2019-09-26,4017.5526
2019-09-27,4033.4915
2019-09-30,3990.6885
2019-10-08,4009.3708
2019-10-09,4021.6497
2019-10-10,4058.8217
2019-10-11,4090.2287
2019-10-14,4137.8139
2019-10-15,4110.8894
2019-10-16,4095.7333
2019-10-17,4096.1457
2019-10-18,4038.5378
2019-10-21,4045.6586
2019-10-22,4068.0552
2019-10-23,4040.9277
2019-10-24,4038.8928
2019-10-25,4066.6960
2019-10-28,4107.6195
2019-10-29,4079.9409
2019-10-30,4053.3694
2019-10-31,4043.9964
2019-11-01,4105.0419
2019-11-04,4130.4730
2019-11-05,4157.3479
2019-11-06,4133.3873
2019-11-07,4145.1308
2019-11-08,4126.4724
2019-11-11,4049.1304
2019-11-12,4050.7362
2019-11-13,4046.6163
2019-11-14,4058.2696
2019-11-15,4026.9545
2019-11-18,4056.1906
2019-11-19,4103.1914
2019-11-20,4066.3731
2019-11-21,4051.6571
2019-11-22,4012.0622
2019-11-25,4034.1361
2019-11-26,4041.2092
2019-11-27,4032.5912
2019-11-28,4019.0888
2019-11-29,3993.2715
2019-12-02,4001.1741
2019-12-03,4017.1948
2019-12-04,4015.0796
2019-12-05,4047.6377
2019-12-06,4074.2136
2019-12-09,4071.3473
2019-12-10,4079.9485
2019-12-11,4077.6958
2019-12-12,4065.4121
2019-12-13,4138.8847
2019-12-16,4172.0957
2019-12-17,4228.8088
2019-12-18,4221.4483
2019-12-19,4218.2395
2019-12-20,4199.3456
2019-12-23,4140.0549
2019-12-24,4175.6363
2019-12-25,4178.0241
2019-12-26,4212.9472
2019-12-27,4202.0933
2019-12-30,4261.6674
2019-12-31,4278.5332
2020-01-02,4341.8497
2020-01-03,4338.8484
2020-01-06,4336.8172
2020-01-07,4373.9870
2020-01-08,4321.1642
2020-01-09,4376.8428
2020-01-10,4372.5590
2020-01-13,4420.3673
2020-01-14,4405.8006
2020-01-15,4384.9897
2020-01-16,4370.4463
2020-01-17,4371.6734
2020-01-20,4411.2909
2020-01-21,4342.0694
2020-01-22,4366.0546
2020-01-23,4225.9429
2020-02-03,3884.5961
2020-02-04,3978.5674
2020-02-05,4037.3254
2020-02-06,4124.7327
2020-02-07,4133.3304
2020-02-10,4158.0306
2020-02-11,4181.8128
2020-02-12,4226.3147
2020-02-13,4197.7037
2020-02-14,4221.3853
2020-02-17,4326.3175
2020-02-18,4323.2846
2020-02-19,4307.2341
2020-02-20,4401.5218
2020-02-21,4420.3026
2020-02-24,4422.7742
2020-02-25,4421.8514
2020-02-26,4351.5752
2020-02-27,4363.0130
2020-02-28,4189.3127
2020-03-02,4332.1122
2020-03-03,4359.7354
2020-03-04,4379.8478
2020-03-05,4469.1651
2020-03-06,4407.6637
2020-03-09,4249.1480
2020-03-10,4346.1229
2020-03-11,4286.3669
2020-03-12,4206.1858
2020-03-13,4154.8417
2020-03-16,3971.8764
2020-03-17,3959.7229
2020-03-18,3883.3880
2020-03-19,3853.2208
2020-03-20,3916.1501
2020-03-23,3775.7554
2020-03-24,3869.9996
2020-03-25,3970.9870
2020-03-26,3941.6028
2020-03-27,3945.6266
2020-03-30,3895.8153
2020-03-31,3908.1020
2020-04-01,3894.9906
2020-04-02,3967.0252
2020-04-03,3942.3056
2020-04-07,4040.7111
2020-04-08,4027.5438
2020-04-09,4047.2441
2020-04-10,4006.4444
2020-04-13,3986.1775
2020-04-14,4066.9048
2020-04-15,4040.5095
2020-04-16,4053.8069
2020-04-17,4083.6455
2020-04-20,4106.9849
2020-04-21,4063.5103
