,万得全A,,,,,,,,,,
,881001.WI,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2012-08-27,2078.3987,2070.9167,2078.3987,2038.8048,2038.9087,11082621600.0000,100268216000.0000,-39.4900,-1.9000,1.000000,0.4651
2012-08-28,2038.9087,2037.1823,2065.6997,2034.7535,2054.6292,9923721600.0000,89100136000.0000,15.7205,0.7710,1.000000,0.4159
2012-08-29,2054.6292,2047.8701,2057.8855,2035.1383,2035.7985,9802364000.0000,90267992000.0000,-18.8307,-0.9165,1.000000,0.4113
2012-08-30,2035.7985,2027.1670,2040.6324,2006.0643,2027.6980,11607614400.0000,107317024000.0000,-8.1005,-0.3979,1.000000,0.4933
2012-08-31,2027.6980,2021.5513,2036.3073,2020.7394,2025.5630,8442524800.0000,74225736000.0000,-2.1350,-0.1053,1.000000,0.3546
2012-09-03,2025.5630,2023.9884,2050.9404,2021.0729,2045.1760,10961122400.0000,99603280000.0000,19.6130,0.9683,1.000000,0.4597
2012-09-04,2045.1760,2047.1482,2049.6731,2024.6095,2027.9742,10691035200.0000,99927216000.0000,-17.2018,-0.8411,1.000000,0.4486
2012-09-05,2027.9742,2022.6699,2035.6102,2015.1157,2026.1313,10480251200.0000,93254952000.0000,-1.8429,-0.0909,1.000000,0.4427
2012-09-06,2026.1313,2029.4829,2041.9199,2025.6931,2041.4193,10416205600.0000,92714832000.0000,15.2880,0.7545,1.000000,0.4401
2012-09-07,2041.4193,2053.9175,2135.3291,2041.4193,2117.1311,24296587200.0000,217207760000.0000,75.7118,3.7088,1.000000,1.0175
2012-09-10,2117.1311,2119.0647,2132.7571,2111.7712,2126.9775,19247014400.0000,180009088000.0000,9.8464,0.4651,1.000000,0.8047
2012-09-11,2126.9775,2119.3594,2126.9775,2101.8655,2114.2766,15107723200.0000,139654096000.0000,-12.7009,-0.5971,1.000000,0.6327
2012-09-12,2114.2766,2123.9092,2132.3193,2104.1323,2122.0603,15528310400.0000,142530816000.0000,7.7837,0.3682,1.000000,0.6497
2012-09-13,2122.0603,2119.9114,2126.4841,2102.6406,2102.7568,14572844800.0000,133512608000.0000,-19.3035,-0.9097,1.000000,0.6094
2012-09-14,2102.7568,2120.6582,2127.3835,2101.0417,2114.6616,16116212800.0000,146453808000.0000,11.9048,0.5662,1.000000,0.6749
2012-09-17,2114.6616,2112.4624,2114.6616,2066.4736,2066.6804,13576764800.0000,121209520000.0000,-47.9812,-2.2690,1.000000,0.5683
2012-09-18,2066.6804,2060.3384,2068.0369,2046.3553,2052.4927,9664913600.0000,87368520000.0000,-14.1877,-0.6865,1.000000,0.4056
2012-09-19,2052.4927,2054.8403,2064.6968,2048.4783,2062.5359,9542751200.0000,87510632000.0000,10.0432,0.4893,1.000000,0.4005
2012-09-20,2062.5359,2055.6775,2062.5359,2014.3547,2015.2455,12211318400.0000,107818504000.0000,-47.2904,-2.2928,1.000000,0.5127
2012-09-21,2015.2455,2010.7454,2031.1736,2007.0410,2015.4238,10622349600.0000,93959512000.0000,0.1783,0.0088,1.000000,0.4440
2012-09-24,2015.4238,2003.1025,2032.5435,1993.2314,2024.3700,9917998400.0000,87236056000.0000,8.9462,0.4439,1.000000,0.4132
2012-09-25,2024.3700,2019.4727,2031.5916,2012.3901,2019.2172,8575490400.0000,76637400000.0000,-5.1528,-0.2545,1.000000,0.3571
2012-09-26,2019.2172,2017.7300,2023.2700,1985.4700,1989.2900,8946771968.0000,76176056320.0000,-29.9272,-1.4821,1.000000,0.3733
2012-09-27,1989.2900,1988.4900,2053.2100,1988.2700,2041.8100,12831742976.0000,110958673920.0000,52.5200,2.6401,1.000000,0.5358
2012-09-28,2041.8100,2029.0600,2076.7300,2026.8100,2073.9800,13222335488.0000,118655082496.0000,32.1700,1.5756,1.000000,0.5506
2012-10-08,2073.9800,2073.3600,2083.6700,2050.8200,2061.0600,9468627968.0000,84899659776.0000,-12.9200,-0.6230,1.000000,0.3948
2012-10-09,2061.0600,2068.6000,2106.7600,2061.0600,2105.0300,14387281920.0000,127602614272.0000,43.9700,2.1334,1.000000,0.6074
2012-10-10,2105.0300,2101.3000,2115.0800,2094.3400,2113.8200,14655722496.0000,124315811840.0000,8.7900,0.4176,1.000000,0.6115
2012-10-11,2113.8200,2107.7600,2113.8200,2092.3200,2093.3800,13874019328.0000,118266109952.0000,-20.4400,-0.9670,1.000000,0.5807
2012-10-12,2093.3800,2099.4500,2117.2700,2080.3100,2093.8700,12252305408.0000,103436320768.0000,0.4900,0.0234,1.000000,0.5103
2012-10-15,2093.8700,2094.1400,2095.6800,2072.2100,2086.6600,10324609024.0000,91569790976.0000,-7.2100,-0.3443,1.000000,0.4294
2012-10-16,2086.6600,2084.7100,2101.3900,2078.7700,2088.3500,10530294784.0000,96309788672.0000,1.6900,0.0810,1.000000,0.4386
2012-10-17,2088.3500,2094.2500,2101.6000,2075.8600,2094.0000,10757831680.0000,92424511488.0000,5.6500,0.2705,1.000000,0.4479
2012-10-18,2094.0000,2096.7400,2128.2600,2094.0000,2123.0000,15519700992.0000,128052912128.0000,29.0000,1.3849,1.000000,0.6453
2012-10-19,2123.0000,2121.6100,2128.3900,2116.4300,2119.5400,12395866112.0000,103688978432.0000,-3.4600,-0.1630,1.000000,0.5169
2012-10-22,2119.5400,2109.3900,2129.7800,2103.9600,2124.9600,11240626176.0000,97489625088.0000,5.4200,0.2557,1.000000,0.4675
2012-10-23,2124.9600,2124.3600,2127.9100,2102.0600,2104.0800,13158391808.0000,109618421760.0000,-20.8800,-0.9826,1.000000,0.5461
2012-10-24,2104.0800,2095.3600,2112.4300,2093.9500,2103.4700,13028452352.0000,97993875456.0000,-0.6100,-0.0290,1.000000,0.5369
2012-10-25,2103.4700,2102.5100,2116.3300,2086.8100,2088.1900,14644912128.0000,106197729280.0000,-15.2800,-0.7264,1.000000,0.6058
2012-10-26,2088.1900,2086.2300,2088.3700,2042.2900,2051.2600,13226491904.0000,102171271168.0000,-36.9300,-1.7685,1.000000,0.5478
2012-10-29,2051.2600,2046.2400,2053.7200,2038.3900,2045.0400,9155100672.0000,73499959296.0000,-6.2200,-0.3032,1.000000,0.3784
2012-10-30,2045.0400,2045.5500,2062.2900,2040.9500,2047.8900,10175410176.0000,80451960832.0000,2.8500,0.1394,1.000000,0.4203
2012-10-31,2047.8900,2047.2100,2055.7300,2039.7900,2055.0200,10105601024.0000,80175333376.0000,7.1300,0.3482,1.000000,0.4180
2012-11-01,2055.0200,2056.3500,2096.1900,2055.0200,2091.4400,14266621952.0000,117172961280.0000,36.4200,1.7722,1.000000,0.5887
2012-11-02,2091.4400,2092.6500,2104.3300,2083.2900,2102.3900,13110392832.0000,104001626112.0000,10.9500,0.5236,1.000000,0.5407
2012-11-05,2102.3900,2098.4700,2108.8900,2088.6600,2097.2400,12415269888.0000,101202436096.0000,-5.1500,-0.2450,1.000000,0.5106
2012-11-06,2097.2400,2096.3800,2097.6500,2060.9000,2087.5500,12797196288.0000,104093769728.0000,-9.6900,-0.4620,1.000000,0.5258
2012-11-07,2087.5500,2084.3600,2093.9600,2074.8200,2086.4200,10483330048.0000,89099206656.0000,-1.1300,-0.0541,1.000000,0.4306
2012-11-08,2086.4200,2071.0300,2086.4200,2048.3200,2048.8100,11716925440.0000,94252621824.0000,-37.6100,-1.8026,1.000000,0.4820
2012-11-09,2048.8100,2043.8000,2053.8800,2038.7100,2044.4500,9325574144.0000,74311262208.0000,-4.3600,-0.2128,1.000000,0.3834
2012-11-12,2044.4500,2046.1100,2055.7300,2037.8800,2054.9000,9797806080.0000,79755100160.0000,10.4500,0.5111,1.000000,0.4023
2012-11-13,2054.9000,2053.7600,2054.9000,2017.7800,2021.3200,10650076160.0000,84999749632.0000,-33.5800,-1.6341,1.000000,0.4364
2012-11-14,2021.3200,2020.5600,2029.2500,2011.7200,2028.4700,8654879744.0000,71169875968.0000,7.1500,0.3537,1.000000,0.3554
2012-11-15,2028.4700,2017.9000,2028.4700,2001.6700,2001.6800,8980691968.0000,71820763136.0000,-26.7900,-1.3207,1.000000,0.3694
2012-11-16,2001.6800,1997.7500,2001.6800,1974.0700,1985.4400,8647024640.0000,70212485120.0000,-16.2400,-0.8113,1.000000,0.3552
2012-11-19,1985.4400,1984.0500,1987.2300,1964.3300,1986.9900,7966721536.0000,68487823360.0000,1.5500,0.0781,1.000000,0.3272
2012-11-20,1986.9900,1991.2800,1993.8500,1976.9700,1979.8700,7778056704.0000,66080595968.0000,-7.1200,-0.3583,1.000000,0.3190
2012-11-21,1979.8700,1979.4500,2001.8600,1964.2700,2001.3100,9641358336.0000,78129971200.0000,21.4400,1.0829,1.000000,0.3960
2012-11-22,2001.3100,1990.9700,2001.3100,1979.7100,1984.5300,8142648320.0000,66320740352.0000,-16.7800,-0.8385,1.000000,0.3346
2012-11-23,1984.5300,1988.2800,2003.2400,1984.5300,1995.2500,8493406208.0000,69857468416.0000,10.7200,0.5402,1.000000,0.3493
2012-11-26,1995.2500,1991.4700,1995.2500,1977.9500,1980.4700,7665554432.0000,62962737152.0000,-14.7800,-0.7408,1.000000,0.3149
2012-11-27,1980.4700,1974.1100,1980.4700,1947.4500,1948.1700,9982363648.0000,76317343744.0000,-32.3000,-1.6309,1.000000,0.4097
2012-11-28,1948.1700,1940.3400,1948.1700,1921.3100,1925.3200,8690270208.0000,65701404672.0000,-22.8500,-1.1729,1.000000,0.3569
2012-11-29,1925.3200,1924.8900,1934.1200,1913.6000,1913.6000,8383731712.0000,63443853312.0000,-11.7200,-0.6087,1.000000,0.3444
2012-11-30,1913.6000,1912.3900,1934.8400,1908.9900,1932.5400,9363544064.0000,68355469312.0000,18.9400,0.9898,1.000000,0.3844
2012-12-03,1932.5400,1929.6000,1941.1900,1904.4100,1905.1300,10081420288.0000,77030711296.0000,-27.4100,-1.4183,1.000000,0.4136
2012-12-04,1905.1300,1901.1300,1926.8700,1892.7300,1923.0700,10520292352.0000,79360802816.0000,17.9400,0.9417,1.000000,0.4314
2012-12-05,1923.0700,1919.8500,1990.9200,1917.5800,1981.9600,19237931008.0000,147490963456.0000,58.8900,3.0623,1.000000,0.7889
2012-12-06,1981.9600,1979.7700,1987.6500,1968.0600,1979.1900,13286023168.0000,102679756800.0000,-2.7700,-0.1398,1.000000,0.5438
2012-12-07,1979.1900,1978.2000,2017.0500,1973.5400,2013.5500,18989033472.0000,145194876928.0000,34.3600,1.7361,1.000000,0.7778
2012-12-10,2013.5500,2018.3100,2038.6500,2013.5500,2036.1200,19382036480.0000,149793914880.0000,22.5700,1.1209,1.000000,0.7937
2012-12-11,2036.1200,2029.9400,2039.7600,2022.3100,2025.9600,15882841088.0000,124088377344.0000,-10.1600,-0.4990,1.000000,0.6506
2012-12-12,2025.9600,2024.4900,2036.5800,2015.4000,2032.3600,13346216960.0000,105071271936.0000,6.4000,0.3159,1.000000,0.5469
2012-12-13,2032.3600,2026.0800,2032.3600,2008.9800,2010.4100,12493200384.0000,96638427136.0000,-21.9500,-1.0800,1.000000,0.5107
2012-12-14,2010.4100,2010.8400,2097.2300,2009.9100,2095.6300,26093688832.0000,204830965760.0000,85.2200,4.2389,1.000000,1.0655
2012-12-17,2095.6300,2097.3900,2113.7100,2095.6300,2106.2300,23578886144.0000,195031597056.0000,10.6000,0.5058,1.000000,0.9624
2012-12-18,2106.2300,2101.8400,2127.5000,2091.0100,2105.8700,21127038976.0000,176623108096.0000,-0.3600,-0.0171,1.000000,0.8580
2012-12-19,2105.8700,2101.6900,2120.3500,2098.1200,2109.1900,16299486208.0000,139273633792.0000,3.3200,0.1577,1.000000,0.6635
2012-12-20,2109.1900,2102.3300,2122.0200,2090.1400,2116.0100,17015394304.0000,148048969728.0000,6.8200,0.3233,1.000000,0.6935
2012-12-21,2116.0100,2117.5600,2139.0300,2099.9700,2105.1600,18031179776.0000,162965962752.0000,-10.8500,-0.5128,1.000000,0.7344
2012-12-24,2105.1600,2101.8900,2121.6600,2101.8500,2111.6200,14297093120.0000,134612074496.0000,6.4600,0.3069,1.000000,0.5824
2012-12-25,2111.6200,2106.8200,2170.5300,2099.9700,2164.4800,24827234304.0000,216433065984.0000,52.8600,2.5033,1.000000,1.0081
2012-12-26,2164.4800,2162.5500,2176.5900,2159.9900,2176.3300,21890297856.0000,192841089024.0000,11.8500,0.5475,1.000000,0.8888
2012-12-27,2176.3300,2181.3900,2191.8100,2162.9300,2163.9500,22630043648.0000,196519297024.0000,-12.3800,-0.5688,1.000000,0.9190
2012-12-28,2163.9500,2165.3700,2191.0400,2161.7400,2190.8900,19598921728.0000,173401030656.0000,26.9400,1.2449,1.000000,0.7966
2012-12-31,2190.8900,2194.6900,2223.2400,2190.8900,2223.2400,21296547840.0000,193632010240.0000,32.3500,1.4766,1.000000,0.8620
2013-01-04,2223.2400,2242.6400,2248.4100,2205.1800,2224.8700,22924838912.0000,208397139968.0000,1.6300,0.0733,1.000000,0.9288
2013-01-07,2224.8700,2220.0900,2240.7300,2215.8800,2235.9000,20155674624.0000,182886842368.0000,11.0300,0.4958,1.000000,0.8156
2013-01-08,2235.9000,2234.7600,2240.7200,2216.1300,2234.0900,22315843584.0000,210367299584.0000,-1.8100,-0.0810,1.000000,0.9024
2013-01-09,2234.0900,2229.0600,2244.7600,2219.1600,2236.1500,22418972672.0000,207972171776.0000,2.0600,0.0922,1.000000,0.9066
2013-01-10,2236.1500,2235.0800,2256.2500,2230.3200,2245.0500,20980934656.0000,188642639872.0000,8.9000,0.3980,1.000000,0.8491
2013-01-11,2245.0500,2246.7900,2249.5500,2197.1300,2204.1400,22442713088.0000,203899420672.0000,-40.9100,-1.8222,1.000000,0.9076
2013-01-14,2204.1400,2198.0400,2278.7000,2197.9200,2274.8000,25590417408.0000,243678855168.0000,70.6600,3.2058,1.000000,1.0349
2013-01-15,2274.8000,2275.8900,2300.7100,2273.7400,2293.0000,29735450624.0000,280521244672.0000,18.2000,0.8001,1.000000,1.1999
2013-01-16,2293.0000,2289.8100,2296.6100,2249.5700,2280.1300,27328897024.0000,256373211136.0000,-12.8700,-0.5613,1.000000,1.1035
2013-01-17,2280.1300,2275.2900,2280.1300,2247.8900,2256.1600,20901048320.0000,197868158976.0000,-23.9700,-1.0513,1.000000,0.8440
2013-01-18,2256.1600,2266.6100,2295.5600,2256.1600,2289.1400,22148048896.0000,204907249664.0000,32.9800,1.4618,1.000000,0.8934
2013-01-21,2289.1400,2294.5900,2302.8200,2280.0800,2301.5600,23512291328.0000,217653362688.0000,12.4200,0.5426,1.000000,0.9481
2013-01-22,2301.5600,2300.5300,2302.6500,2268.9400,2283.3400,25623246848.0000,236806848512.0000,-18.2200,-0.7916,1.000000,1.0348
2013-01-23,2283.3400,2276.2100,2291.7200,2263.3200,2287.9600,20398630912.0000,186138525696.0000,4.6200,0.2023,1.000000,0.8238
2013-01-24,2287.9600,2286.9600,2324.6600,2249.0300,2263.3300,26982912000.0000,249351569408.0000,-24.6300,-1.0765,1.000000,1.0889
2013-01-25,2263.3300,2260.3900,2269.3200,2251.3900,2254.0600,16053660672.0000,152449253376.0000,-9.2700,-0.4096,1.000000,0.6469
2013-01-28,2254.0600,2257.5300,2307.6800,2254.0600,2307.6800,21294743552.0000,208799825920.0000,53.6200,2.3788,1.000000,0.8555
2013-01-29,2307.6800,2309.0500,2326.0000,2301.4700,2321.9600,23708119040.0000,230752993280.0000,14.2800,0.6188,1.000000,0.9555
2013-01-30,2321.9600,2323.2300,2341.3500,2310.5300,2341.0100,24704952320.0000,227586703360.0000,19.0500,0.8204,1.000000,0.9970
2013-01-31,2341.0100,2341.2400,2344.9900,2325.0200,2336.4400,22890336256.0000,210495094784.0000,-4.5700,-0.1952,1.000000,0.9227
2013-02-01,2336.4400,2329.0900,2366.5000,2323.7400,2365.6800,23177400320.0000,223326257152.0000,29.2400,1.2515,1.000000,0.9336
2013-02-04,2365.6800,2373.5800,2382.7542,2349.3217,2361.0802,26828190500.0000,261653710000.0000,-4.5998,-0.1944,1.000000,1.0887
2013-02-05,2361.0802,2345.3237,2384.4113,2342.9207,2381.3447,23558505200.0000,216769477000.0000,20.2645,0.8583,1.000000,0.9559
2013-02-06,2381.3447,2381.6012,2398.9183,2380.5226,2390.3536,18984258341.0000,186343800130.0000,9.0089,0.3783,1.000000,0.7703
2013-02-07,2390.3536,2387.4571,2392.2294,2358.4544,2385.7977,18973853987.0000,189081572480.0000,-4.5559,-0.1906,1.000000,0.7699
2013-02-08,2385.7977,2387.6313,2420.5321,2385.7423,2407.6385,18267564337.0000,184310910610.0000,21.8408,0.9155,1.000000,0.7409
2013-02-18,2407.6385,2417.1100,2419.4700,2390.2100,2398.5400,20077402112.0000,197659869184.0000,-9.0985,-0.3779,1.000000,0.8111
2013-02-19,2398.5400,2396.3299,2400.6522,2346.3075,2355.6624,21081826736.0000,200022292930.0000,-42.8776,-1.7877,1.000000,0.8529
2013-02-20,2355.6624,2354.5047,2383.5538,2346.0708,2383.5538,19292325150.0000,189208292000.0000,27.8914,1.1840,1.000000,0.7805
2013-02-21,2383.5538,2364.1396,2364.1396,2295.8098,2316.3375,24562422298.0000,239191987940.0000,-67.2163,-2.8200,1.000000,0.9924
2013-02-22,2316.3375,2312.7300,2327.8689,2302.4025,2306.6774,16862532470.0000,170906205540.0000,-9.6601,-0.4170,1.000000,0.6812
2013-02-25,2306.6774,2312.6857,2331.4899,2307.3845,2322.1645,15670464001.0000,156499621320.0000,15.4871,0.6714,1.000000,0.6323
2013-02-26,2322.1645,2309.2771,2339.3255,2288.3303,2290.0549,20233439835.0000,203459251090.0000,-32.1096,-1.3827,1.000000,0.8152
2013-02-27,2290.0549,2295.7339,2323.4364,2284.6139,2305.4933,17019694695.0000,169543113660.0000,15.4384,0.6742,1.000000,0.6857
2013-02-28,2305.4933,2316.5637,2366.0672,2304.6221,2366.0670,21486350095.0000,214072663550.0000,60.5737,2.6274,1.000000,0.8657
2013-03-01,2366.0670,2365.1758,2378.0263,2342.8574,2376.7759,21451329718.0000,219451287250.0000,10.7089,0.4526,1.000000,0.8642
2013-03-04,2376.7759,2342.9793,2342.9793,2263.8345,2279.0616,28242864874.0000,272405419930.0000,-97.7143,-4.1112,1.000000,1.1373
2013-03-05,2279.0616,2279.0310,2341.9420,2273.8831,2341.9301,22364385480.0000,219804904250.0000,62.8685,2.7585,1.000000,0.9005
2013-03-06,2341.9301,2350.1993,2376.4610,2343.6441,2372.3616,25730455237.0000,250515994560.0000,30.4315,1.2994,1.000000,1.0358
2013-03-07,2372.3616,2365.6293,2375.8703,2321.2695,2344.7553,25253409361.0000,248396494360.0000,-27.6063,-1.1637,1.000000,1.0167
2013-03-08,2344.7553,2346.1506,2355.5232,2324.5265,2328.4314,17645731003.0000,173342854270.0000,-16.3239,-0.6962,1.000000,0.7103
2013-03-11,2328.4314,2323.8193,2335.4927,2305.8120,2321.1400,15020338775.0000,143408369010.0000,-7.2914,-0.3131,1.000000,0.6045
2013-03-12,2321.1400,2319.6833,2339.1112,2251.8595,2277.1465,20549816926.0000,194136757830.0000,-43.9935,-1.8953,1.000000,0.8268
2013-03-13,2277.1465,2272.3000,2274.6854,2237.6928,2253.9512,15529162737.0000,145520959390.0000,-23.1953,-1.0186,1.000000,0.6248
2013-03-14,2253.9512,2246.8451,2271.8732,2244.8664,2261.0161,13366807726.0000,128672674650.0000,7.0649,0.3134,1.000000,0.5377
2013-03-15,2261.0161,2260.4470,2308.3328,2236.5168,2265.3878,18771382835.0000,181777451790.0000,4.3717,0.1934,1.000000,0.7548
2013-03-18,2265.3878,2255.2762,2268.4488,2231.7064,2233.6098,15413697712.0000,150650878940.0000,-31.7780,-1.4028,1.000000,0.6196
2013-03-19,2233.6098,2235.2571,2248.0393,2214.8521,2248.0284,14869005009.0000,141659124390.0000,14.4186,0.6455,1.000000,0.5976
2013-03-20,2248.0284,2248.6741,2317.1849,2248.1102,2317.1845,20988979451.0000,198864409530.0000,69.1561,3.0763,1.000000,0.8435
2013-03-21,2317.1845,2318.0059,2339.4302,2315.1193,2330.8682,20215433318.0000,195846457050.0000,13.6837,0.5905,1.000000,0.8122
2013-03-22,2330.8682,2328.1604,2341.3987,2320.8610,2336.3204,17409587861.0000,163987224890.0000,5.4522,0.2339,1.000000,0.6994
2013-03-25,2336.3204,2341.9725,2351.3466,2324.6546,2333.0266,16752491950.0000,162019970780.0000,-3.2938,-0.1410,1.000000,0.6730
2013-03-26,2333.0266,2323.7952,2326.5058,2285.5481,2306.5071,17460498753.0000,168694902220.0000,-26.5195,-1.1367,1.000000,0.7012
2013-03-27,2306.5071,2306.2903,2334.6958,2298.4622,2313.8929,16271489791.0000,159335027800.0000,7.3858,0.3202,1.000000,0.6534
2013-03-28,2313.8929,2282.5434,2282.5434,2239.0507,2241.0454,20358282872.0000,189645783890.0000,-72.8475,-3.1483,1.000000,0.8173
2013-03-29,2241.0454,2242.4995,2251.8032,2228.5949,2239.2658,14131818593.0000,134161338790.0000,-1.7796,-0.0794,1.000000,0.5672
2013-04-01,2239.2658,2234.2908,2256.0720,2232.9512,2244.8436,13620045520.0000,130987355050.0000,5.5778,0.2491,1.000000,0.5456
2013-04-02,2244.8436,2245.7200,2268.4395,2221.4374,2227.5937,15829443732.0000,153389697970.0000,-17.2499,-0.7684,1.000000,0.6339
2013-04-03,2227.5937,2231.2779,2238.7893,2208.4550,2216.9010,14365797893.0000,134348451470.0000,-10.6927,-0.4800,1.000000,0.5753
2013-04-08,2216.9010,2183.9072,2214.8810,2165.4850,2214.7981,15040031823.0000,144257732540.0000,-2.1029,-0.0949,1.000000,0.6022
2013-04-09,2214.7981,2227.7260,2242.0147,2221.6349,2233.5536,14282878493.0000,138677986550.0000,18.7555,0.8468,1.000000,0.5717
2013-04-10,2233.5536,2232.0013,2238.4807,2210.1444,2227.8282,13828384723.0000,136827266100.0000,-5.7254,-0.2563,1.000000,0.5535
2013-04-11,2227.8282,2238.1314,2243.9048,2219.6296,2220.7394,12655671200.0000,118300015990.0000,-7.0888,-0.3182,1.000000,0.5064
2013-04-12,2220.7394,2218.4925,2229.8577,2203.0581,2204.9291,11749608185.0000,110350957330.0000,-15.8103,-0.7119,1.000000,0.4701
2013-04-15,2204.9291,2197.5366,2200.6240,2172.6012,2178.7007,12187287222.0000,110220774750.0000,-26.2284,-1.1895,1.000000,0.4874
2013-04-16,2178.7007,2160.6224,2200.1080,2157.4340,2199.6548,13164094342.0000,121139564000.0000,20.9541,0.9618,1.000000,0.5263
2013-04-17,2199.6548,2198.3974,2209.8209,2186.6730,2208.7298,11925793879.0000,118214308510.0000,9.0750,0.4126,1.000000,0.4768
2013-04-18,2208.7298,2194.8968,2223.3308,2188.7866,2215.5607,12544444400.0000,124372699760.0000,6.8309,0.3093,1.000000,0.5015
2013-04-19,2215.5607,2218.3839,2276.7724,2218.3684,2270.8455,18640038595.0000,180957854780.0000,55.2848,2.4953,1.000000,0.7449
2013-04-22,2270.8455,2262.1196,2275.9709,2261.1047,2275.9709,17517014367.0000,170941956080.0000,5.1254,0.2257,1.000000,0.6994
2013-04-23,2275.9709,2276.4457,2276.4457,2205.6516,2206.7378,17414583213.0000,169344308390.0000,-69.2331,-3.0419,1.000000,0.6951
2013-04-24,2206.7378,2208.1962,2260.3415,2204.4543,2251.8486,17056161656.0000,169552764490.0000,45.1108,2.0442,1.000000,0.6808
2013-04-25,2251.8486,2244.7508,2259.2743,2219.7546,2220.6789,18301444884.0000,183494509410.0000,-31.1697,-1.3842,1.000000,0.7304
2013-04-26,2220.6789,2224.8133,2232.2135,2188.2471,2192.4873,14265110231.0000,138261079650.0000,-28.1916,-1.2695,1.000000,0.5692
2013-05-02,2192.4873,2182.5662,2201.9107,2175.0557,2198.8268,12045012667.0000,120101062560.0000,6.3395,0.2891,1.000000,0.4802
2013-05-03,2198.8268,2205.1615,2257.0524,2205.1615,2240.5778,16053974624.0000,160109057830.0000,41.7510,1.8988,1.000000,0.6396
2013-05-06,2240.5778,2247.7140,2280.2488,2247.7140,2275.4832,17276360780.0000,175298462230.0000,34.9054,1.5579,1.000000,0.6880
2013-05-07,2275.4832,2271.2086,2286.5178,2261.1981,2279.7942,16127635862.0000,165562352080.0000,4.3110,0.1895,1.000000,0.6421
2013-05-08,2279.7942,2297.9278,2297.9278,2279.4530,2290.8594,13665662411.0000,132946278480.0000,11.0652,0.4854,1.000000,0.6887
2013-05-09,2290.8594,2286.6252,2291.4730,2270.5328,2281.0241,14941464477.0000,151586128910.0000,-9.8353,-0.4293,1.000000,0.7572
2013-05-10,2281.0241,2275.0706,2295.5727,2270.7910,2294.4495,17381586166.0000,178820202720.0000,13.4254,0.5886,1.000000,0.6918
2013-05-13,2294.4495,2295.2576,2299.2132,2279.3309,2294.2275,16634949680.0000,168680031270.0000,-0.2220,-0.0097,1.000000,0.6617
2013-05-14,2294.2275,2290.6104,2290.6104,2251.0052,2263.9884,16065552074.0000,162922960880.0000,-30.2391,-1.3181,1.000000,0.6396
2013-05-15,2263.9884,2264.2000,2284.9905,2262.9170,2284.9903,14662004583.0000,153783343530.0000,21.0019,0.9277,1.000000,0.5836
2013-05-16,2284.9903,2281.6133,2318.5913,2271.6827,2317.6873,21300000809.0000,222692811350.0000,32.6970,1.4309,1.000000,0.8473
2013-05-17,2317.6873,2315.6168,2356.9289,2314.3741,2352.7488,23440772908.0000,230434480140.0000,35.0615,1.5128,1.000000,0.9321
2013-05-20,2352.7488,2357.9909,2384.9017,2352.5770,2378.3958,26206464136.0000,273410391140.0000,25.6470,1.0901,1.000000,1.0411
2013-05-21,2378.3958,2395.2187,2395.2187,2395.2187,2395.2187,24723031783.0000,254218013976.2000,16.8229,0.7073,1.000000,0.9817
2013-05-22,2395.2187,2395.1515,2404.5193,2374.8639,2386.3744,24758373341.0000,251293865220.0000,-8.8443,-0.3692,1.000000,0.9826
2013-05-23,2386.3744,2375.9738,2398.2142,2357.3889,2361.4956,23837441430.0000,231694480710.0000,-24.8788,-1.0425,1.000000,0.9447
2013-05-24,2361.4956,2366.2680,2387.4229,2359.4568,2386.6296,19561098003.0000,198900437190.0000,25.1340,1.0643,1.000000,0.7751
2013-05-27,2386.6296,2385.8137,2403.2020,2384.5795,2400.0077,21235858184.0000,221214695720.0000,13.3781,0.5605,1.000000,0.8410
2013-05-28,2400.0077,2400.4272,2421.7043,2377.6550,2421.7043,24491210028.0000,246228845080.0000,21.6966,0.9040,1.000000,0.9685
2013-05-29,2421.7043,2433.2420,2435.7013,2425.2544,2428.7227,23295404889.0000,231096014030.0000,7.0184,0.2898,1.000000,0.9207
2013-05-30,2428.7227,2420.9162,2432.6281,2414.8856,2427.3080,21531928507.0000,217576666010.0000,-1.4147,-0.0582,1.000000,0.8509
2013-05-31,2427.3080,2430.5335,2436.7119,2406.5098,2407.3070,20929657848.0000,215623305710.0000,-20.0010,-0.8240,1.000000,0.8268
2013-06-03,2407.3070,2407.8975,2421.7417,2393.2750,2398.9430,19003521795.0000,198435588580.0000,-8.3640,-0.3474,1.000000,0.7498
2013-06-04,2398.9430,2396.8346,2396.8346,2344.5730,2358.1384,19955761184.0000,196257148860.0000,-40.8046,-1.7009,1.000000,0.7871
2013-06-05,2358.1384,2357.2280,2368.1853,2344.1619,2361.7332,14610422308.0000,149204752510.0000,3.5948,0.1524,1.000000,0.5762
2013-06-06,2361.7332,2354.7354,2357.9896,2326.1844,2327.9651,15828622479.0000,158415909910.0000,-33.7681,-1.4298,1.000000,0.6240
2013-06-07,2327.9651,2329.3417,2340.7283,2280.1515,2289.7591,17138983986.0000,169472487170.0000,-38.2060,-1.6412,1.000000,0.6752
