,沪深300,,,,,,,,,,
,000300.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2010-02-11,3214.1300,3216.6880,3238.3490,3207.1650,3220.3980,3579105200.0000,46999712971.0000,6.2680,0.1950,1.000000,0.3385
2010-02-12,3220.3980,3232.8790,3253.1960,3228.7380,3251.2780,3405823800.0000,46703220577.0000,30.8800,0.9589,1.000000,0.3221
2010-02-22,3251.2780,3248.9470,3261.9490,3232.7840,3233.3450,3828377200.0000,49981333658.0000,-17.9330,-0.5516,1.000000,0.3620
2010-02-23,3233.3450,3225.3930,3225.3930,3152.9340,3198.6340,4274289800.0000,62386076936.0000,-34.7110,-1.0735,1.000000,0.4042
2010-02-24,3198.6340,3177.0820,3244.8160,3165.1330,3244.4830,4998943700.0000,64414097361.0000,45.8490,1.4334,1.000000,0.4727
2010-02-25,3244.4830,3252.1530,3294.1440,3249.3290,3292.1280,6758661700.0000,89485801632.0000,47.6450,1.4685,1.000000,0.6391
2010-02-26,3292.1280,3286.0950,3301.1490,3273.6930,3281.6660,5210728800.0000,70171666128.0000,-10.4620,-0.3178,1.000000,0.4927
2010-03-01,3281.6660,3290.0070,3330.3780,3287.5560,3324.4230,6050452000.0000,81205689009.0000,42.7570,1.3029,1.000000,0.5716
2010-03-02,3324.4230,3327.1030,3339.8940,3299.6850,3311.2360,5703437400.0000,76233992315.0000,-13.1870,-0.3967,1.000000,0.5388
2010-03-03,3311.2360,3313.0230,3335.6540,3293.9160,3335.0810,6062273200.0000,78442132954.0000,23.8450,0.7201,1.000000,0.5727
2010-03-04,3335.0810,3338.6740,3345.9090,3244.9780,3250.5730,6934681000.0000,89462913752.0000,-84.5080,-2.5339,1.000000,0.6551
2010-03-05,3250.5730,3253.1640,3276.4030,3239.6770,3259.7640,4562913800.0000,59621178434.0000,9.1910,0.2828,1.000000,0.4311
2010-03-08,3259.7640,3268.3970,3293.9300,3258.0340,3286.1780,4154087600.0000,54686555117.0000,26.4140,0.8103,1.000000,0.3924
2010-03-09,3286.1780,3285.6200,3322.5060,3255.9820,3305.8630,5419948600.0000,71971297725.0000,19.6850,0.5990,1.000000,0.5120
2010-03-10,3305.8630,3304.0360,3321.0810,3267.7610,3279.6940,4642107900.0000,61760429281.0000,-26.1690,-0.7916,1.000000,0.4385
2010-03-11,3279.6940,3282.1990,3303.4880,3251.7040,3276.7050,4748775400.0000,63732658851.0000,-2.9890,-0.0911,1.000000,0.4485
2010-03-12,3276.7050,3277.3090,3284.2630,3232.1170,3233.1260,3995734400.0000,52611210820.0000,-43.5790,-1.3300,1.000000,0.3774
2010-03-15,3233.1260,3231.2160,3234.8210,3171.8030,3183.1830,3784430400.0000,49219898122.0000,-49.9430,-1.5447,1.000000,0.3574
2010-03-16,3183.1830,3183.7750,3204.2890,3169.0980,3203.9710,3084778000.0000,41510426396.0000,20.7880,0.6531,1.000000,0.2913
2010-03-17,3203.9710,3214.2160,3273.9980,3207.2710,3273.9160,4580093400.0000,62587395428.0000,69.9450,2.1831,1.000000,0.4326
2010-03-18,3273.9160,3277.8830,3295.3680,3256.5930,3267.5550,4694801300.0000,62509130228.0000,-6.3610,-0.1943,1.000000,0.4433
2010-03-19,3267.5550,3270.9780,3296.4110,3251.1360,3293.8710,4606218700.0000,62114230718.0000,26.3160,0.8054,1.000000,0.4338
2010-03-22,3293.8710,3297.8240,3313.9220,3288.5060,3302.6280,4943946200.0000,65652976792.0000,8.7570,0.2659,1.000000,0.4656
2010-03-23,3302.6280,3305.5540,3309.1200,3272.9210,3275.5730,4653953600.0000,62145531443.0000,-27.0550,-0.8192,1.000000,0.4383
2010-03-24,3275.5730,3282.0520,3298.5430,3271.0330,3276.6690,4454796600.0000,58330301241.0000,1.0960,0.0335,1.000000,0.4195
2010-03-25,3276.6690,3270.3900,3270.3900,3222.8210,3229.1280,4498428500.0000,58604759567.0000,-47.5410,-1.4509,1.000000,0.4235
2010-03-26,3229.1280,3226.8000,3285.3880,3220.5940,3275.0020,4744496500.0000,61592843185.0000,45.8740,1.4206,1.000000,0.4467
2010-03-29,3275.0020,3295.7630,3363.6050,3293.6710,3358.5400,8472491000.0000,110326973484.0000,83.5380,2.5508,1.000000,0.7975
2010-03-30,3358.5400,3361.3530,3372.2650,3350.3130,3366.7080,5643698000.0000,78682669413.0000,8.1680,0.2432,1.000000,0.5311
2010-03-31,3366.7080,3369.1930,3369.9010,3338.7450,3345.6070,5312428700.0000,72120886278.0000,-21.1010,-0.6268,1.000000,0.4999
2010-04-01,3345.6070,3349.8840,3392.4810,3349.8840,3391.9350,6777266900.0000,92360495841.0000,46.3280,1.3847,1.000000,0.6378
2010-04-02,3391.9350,3400.1390,3412.2000,3391.8060,3407.3460,6907345200.0000,99040760060.0000,15.4110,0.4543,1.000000,0.6490
2010-04-06,3407.3460,3422.8490,3436.2900,3386.8880,3405.1450,6519171000.0000,93985883918.0000,-2.2010,-0.0646,1.000000,0.6122
2010-04-07,3405.1450,3403.0880,3404.5820,3369.0170,3386.9490,5401122800.0000,76733159936.0000,-18.1960,-0.5344,1.000000,0.5072
2010-04-08,3386.9490,3381.3060,3381.3060,3336.1560,3346.7440,6218532200.0000,89317468603.0000,-40.2050,-1.1871,1.000000,0.5839
2010-04-09,3346.7440,3348.7730,3379.3980,3342.4710,3379.1700,5128056700.0000,75590356319.0000,32.4260,0.9689,1.000000,0.4815
2010-04-12,3379.1700,3388.3550,3393.5570,3330.3000,3351.4780,7456515000.0000,105996609644.0000,-27.6920,-0.8195,1.000000,0.6998
2010-04-13,3351.4780,3350.7260,3401.7070,3324.0480,3391.7160,7990769500.0000,116440339286.0000,40.2380,1.2006,1.000000,0.7499
2010-04-14,3391.7160,3394.6350,3404.5160,3377.4370,3403.7070,6030613100.0000,90787568716.0000,11.9910,0.3535,1.000000,0.5660
2010-04-15,3403.7070,3407.0250,3412.9370,3365.8810,3394.5740,6105168500.0000,88700235636.0000,-9.1330,-0.2683,1.000000,0.5724
2010-04-16,3394.5740,3388.2860,3388.2860,3348.7810,3356.3320,4714036800.0000,67235596653.0000,-38.2420,-1.1266,1.000000,0.4412
2010-04-19,3356.3320,3313.4990,3313.4990,3175.4410,3176.4230,8841630000.0000,118855971989.0000,-179.9090,-5.3603,1.000000,0.8269
2010-04-20,3176.4230,3176.4140,3196.6460,3130.9600,3173.3740,6413785900.0000,88005965691.0000,-3.0490,-0.0960,1.000000,0.5997
2010-04-21,3173.3740,3178.8770,3237.5370,3164.7650,3236.6790,6692833100.0000,93373377791.0000,63.3050,1.9949,1.000000,0.6258
2010-04-22,3236.6790,3222.6800,3231.9850,3177.7260,3201.5410,7108168800.0000,98970386343.0000,-35.1380,-1.0856,1.000000,0.6646
2010-04-23,3201.5410,3198.7840,3224.7390,3172.5780,3190.0030,6125267900.0000,92115669956.0000,-11.5380,-0.3604,1.000000,0.5727
2010-04-26,3190.0030,3195.4570,3207.7150,3168.3740,3171.9970,5089419900.0000,74959121055.0000,-18.0060,-0.5645,1.000000,0.4756
2010-04-27,3171.9970,3163.1010,3163.1010,3060.8540,3108.4090,6529657400.0000,88058360562.0000,-63.5880,-2.0047,1.000000,0.6101
2010-04-28,3108.4090,3080.3240,3122.1150,3062.0850,3097.3530,4599540600.0000,65484924588.0000,-11.0560,-0.3557,1.000000,0.4197
2010-04-29,3097.3530,3114.9410,3130.6960,3059.7960,3060.0640,4826097100.0000,69250868103.0000,-37.2890,-1.2039,1.000000,0.4403
2010-04-30,3060.0640,3060.1200,3068.1270,3014.0690,3067.3650,5447788100.0000,73190884013.0000,7.3010,0.2386,1.000000,0.4969
2010-05-04,3067.3650,3005.4870,3056.0820,2994.9210,3019.4490,4124861000.0000,54558607131.0000,-47.9160,-1.5621,1.000000,0.3761
2010-05-05,3019.4490,2981.7770,3036.8650,2943.3610,3036.3940,5967044100.0000,80835340414.0000,16.9450,0.5612,1.000000,0.5402
2010-05-06,3036.3940,3014.9070,3014.9070,2895.3920,2896.8560,5877041300.0000,81502262034.0000,-139.5380,-4.5955,1.000000,0.5320
2010-05-07,2896.8560,2835.8790,2892.5330,2817.1530,2836.7890,6111939900.0000,79147499714.0000,-60.0670,-2.0735,1.000000,0.5531
2010-05-10,2836.7890,2842.3660,2872.3140,2798.5230,2858.2330,5020917300.0000,64909188147.0000,21.4440,0.7559,1.000000,0.4539
2010-05-11,2858.2330,2916.3350,2922.1250,2790.7010,2800.8170,5836349000.0000,73894666754.0000,-57.4160,-2.0088,1.000000,0.5276
2010-05-12,2800.8170,2781.7080,2832.1470,2756.4220,2818.1600,5300227100.0000,64693988243.0000,17.3430,0.6192,1.000000,0.4792
2010-05-13,2818.1600,2818.5780,2886.9720,2811.6610,2886.9110,5514577800.0000,67486536614.0000,68.7510,2.4396,1.000000,0.4981
2010-05-14,2886.9110,2865.5800,2888.0930,2849.2410,2868.0230,4249871900.0000,55175291043.0000,-18.8880,-0.6543,1.000000,0.3836
2010-05-17,2868.0230,2828.8820,2828.8820,2712.4440,2714.7150,5216684700.0000,62395513473.0000,-153.3080,-5.3454,1.000000,0.4664
2010-05-18,2714.7150,2711.4070,2781.8450,2686.9730,2771.3480,5450967100.0000,62746245805.0000,56.6330,2.0861,1.000000,0.4870
2010-05-19,2771.3480,2748.9520,2803.6950,2723.3040,2762.1740,4557622100.0000,54656401336.0000,-9.1740,-0.3310,1.000000,0.4072
2010-05-20,2762.1740,2739.2190,2793.8760,2721.0720,2726.0220,4217480300.0000,52677914862.0000,-36.1520,-1.3088,1.000000,0.3767
2010-05-21,2726.0220,2656.4190,2769.0940,2647.5970,2768.7910,5447538300.0000,63501808937.0000,42.7690,1.5689,1.000000,0.4866
2010-05-24,2768.7910,2787.7510,2886.3680,2787.7510,2873.4690,7450233800.0000,89961882752.0000,104.6780,3.7806,1.000000,0.6651
2010-05-25,2873.4690,2851.2560,2855.3320,2798.0200,2813.9430,5516832700.0000,67954988050.0000,-59.5260,-2.0716,1.000000,0.4923
2010-05-26,2813.9430,2814.4440,2839.0310,2797.6280,2813.9440,3985856400.0000,48495603059.0000,0.0010,0.0000,1.000000,0.3555
2010-05-27,2813.9440,2808.0480,2866.8650,2771.5860,2859.9790,5344520900.0000,65266773667.0000,46.0350,1.6360,1.000000,0.4766
2010-05-28,2859.9790,2885.8570,2893.6870,2835.0690,2850.3020,5153498900.0000,64342505421.0000,-9.6770,-0.3384,1.000000,0.4595
2010-05-31,2850.3020,2835.3340,2857.4160,2772.7920,2773.2640,4621685400.0000,56695803642.0000,-77.0380,-2.7028,1.000000,0.4121
2010-06-01,2773.2640,2755.2840,2782.2880,2710.5930,2744.1620,4485142600.0000,53230913831.0000,-29.1020,-1.0494,1.000000,0.3995
2010-06-02,2744.1620,2729.3280,2757.9140,2700.0750,2757.5270,3958702000.0000,46364229493.0000,13.3650,0.4870,1.000000,0.3525
2010-06-03,2757.5270,2769.0960,2787.5120,2735.7000,2736.0760,3958725800.0000,47143262922.0000,-21.4510,-0.7779,1.000000,0.3525
2010-06-04,2736.0760,2721.3590,2748.4760,2713.0950,2744.3910,3274629100.0000,39858363381.0000,8.3150,0.3039,1.000000,0.2916
2010-06-07,2744.3910,2692.8310,2716.4010,2673.3420,2695.7150,3954199300.0000,47062703369.0000,-48.6760,-1.7737,1.000000,0.3521
2010-06-08,2695.7150,2694.1060,2720.5860,2672.0580,2699.3360,3514018200.0000,42677104255.0000,3.6210,0.1343,1.000000,0.3126
2010-06-09,2699.3360,2711.6420,2787.8250,2687.3310,2782.1330,6020953300.0000,70710080539.0000,82.7970,3.0673,1.000000,0.5340
2010-06-10,2782.1330,2755.9400,2776.2590,2746.1070,2750.0230,4290633400.0000,50312244286.0000,-32.1100,-1.1542,1.000000,0.3802
2010-06-11,2750.0230,2766.1960,2782.0950,2755.9490,2758.8660,4055858500.0000,48871478557.0000,8.8430,0.3216,1.000000,0.3587
2010-06-17,2758.8660,2778.5330,2784.9160,2742.6400,2742.7330,3261235600.0000,40293233998.0000,-16.1330,-0.5848,1.000000,0.2884
2010-06-18,2742.7330,2739.0320,2755.8420,2686.6140,2696.1660,4180834400.0000,50256350918.0000,-46.5670,-1.6978,1.000000,0.3696
2010-06-21,2696.1660,2698.9840,2784.4700,2686.3230,2780.6630,5526148200.0000,62809190519.0000,84.4970,3.1340,1.000000,0.4880
2010-06-22,2780.6630,2772.8860,2795.3230,2766.4430,2783.7200,3909605200.0000,45207207792.0000,3.0570,0.1099,1.000000,0.3448
2010-06-23,2783.7200,2768.6950,2788.2190,2734.0470,2758.4950,3560035000.0000,41600240721.0000,-25.2250,-0.9062,1.000000,0.3139
2010-06-24,2758.4950,2753.7120,2783.5080,2739.8070,2757.4980,2922068200.0000,33772857040.0000,-0.9970,-0.0361,1.000000,0.2575
2010-06-25,2757.4980,2744.1220,2759.4450,2715.6550,2736.2870,3067178200.0000,34649179151.0000,-21.2110,-0.7692,1.000000,0.2693
2010-06-28,2736.2870,2734.5070,2751.4550,2710.0870,2716.7770,2771004400.0000,31198277084.0000,-19.5100,-0.7130,1.000000,0.2433
2010-06-29,2716.7770,2717.4650,2724.2310,2591.6940,2592.0190,4875855200.0000,50635969685.0000,-124.7580,-4.5921,1.000000,0.4275
2010-06-30,2592.0190,2572.9120,2575.8240,2546.8430,2563.0700,3569879400.0000,35809892277.0000,-28.9490,-1.1169,1.000000,0.3119
2010-07-01,2563.0700,2557.9200,2574.0980,2524.5730,2526.0710,3285764600.0000,32478457404.0000,-36.9990,-1.4435,1.000000,0.2846
2010-07-02,2526.0710,2523.0350,2542.1220,2462.2020,2534.1050,4491410000.0000,43367318435.0000,8.0340,0.3180,1.000000,0.3889
2010-07-05,2534.1050,2507.3540,2529.4250,2476.4900,2512.6510,3217857400.0000,30922298985.0000,-21.4540,-0.8466,1.000000,0.2785
2010-07-06,2512.6510,2504.8690,2563.4110,2502.9310,2562.9020,3971476200.0000,38976836519.0000,50.2510,1.9999,1.000000,0.3435
2010-07-07,2562.9020,2561.1060,2580.6080,2548.5590,2580.4770,3572090900.0000,37059898462.0000,17.5750,0.6857,1.000000,0.3090
2010-07-08,2580.4770,2591.5090,2602.2300,2564.6380,2575.9210,3405696600.0000,35348760455.0000,-4.5560,-0.1766,1.000000,0.2946
2010-07-09,2575.9210,2578.5550,2662.1630,2557.2590,2647.1040,5849304500.0000,61470066938.0000,71.1830,2.7634,1.000000,0.5059
2010-07-12,2647.1040,2647.4210,2689.8090,2636.6480,2676.2180,5846249100.0000,63462262470.0000,29.1140,1.0998,1.000000,0.5053
2010-07-13,2676.2180,2649.6580,2649.6580,2618.3400,2634.5930,4322850600.0000,45125109071.0000,-41.6250,-1.5554,1.000000,0.3733
2010-07-14,2634.5930,2640.9250,2684.6160,2640.5420,2653.6090,4668886000.0000,49497106670.0000,19.0160,0.7218,1.000000,0.4030
2010-07-15,2653.6090,2650.3340,2680.4420,2607.7880,2608.5190,4044045900.0000,41444710868.0000,-45.0900,-1.6992,1.000000,0.3490
2010-07-16,2608.5190,2597.0000,2621.3320,2573.7940,2616.1280,3506330200.0000,35422326209.0000,7.6090,0.2917,1.000000,0.3014
2010-07-19,2616.1280,2592.0870,2691.9370,2585.0070,2682.4720,5386807000.0000,59826125817.0000,66.3440,2.5360,1.000000,0.4612
2010-07-20,2682.4720,2685.4590,2746.2370,2685.4590,2741.5030,7312834500.0000,80958216794.0000,59.0310,2.2006,1.000000,0.6261
2010-07-21,2741.5030,2744.6960,2766.2050,2733.7210,2747.3350,7075709200.0000,73734684585.0000,5.8320,0.2127,1.000000,0.6045
2010-07-22,2747.3350,2738.0270,2783.1380,2734.0710,2781.2860,6106480600.0000,63576603000.0000,33.9510,1.2358,1.000000,0.5217
2010-07-23,2781.2860,2787.5210,2806.9790,2769.4400,2793.0760,6451856500.0000,70423335023.0000,11.7900,0.4239,1.000000,0.5512
2010-07-26,2793.0760,2798.7620,2811.9530,2775.7780,2811.0550,5358002600.0000,59848905278.0000,17.9790,0.6437,1.000000,0.4578
2010-07-27,2811.0550,2803.7550,2812.2080,2785.3740,2795.7240,4979988400.0000,55963991462.0000,-15.3310,-0.5454,1.000000,0.4250
2010-07-28,2795.7240,2796.4830,2866.4040,2784.1550,2863.7240,7998595400.0000,84516845765.0000,68.0000,2.4323,1.000000,0.6819
2010-07-29,2863.7240,2866.7720,2888.5990,2851.9960,2877.9760,9596540900.0000,92278224492.0000,14.2520,0.4977,1.000000,0.8112
2010-07-30,2877.9760,2871.4810,2876.1360,2844.6820,2868.8460,6257559100.0000,65224482367.0000,-9.1300,-0.3172,1.000000,0.5290
2010-08-02,2868.8460,2868.2790,2922.6120,2867.4500,2917.2750,7174330000.0000,73569074427.0000,48.4290,1.6881,1.000000,0.6065
2010-08-03,2917.2750,2925.2540,2929.6140,2865.7610,2865.9710,8174836400.0000,86870574135.0000,-51.3040,-1.7586,1.000000,0.6910
2010-08-04,2865.9710,2858.3540,2876.5950,2818.2480,2876.4340,7131803900.0000,75670144265.0000,10.4630,0.3651,1.000000,0.6029
2010-08-05,2876.4340,2874.6600,2877.3100,2833.6690,2850.8290,6715758100.0000,73038457567.0000,-25.6050,-0.8902,1.000000,0.5677
2010-08-06,2850.8290,2848.1550,2898.5340,2821.0330,2897.6590,7491489500.0000,82145150913.0000,46.8300,1.6427,1.000000,0.6333
2010-08-09,2897.6590,2894.1030,2922.6240,2888.0450,2918.2410,7472639100.0000,83431980844.0000,20.5820,0.7103,1.000000,0.6313
2010-08-10,2918.2410,2920.4040,2925.2960,2832.0780,2832.6380,7843503400.0000,84283699448.0000,-85.6030,-2.9334,1.000000,0.6625
2010-08-11,2832.6380,2823.1500,2864.3610,2823.1500,2850.2110,5497913300.0000,58786302173.0000,17.5730,0.6204,1.000000,0.4642
2010-08-12,2850.2110,2822.7910,2860.3690,2810.1020,2816.3860,5989322700.0000,65825613506.0000,-33.8250,-1.1868,1.000000,0.5057
2010-08-13,2816.3860,2818.4100,2856.0430,2799.2210,2855.5470,5850772100.0000,62923747790.0000,39.1610,1.3905,1.000000,0.4940
2010-08-16,2855.5470,2851.2190,2927.6880,2843.0240,2922.0830,8106804300.0000,91427507573.0000,66.5360,2.3301,1.000000,0.6843
2010-08-17,2922.0830,2927.2580,2949.7300,2917.8340,2942.2910,7645291200.0000,86700542871.0000,20.2080,0.6916,1.000000,0.6451
2010-08-18,2942.2910,2945.9790,2962.7490,2924.6680,2937.3620,7074760000.0000,80832368101.0000,-4.9290,-0.1675,1.000000,0.5967
2010-08-19,2937.3620,2940.7670,2975.1880,2928.0130,2955.3950,7692486500.0000,91734587115.0000,18.0330,0.6139,1.000000,0.6488
2010-08-20,2955.3950,2943.3340,2951.9560,2892.6400,2898.3330,7166330600.0000,82298173112.0000,-57.0620,-1.9308,1.000000,0.6027
2010-08-23,2898.3330,2895.7070,2920.5410,2886.6590,2896.1920,4891551700.0000,57772779300.0000,-2.1410,-0.0739,1.000000,0.4114
2010-08-24,2896.1920,2892.1290,2933.1180,2866.8020,2911.8270,6109379600.0000,65036592635.0000,15.6350,0.5398,1.000000,0.5137
2010-08-25,2911.8270,2893.9860,2904.6620,2842.2490,2843.0230,6361062100.0000,67048224427.0000,-68.8040,-2.3629,1.000000,0.5349
2010-08-26,2843.0230,2853.1050,2868.8780,2836.1290,2850.0930,4867044200.0000,51862922913.0000,7.0700,0.2487,1.000000,0.4089
2010-08-27,2850.0930,2847.4480,2861.0740,2833.4220,2858.5660,4078958200.0000,46699343358.0000,8.4730,0.2973,1.000000,0.3420
2010-08-30,2858.5660,2874.2470,2921.0850,2872.9180,2915.0100,6574988200.0000,77341616491.0000,56.4440,1.9746,1.000000,0.5511
2010-08-31,2915.0100,2905.1540,2910.0600,2889.8080,2903.1880,6576610400.0000,79976347302.0000,-11.8220,-0.4056,1.000000,0.5513
2010-09-01,2903.1880,2907.6630,2931.7600,2859.1660,2884.0420,7697557800.0000,87931887194.0000,-19.1460,-0.6595,1.000000,0.6452
2010-09-02,2884.0420,2917.7350,2931.5470,2903.0280,2921.3930,7070085100.0000,88923142593.0000,37.3510,1.2951,1.000000,0.5926
2010-09-03,2921.3930,2926.9390,2929.5480,2891.8780,2920.2050,7264102700.0000,87724829649.0000,-1.1880,-0.0407,1.000000,0.6089
2010-09-06,2920.2050,2935.8900,2980.4240,2935.8900,2975.0900,9385568100.0000,110466116424.0000,54.8850,1.8795,1.000000,0.7865
2010-09-07,2975.0900,2979.2980,2991.4350,2959.9020,2983.1080,7351936100.0000,85488193860.0000,8.0180,0.2695,1.000000,0.6161
2010-09-08,2983.1080,2970.0020,2982.7200,2953.8390,2980.9670,7287200200.0000,92660879129.0000,-2.1410,-0.0718,1.000000,0.6107
2010-09-09,2980.9670,2986.8670,2986.8670,2922.2000,2926.4600,8139555400.0000,103248280132.0000,-54.5070,-1.8285,1.000000,0.6821
2010-09-10,2926.4600,2928.0010,2940.7900,2890.0350,2932.5540,6508670400.0000,83743163807.0000,6.0940,0.2082,1.000000,0.5454
2010-09-13,2932.5540,2933.5940,2977.0780,2925.4160,2962.3190,6727990000.0000,87536178972.0000,29.7650,1.0150,1.000000,0.5638
2010-09-14,2962.3190,2971.5470,2984.4660,2954.5070,2965.0090,7010590300.0000,87204421695.0000,2.6900,0.0908,1.000000,0.5874
2010-09-15,2965.0090,2965.5390,2965.5390,2905.6300,2913.1940,7161964200.0000,86445964329.0000,-51.8150,-1.7476,1.000000,0.6001
2010-09-16,2913.1940,2908.3220,2917.8490,2834.0330,2857.7890,7407428400.0000,84198375910.0000,-55.4050,-1.9019,1.000000,0.6206
2010-09-17,2857.7890,2864.7170,2877.0830,2847.6810,2861.3690,5193886700.0000,62466326737.0000,3.5800,0.1253,1.000000,0.4349
2010-09-20,2861.3690,2865.0400,2872.2190,2829.7570,2849.8280,5028310400.0000,57582985440.0000,-11.5410,-0.4033,1.000000,0.4202
2010-09-21,2849.8280,2859.4300,2869.3800,2844.1250,2857.4760,3575188100.0000,44742025248.0000,7.6480,0.2684,1.000000,0.2987
2010-09-27,2857.4760,2869.9280,2905.5260,2864.2090,2905.0290,4907182300.0000,62611534184.0000,47.5530,1.6642,1.000000,0.4090
2010-09-28,2905.0290,2900.5360,2900.5360,2875.6580,2880.9070,5866082600.0000,80859749613.0000,-24.1220,-0.8304,1.000000,0.4890
2010-09-29,2880.9070,2877.2690,2908.7320,2866.8540,2874.8120,5678223600.0000,74516021987.0000,-6.0950,-0.2116,1.000000,0.4728
2010-09-30,2874.8120,2859.0600,2935.5950,2857.4180,2935.5740,6300024700.0000,80709727516.0000,60.7620,2.1136,1.000000,0.5246
2010-10-08,2935.5740,2965.6520,3055.8360,2963.2370,3044.2330,9999472000.0000,134986634589.0000,108.6590,3.7015,1.000000,0.8327
2010-10-11,3044.2330,3069.1880,3154.2040,3069.1880,3132.8950,15873490400.0000,212607066630.0000,88.6620,2.9125,1.000000,1.3060
2010-10-12,3132.8950,3121.6360,3173.8490,3106.2240,3172.7260,12736170500.0000,178245219770.0000,39.8310,1.2714,1.000000,1.0473
2010-10-13,3172.7260,3176.8860,3221.6460,3165.5780,3217.5770,14460777300.0000,195444719896.0000,44.8510,1.4136,1.000000,1.1891
2010-10-14,3217.5770,3245.1330,3286.0230,3215.0310,3224.1400,17961183800.0000,227654458634.0000,6.5630,0.2040,1.000000,1.4769
2010-10-15,3224.1400,3204.7230,3327.6830,3199.1220,3327.6830,19341414000.0000,245619296303.0000,103.5430,3.2115,1.000000,1.5838
2010-10-18,3327.6830,3345.8040,3390.0150,3288.7810,3306.1600,21788205100.0000,267884370339.0000,-21.5230,-0.6468,1.000000,1.7839
2010-10-19,3306.1600,3300.5170,3375.8670,3279.9990,3375.6740,13044179100.0000,165488914490.0000,69.5140,2.1026,1.000000,1.0674
2010-10-20,3375.6740,3304.2210,3439.2250,3301.0090,3396.8790,16652846000.0000,235372057455.0000,21.2050,0.6282,1.000000,1.3624
2010-10-21,3396.8790,3404.7210,3418.0910,3344.9620,3374.6850,12388324500.0000,175383712722.0000,-22.1940,-0.6534,1.000000,1.0135
2010-10-22,3374.6850,3365.5970,3408.4910,3346.1110,3378.6550,11636185700.0000,163153618542.0000,3.9700,0.1176,1.000000,0.9520
2010-10-25,3378.6550,3386.8500,3481.3470,3366.4300,3481.0810,14543310500.0000,208809404746.0000,102.4260,3.0316,1.000000,1.1874
2010-10-26,3481.0810,3491.4740,3499.8170,3436.4630,3466.0840,14263699900.0000,205216457176.0000,-14.9970,-0.4308,1.000000,1.1646
2010-10-27,3466.0840,3451.4270,3490.2170,3398.0950,3403.8720,12376157000.0000,177072552070.0000,-62.2120,-1.7949,1.000000,1.0105
2010-10-28,3403.8720,3390.4260,3420.8850,3371.4390,3397.6920,9834945600.0000,141135882042.0000,-6.1800,-0.1816,1.000000,0.8030
2010-10-29,3397.6920,3400.2620,3404.6000,3351.6010,3379.9830,10045897000.0000,145528365885.0000,-17.7090,-0.5212,1.000000,0.8198
2010-11-01,3379.9830,3390.4130,3472.9950,3390.4130,3472.9950,12626914800.0000,186725762506.0000,93.0120,2.7518,1.000000,1.0305
2010-11-02,3472.9950,3484.2320,3522.1750,3449.7240,3463.1310,15491145000.0000,233976228513.0000,-9.8640,-0.2840,1.000000,1.2630
2010-11-03,3463.1310,3462.7400,3474.7070,3419.0800,3420.3410,12635930300.0000,178803329799.0000,-42.7900,-1.2356,1.000000,1.0302
2010-11-04,3420.3410,3426.4600,3480.9290,3419.6430,3480.5050,11679948100.0000,164721393800.0000,60.1640,1.7590,1.000000,0.9523
2010-11-05,3480.5050,3538.9880,3554.4700,3498.2760,3520.7980,13768802700.0000,196618041454.0000,40.2930,1.1577,1.000000,1.1209
2010-11-08,3520.7980,3534.1910,3549.3050,3506.3750,3548.5660,12647075900.0000,174067581795.0000,27.7680,0.7887,1.000000,0.9098
2010-11-09,3548.5660,3547.4400,3547.4400,3498.6230,3523.9540,12245453300.0000,170174876748.0000,-24.6120,-0.6936,1.000000,0.8809
2010-11-10,3523.9540,3507.1950,3508.2750,3470.9680,3499.1110,12007857800.0000,176529783278.0000,-24.8430,-0.7050,1.000000,0.8638
2010-11-11,3499.1110,3490.7380,3557.9870,3484.8910,3509.9750,13897623300.0000,209121524845.0000,10.8640,0.3105,1.000000,0.9998
2010-11-12,3509.9750,3484.6060,3497.0610,3284.3480,3291.8330,16073385000.0000,224200791087.0000,-218.1420,-6.2149,1.000000,1.1563
2010-11-15,3291.8330,3298.7370,3319.9760,3241.7580,3314.8930,10231572400.0000,144492952434.0000,23.0600,0.7005,1.000000,0.7360
2010-11-16,3314.8930,3311.6160,3311.6160,3155.4750,3169.5380,10830707200.0000,154278113336.0000,-145.3550,-4.3849,1.000000,0.7791
2010-11-17,3169.5380,3124.1090,3168.9310,3087.5070,3103.9060,8325808000.0000,118981231625.0000,-65.6320,-2.0707,1.000000,0.5983
2010-11-18,3103.9060,3134.9370,3158.6290,3097.3880,3147.9620,6569729200.0000,94476115838.0000,44.0560,1.4194,1.000000,0.4662
2010-11-19,3147.9620,3168.1650,3178.8460,3076.2130,3178.8460,8334765400.0000,114672977294.0000,30.8840,0.9811,1.000000,0.5911
2010-11-22,3178.8460,3148.2150,3200.4720,3137.7510,3171.9410,8321277600.0000,114302974766.0000,-6.9050,-0.2172,1.000000,0.5902
2010-11-23,3171.9410,3156.4780,3156.4780,3061.6230,3107.1760,7739959100.0000,105281461473.0000,-64.7650,-2.0418,1.000000,0.5490
2010-11-24,3107.1760,3088.9920,3177.4120,3088.9920,3177.0430,7533208300.0000,107688446612.0000,69.8670,2.2486,1.000000,0.5343
