,万得全A,,,,,,,,,,
,881001.WI,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2009/3/26,1937.1666,1937.1666,1995.1851,1917.7532,1995.1011,22729123200,2.0638E+11,57.9345,2.9907,1,3.198
2009/3/27,1995.1011,1995.1011,2023.3634,1995.1011,2011.5227,27113328000,2.40726E+11,16.4216,0.8231,1,3.8061
2009/3/30,2011.5227,2011.5227,2022.1089,1995.6289,2006.582,20967112000,1.91143E+11,-4.9407,-0.2456,1,2.9263
2009/3/31,2006.582,2006.582,2026.4078,1956.473,2026.4078,21202126400,1.98471E+11,19.8258,0.988,1,2.9598
2009/4/1,2026.4078,2026.4078,2070.5784,2026.4078,2057.6682,27280864000,2.54407E+11,31.2604,1.5427,1,3.7979
2009/4/2,2057.6682,2057.6682,2092.1487,2057.6682,2073.1357,28225801600,2.62902E+11,15.4675,0.7517,1,3.9165
2009/4/3,2073.1357,2073.1357,2094.0356,2049.7197,2063.1602,25555724800,2.40628E+11,-9.9755,-0.4812,1,3.5524
2009/4/7,2063.1602,2063.1602,2083.1411,2047.1724,2074.1763,18950049600,1.81291E+11,11.0161,0.5339,1,2.6254
2009/4/8,2074.1763,2074.1763,2074.1763,1997.9828,1997.9828,22123244800,2.07166E+11,-76.1935,-3.6734,1,3.07
2009/4/9,1997.9828,1997.9828,2030.7097,1981.6798,2030.7097,17446419200,1.64725E+11,32.7269,1.638,1,2.4178
2009/4/10,2030.7097,2030.7097,2093.5957,2030.7097,2093.5957,24329132800,2.39342E+11,62.886,3.0968,1,3.3579
2009/4/13,2093.5957,2093.5957,2143.7046,2093.5957,2136.542,28848857600,2.8411E+11,42.9463,2.0513,1,3.9813
2009/4/14,2136.542,2136.542,2165.0757,2122.2817,2160.8674,25958108800,2.56496E+11,24.3254,1.1385,1,3.5739
2009/4/15,2160.8674,2160.8674,2177.2383,2126.0835,2177.2383,27942931200,2.72968E+11,16.3709,0.7576,1,3.8455
2009/4/16,2177.2383,2177.2383,2196.1809,2145.3442,2180.7097,28809910400,2.73314E+11,3.4714,0.1594,1,3.976
2009/4/17,2180.7097,2180.7097,2186.4033,2132.1191,2152.6477,24900974400,2.43754E+11,-28.062,-1.2868,1,3.4263
2009/4/20,2152.6477,2152.6477,2202.6582,2152.6477,2202.3171,23442700800,2.21172E+11,49.6694,2.3074,1,3.2066
2009/4/21,2202.3171,2202.3171,2202.3171,2148.5959,2184.1729,25721598400,2.42417E+11,-18.1442,-0.8239,1,3.5205
2009/4/22,2184.1729,2184.1729,2212.2764,2084.9099,2096.0049,28916524800,2.691E+11,-88.168,-4.0367,1,3.95
2009/4/23,2096.0049,2096.0049,2119.4165,2064.9741,2109.4617,19029300800,1.74604E+11,13.4568,0.642,1,2.594
2009/4/24,2109.4617,2109.4617,2122.0186,2090.9343,2092.3784,17475073600,1.67734E+11,-17.0833,-0.8098,1,2.3788
2009/4/27,2092.3784,2092.3784,2094.8452,2024.0282,2033.5148,17120400000,1.56831E+11,-58.8636,-2.8132,1,2.3135
2009/4/28,2033.5148,2033.5148,2048.7195,2014.3419,2044.009,14528470400,1.38859E+11,10.4942,0.5161,1,1.9617
2009/4/29,2044.009,2044.009,2112.7766,2040.3387,2106.6289,18967915200,1.80505E+11,62.6199,3.0636,1,2.5533
2009/4/30,2106.6289,2106.6289,2136.8635,2106.6289,2126.0664,20131019200,1.93417E+11,19.4375,0.9227,1,2.7097
2009/5/4,2126.0664,2126.0664,2197.8037,2126.0664,2197.8037,23068923200,2.21701E+11,71.7373,3.3742,1,3.0923
2009/5/5,2197.8037,2197.8037,2224.6223,2197.8037,2212.7683,23918081600,2.30376E+11,14.9646,0.6809,1,3.2029
2009/5/6,2212.7683,2212.7683,2245.9456,2202.0845,2243.772,24484435200,2.39485E+11,31.0037,1.4011,1,3.2827
2009/5/7,2243.772,2243.772,2265.5093,2207.2515,2239.551,27779398400,2.73026E+11,-4.221,-0.1881,1,3.7239
2009/5/8,2239.551,2239.551,2262.3357,2210.0503,2253.5981,25094208000,2.43534E+11,14.0471,0.6272,1,3.3657
2009/5/11,2253.5981,2253.5981,2279.0999,2192.4109,2192.4109,27173900800,2.63035E+11,-61.1872,-2.7151,1,3.6437
2009/5/12,2192.4109,2192.4109,2243.9802,2171.0381,2243.9802,18605870400,1.74416E+11,51.5693,2.3522,1,2.4894
2009/5/13,2243.9802,2243.9802,2269.5591,2233.5339,2262.6072,22149315200,2.21091E+11,18.627,0.8301,1,2.967
2009/5/14,2262.6072,2262.6072,2262.6072,2226.533,2254.4841,19376720000,1.89462E+11,-8.1231,-0.359,1,2.5887
2009/5/15,2254.4841,2254.4841,2275.0952,2243.3765,2261.9434,17470939200,1.68799E+11,7.4593,0.3309,1,2.3308
2009/5/18,2261.9434,2261.9434,2276.2056,2219.6379,2274.1082,18153024000,1.79442E+11,12.1648,0.5378,1,2.4137
2009/5/19,2274.1082,2274.1082,2302.9905,2274.1082,2295.6641,22829224000,2.30733E+11,21.5559,0.9479,1,2.9883
2009/5/20,2295.6641,2295.6641,2301.1843,2275.3721,2275.3721,21679908800,2.17647E+11,-20.292,-0.8839,1,2.8258
2009/5/21,2275.3721,2275.3721,2275.3721,2216.7983,2228.4836,21344409600,2.13493E+11,-46.8885,-2.0607,1,2.7759
2009/5/22,2228.4836,2228.4836,2242.8347,2209.0969,2225.3162,15339166400,1.5452E+11,-3.1674,-0.1421,1,1.9828
2009/5/25,2225.3162,2225.3162,2238.8384,2166.5076,2233.5203,17777768000,1.82041E+11,8.2041,0.3687,1,2.2849
2009/5/26,2233.5203,2233.5203,2249.9436,2218.6335,2219.7119,18375084800,1.91056E+11,-13.8084,-0.6182,1,2.3669
2009/5/27,2219.7119,2219.7119,2245.8494,2211.6885,2241.2397,15985680000,1.60612E+11,21.5278,0.9698,1,2.0504
2009/6/1,2241.2397,2241.2397,2309.1035,2241.2397,2305.3772,21476740800,2.2782E+11,64.1375,2.8617,1,2.7592
2009/6/2,2305.3772,2305.3772,2330.5925,2305.343,2313.6648,23084139200,2.40366E+11,8.2876,0.3595,1,2.954
2009/6/3,2313.6648,2313.6648,2356.5671,2312.3955,2356.5671,23422323200,2.42402E+11,42.9023,1.8543,1,2.9929
2009/6/4,2356.5671,2356.5671,2368.3806,2322.8005,2363.4028,25390854400,2.66711E+11,6.8357,0.2901,1,3.2504
2009/6/5,2363.4028,2363.4028,2378.8633,2351.2366,2352.8701,22129131200,2.34774E+11,-10.5327,-0.4457,1,2.846
2009/6/8,2352.8701,2352.8701,2375.4409,2332.2996,2354.9443,20023076800,2.10217E+11,2.0742,0.0882,1,2.5502
2009/6/9,2354.9443,2354.9443,2368.084,2312.5305,2368.084,20215696000,2.05026E+11,13.1397,0.558,1,2.5668
2009/6/10,2368.084,2368.084,2395.0771,2368.084,2392.5452,22103476800,2.19055E+11,24.4612,1.033,1,2.7909
2009/6/11,2392.5452,2392.5452,2405.1521,2365.8655,2375.4102,20252971200,2.01027E+11,-17.135,-0.7162,1,2.5518
2009/6/12,2375.4102,2375.4102,2384.7896,2311.865,2330.6055,19420912000,1.89577E+11,-44.8047,-1.8862,1,2.4438
2009/6/15,2330.6055,2330.6055,2373.4741,2324.6814,2373.0356,15988068800,1.65942E+11,42.4301,1.8206,1,2.0152
2009/6/16,2373.0356,2373.0356,2380.1641,2345.8367,2370.2083,15584891200,1.65592E+11,-2.8273,-0.1191,1,1.9645
2009/6/17,2370.2083,2370.2083,2410.783,2351.4048,2406.8809,17468992000,1.85557E+11,36.6726,1.5472,1,2.1855
2009/6/18,2406.8809,2406.8809,2437.7329,2406.8809,2436.4673,20951611200,2.25083E+11,29.5864,1.2292,1,2.6217
2009/6/19,2436.4673,2436.4673,2455.5674,2427.3992,2450.0464,22869272000,2.32409E+11,13.5791,0.5573,1,2.8656
2009/6/22,2450.0464,2450.0464,2472.2473,2437.093,2444.9011,21804297600,2.24012E+11,-5.1453,-0.21,1,2.7207
2009/6/23,2444.9011,2444.9011,2470.7432,2405.4797,2442.7095,21097508800,2.13463E+11,-2.1916,-0.0896,1,2.6325
2009/6/24,2442.7095,2442.7095,2473.3696,2435.2627,2473.3696,20808984000,2.2143E+11,30.6601,1.2552,1,2.5955
2009/6/25,2473.3696,2473.3696,2486.3694,2460.8943,2471.8921,18532028800,2.00115E+11,-1.4775,-0.0597,1,2.3051
2009/6/26,2471.8921,2471.8921,2484.9333,2467.033,2480.6362,16921142400,1.78258E+11,8.7441,0.3537,1,2.1032
2009/6/29,2480.6362,2480.6362,2515.2983,2477.5024,2513.2686,19613836800,2.09279E+11,32.6324,1.3155,1,2.4334
2009/6/30,2513.2686,2513.2686,2523.417,2494.2693,2500.6418,18938147200,2.1269E+11,-12.6268,-0.5024,1,2.354
2009/7/1,2500.6418,2500.6418,2547.9304,2491.4348,2547.8818,20837777600,2.30334E+11,47.24,1.8891,1,2.5871
2009/7/2,2547.8818,2547.8818,2579.7983,2547.8818,2579.7644,24155406400,2.68996E+11,31.8826,1.2513,1,3.0071
2009/7/3,2579.7644,2579.7644,2611.3618,2557.397,2611.188,24463376000,2.70661E+11,31.4236,1.2181,1,3.0359
2009/7/6,2611.188,2611.188,2644.957,2611.188,2643.4385,27130950400,3.02816E+11,32.2505,1.2351,1,2.7554
2009/7/7,2643.4385,2643.4385,2661.6606,2616.5469,2626.626,26501273600,2.83619E+11,-16.8125,-0.636,1,2.6865
2009/7/8,2626.626,2626.626,2647.7368,2576.1089,2635.5596,23079476800,2.55526E+11,8.9336,0.3401,1,2.3424
2009/7/9,2635.5596,2635.5596,2675.9541,2629.0298,2675.8687,25522846400,2.8362E+11,40.3091,1.5294,1,2.5957
2009/7/10,2675.8687,2675.8687,2701.3044,2665.689,2680.2454,25110753600,2.77712E+11,4.3767,0.1636,1,2.5533
2009/7/13,2680.2454,2680.2454,2692.0916,2662.7898,2668.1433,24204292800,2.69407E+11,-12.1021,-0.4515,1,2.4514
2009/7/14,2668.1433,2668.1433,2730.1414,2668.1433,2730.0032,25027673600,2.80604E+11,61.8599,2.3185,1,2.5289
2009/7/15,2730.0032,2730.0032,2756.8701,2730.0032,2755.821,29351984000,3.34106E+11,25.8178,0.9457,1,2.9709
2009/7/16,2755.821,2755.821,2785.3411,2747.5623,2754.8064,28811952000,3.36718E+11,-1.0146,-0.0368,1,2.9129
2009/7/17,2754.8064,2754.8064,2770.6331,2737.2312,2764.6948,24823670400,2.859E+11,9.8884,0.359,1,2.5138
2009/7/20,2764.6948,2764.6948,2816.9919,2764.6318,2815.5415,29813654400,3.54797E+11,50.8467,1.8391,1,3.0171
2009/7/21,2815.5415,2815.5415,2824.4763,2763.0449,2768.6079,29622217600,3.50225E+11,-46.9336,-1.6669,1,2.9944
2009/7/22,2768.6079,2768.6079,2816.3926,2762.4619,2816.3367,25429934400,3.10279E+11,47.7288,1.7239,1,2.5726
2009/7/23,2816.3367,2816.3367,2849.4561,2813.2515,2849.4561,25490681600,3.00759E+11,33.1194,1.176,1,2.5696
2009/7/24,2849.4561,2849.4561,2871.3682,2797.4258,2852.0144,28220748800,3.36995E+11,2.5583,0.0898,1,2.8435
2009/7/27,2852.0144,2852.0144,2911.2957,2852.0144,2911.2957,28502502400,3.53195E+11,59.2813,2.0786,1,2.9147
2009/7/28,2911.2957,2911.2957,2928.5527,2884.8677,2928.2188,30915312000,3.7807E+11,16.9231,0.5813,1,3.1221
2009/7/29,2928.2188,2928.2188,2937.1658,2695.3545,2775.7808,34356595200,4.03344E+11,-152.438,-5.2058,1,3.865
2009/7/30,2775.7808,2775.7808,2841.0991,2738.0146,2828.9719,28740038400,3.31427E+11,53.1911,1.9163,1,2.8735
2009/7/31,2828.9719,2828.9719,2907.1445,2828.9719,2907.0378,28279571200,3.34491E+11,78.0659,2.7595,1,2.8216
2009/8/3,2907.0378,2907.0378,2953.9634,2898.1958,2953.0107,30330758400,3.6477E+11,45.9729,1.5814,1,2.9799
2009/8/4,2953.0107,2953.0107,2962.9463,2901.0522,2959.762,32083971200,3.87292E+11,6.7513,0.2286,1,3.1468
2009/8/5,2959.762,2959.762,2967.188,2895.929,2938.4719,30387014400,3.68882E+11,-21.2901,-0.7193,1,2.9878
2009/8/6,2938.4719,2938.4719,2939.5002,2837.9719,2884.1853,26749430400,3.3391E+11,-54.2866,-1.8474,1,2.6227
2009/8/7,2884.1853,2884.1853,2902.1699,2790.5073,2802.2051,23135614400,2.82644E+11,-81.9802,-2.8424,1,2.2695
2009/8/10,2802.2051,2802.2051,2847.6599,2757.3547,2804.4341,18975187200,2.33612E+11,2.229,0.0795,1,1.8604
2009/8/11,2804.4341,2804.4341,2824.8745,2780.1438,2817.3872,15615216000,1.89317E+11,12.9531,0.4619,1,1.5338
2009/8/12,2817.3872,2817.3872,2817.3872,2686.8164,2693.9119,20097924800,2.40509E+11,-123.4753,-4.3826,1,1.9687
2009/8/13,2693.9119,2693.9119,2723.1299,2645.8894,2714.854,17311180800,2.09186E+11,20.9421,0.7774,1,1.6977
2009/8/14,2714.854,2714.854,2721.3176,2624.9651,2625.55,18832888000,2.23365E+11,-89.304,-3.2895,1,1.8463
2009/8/17,2625.55,2625.55,2625.55,2460.8564,2463.0603,18662537600,2.07718E+11,-162.4897,-6.1888,1,1.8277
2009/8/18,2463.0603,2463.0603,2504.51,2423.6633,2494.3069,15409934400,1.68764E+11,31.2466,1.2686,1,1.5195
2009/8/19,2494.3069,2494.3069,2504.9644,2355.2317,2377.771,17107952000,1.86019E+11,-116.5359,-4.6721,1,1.6643
2009/8/20,2377.771,2377.771,2473.9321,2377.771,2471.5894,16694612800,1.86912E+11,93.8184,3.9456,1,1.6214
2009/8/21,2471.5894,2471.5894,2527.9587,2450.1948,2523.7246,19063400000,2.11022E+11,52.1352,2.1094,1,1.8582
2009/8/24,2523.7246,2523.7246,2559.991,2505.7727,2551.7378,18913811200,2.17385E+11,28.0132,1.11,1,1.8318
2009/8/25,2551.7378,2551.7378,2551.7378,2409.4443,2477.8884,21798768000,2.44944E+11,-73.8494,-2.8941,1,2.1179
2009/8/26,2477.8884,2477.8884,2556.7004,2446.7742,2535.0442,20104537600,2.25834E+11,57.1558,2.3066,1,1.9419
2009/8/27,2535.0442,2535.0442,2570.875,2500.4651,2538.0938,20959017600,2.27925E+11,3.0496,0.1203,1,2.0277
2009/8/28,2538.0938,2538.0938,2542.2913,2448.9805,2460.324,18131990400,2.01808E+11,-77.7698,-3.0641,1,1.7675
2009/8/31,2460.324,2460.324,2460.324,2287.9529,2290.3669,17748904000,1.91602E+11,-169.9571,-6.9079,1,1.7176
2009/9/1,2290.3669,2290.3669,2338.842,2262.3931,2294.5708,14787033600,1.56614E+11,4.2039,0.1835,1,1.4337
2009/9/2,2294.5708,2294.5708,2332.7786,2273.3733,2321.7961,12554352800,1.33612E+11,27.2253,1.1865,1,1.2165
2009/9/3,2321.7961,2321.7961,2444.55,2321.7961,2439.8274,19168748800,2.08377E+11,118.0313,5.0836,1,1.8607
2009/9/4,2439.8274,2439.8274,2474.8335,2428.5779,2464.2466,19310232000,2.16545E+11,24.4192,1.0009,1,1.8663
2009/9/7,2464.2466,2464.2466,2521.1306,2464.2466,2487.3386,19903745600,2.27292E+11,23.092,0.9371,1,1.9245
2009/9/8,2487.3386,2487.3386,2535.074,2447.4275,2535.074,19461771200,2.28748E+11,47.7354,1.9191,1,1.883
2009/9/9,2535.074,2535.074,2555.9111,2509.4934,2550.4365,20228528000,2.45693E+11,15.3625,0.606,1,1.9553
2009/9/10,2550.4365,2550.4365,2556.8071,2515.0732,2526.4753,16407052800,1.89698E+11,-23.9612,-0.9395,1,1.5907
2009/9/11,2526.4753,2526.4753,2589.8013,2518.1555,2581.6362,18574904000,2.15893E+11,55.1609,2.1833,1,1.8089
2009/9/14,2581.6362,2581.6362,2629.2842,2581.6362,2629.2842,22284780800,2.546E+11,47.648,1.8457,1,2.1417
2009/9/15,2629.2842,2629.2842,2656.1423,2615.4377,2641.1228,22436905600,2.5668E+11,11.8386,0.4503,1,2.1539
2009/9/16,2641.1228,2641.1228,2641.1228,2579.5522,2618.2334,22729177600,2.64919E+11,-22.8894,-0.8667,1,2.1821
2009/9/17,2618.2334,2618.2334,2676.0125,2618.2334,2669.7319,24406600000,2.78409E+11,51.4985,1.9669,1,2.3387
2009/9/18,2669.7319,2669.7319,2680.2117,2560.3538,2579.6609,26044025600,2.91558E+11,-90.071,-3.3738,1,2.499
2009/9/21,2579.6609,2579.6609,2598.4082,2502.7991,2597.3918,18960844800,2.17804E+11,17.7309,0.6873,1,1.9606
2009/9/22,2597.3918,2597.3918,2621.1682,2539.2153,2539.2256,19068745600,2.19866E+11,-58.1662,-2.2394,1,1.8255
2009/9/23,2539.2256,2539.2256,2558.8289,2465.3997,2480.3601,16707505600,1.88711E+11,-58.8655,-2.3182,1,1.5992
2009/9/24,2480.3601,2480.3601,2512.9976,2417.2122,2482.1772,15563196800,1.73672E+11,1.8171,0.0733,1,1.4893
2009/9/25,2482.1772,2482.1772,2488.8354,2444.7249,2462.6953,11502419200,1.26776E+11,-19.4819,-0.7849,1,1.1025
2009/9/28,2462.6953,2462.6953,2487.9321,2387.738,2398.6887,11000451200,1.19479E+11,-64.0066,-2.599,1,1.0523
2009/9/29,2398.6887,2398.6887,2408.6189,2341.2556,2381.9404,11270556000,1.16751E+11,-16.7483,-0.6982,1,1.0877
2009/9/30,2381.9404,2381.9404,2427.4216,2381.9404,2406.5757,10060255200,1.09416E+11,24.6353,1.0343,1,0.9583
2009/10/9,2406.5757,2406.5757,2524.885,2406.5757,2524.8125,12960088000,1.46653E+11,118.2368,4.9131,1,1.2363
2009/10/12,2524.8125,2524.8125,2550.8228,2517.907,2521.8665,13519264000,1.57157E+11,-2.946,-0.1167,1,1.2882
2009/10/13,2521.8665,2521.8665,2560.0767,2512.7307,2559.8716,12301933600,1.39856E+11,38.0051,1.507,1,1.171
2009/10/14,2559.8716,2559.8716,2614.3323,2559.8716,2582.9204,19351553600,2.19997E+11,23.0488,0.9004,1,1.836
2009/10/15,2582.9204,2582.9204,2619.4512,2577.4705,2590.6694,15287803200,1.75293E+11,7.749,0.3,1,1.4596
2009/10/16,2590.6694,2590.6694,2610.647,2549.6555,2591.2881,14495507200,1.68641E+11,0.6187,0.0239,1,1.3013
2009/10/19,2591.2881,2591.2881,2652.0996,2583.0166,2652.0996,19162040000,2.29767E+11,60.8115,2.3468,1,1.7167
2009/10/20,2652.0996,2652.0996,2691.3518,2652.0996,2691.3518,22339937600,2.67927E+11,39.2522,1.48,1,2.0003
2009/10/21,2691.3518,2691.3518,2712.4019,2674.1577,2680.6519,21374707200,2.49934E+11,-10.6999,-0.3976,1,1.9157
2009/10/22,2680.6519,2680.6519,2688.8955,2660.1636,2669.231,17244014400,2.02097E+11,-11.4209,-0.426,1,1.5438
2009/10/23,2669.231,2669.231,2730.1506,2669.231,2716.1458,22234793600,2.58279E+11,46.9148,1.7576,1,1.9921
2009/10/26,2716.1458,2716.1458,2728.2004,2692.1426,2716.3091,18734649600,2.21319E+11,0.1633,0.006,1,1.6819
2009/10/27,2716.3091,2716.3091,2716.3091,2644.3188,2644.3188,18240348800,2.17626E+11,-71.9903,-2.6503,1,1.4212
2009/10/28,2644.3188,2644.3188,2658.5024,2605.7732,2656.7363,16235028800,1.89622E+11,12.4175,0.4696,1,1.1894
2009/10/29,2656.7363,2656.7363,2656.7363,2591.0588,2598.5413,17196707200,1.93648E+11,-58.195,-2.1905,1,1.2502
2009/10/30,2598.5413,2598.5413,2658.7527,2598.5413,2631.8694,16769665600,1.9729E+11,33.3281,1.2826,1,1.2519
2009/11/2,2631.8694,2631.8694,2712.6462,2569.0696,2712.1897,21568569600,2.56744E+11,80.3203,3.0518,1,1.5691
2009/11/3,2712.1897,2712.1897,2752.7434,2712.1897,2747.9316,24570358400,2.90582E+11,35.7419,1.3178,1,1.794
2009/11/4,2747.9316,2747.9316,2774.6846,2734.2075,2763.1917,24000700800,2.83572E+11,15.2601,0.5553,1,1.7483
2009/11/5,2763.1917,2763.1917,2787.7986,2755.7903,2783.9746,22690457600,2.56367E+11,20.7829,0.7521,1,1.6528
2009/11/6,2783.9746,2783.9746,2810.6204,2783.9744,2792.7505,25836212800,2.97533E+11,8.7759,0.3152,1,1.8856
2009/11/9,2792.7505,2792.7505,2806.2104,2774.6738,2805.3755,22011705600,2.58237E+11,12.625,0.4521,1,1.5996
2009/11/10,2805.3755,2805.3755,2831.1736,2805.3755,2812.5911,22560505600,2.68257E+11,7.2156,0.2572,1,1.636
2009/11/11,2812.5911,2812.5911,2820.8457,2786.8669,2812.2412,19886684800,2.3419E+11,-0.3499,-0.0124,1,1.4481
2009/11/12,2812.2412,2812.2412,2838.3906,2805.7126,2814.8062,21666268800,2.51234E+11,2.565,0.0912,1,1.5724
2009/11/13,2814.8062,2814.8062,2832.9204,2776.2678,2832.8015,22747478400,2.69274E+11,17.9953,0.6393,1,1.6511
2009/11/16,2832.8015,2832.8015,2908.9126,2832.8015,2908.8071,30231328000,3.66689E+11,76.0056,2.6831,1,2.1946
2009/11/17,2908.8071,2908.8071,2928.1479,2906.864,2916.7578,25546676800,3.10442E+11,7.9507,0.2733,1,1.8661
2009/11/18,2916.7578,2916.7578,2939.4302,2909.658,2932.8501,24872753600,2.97411E+11,16.0923,0.5517,1,1.8037
2009/11/19,2932.8501,2932.8501,2951.3574,2915.2549,2950.7432,27265750400,3.22859E+11,17.8931,0.6101,1,1.976
2009/11/20,2950.7432,2950.7432,2965.4714,2918.4939,2944.5063,27577494400,3.28422E+11,-6.2369,-0.2114,1,1.9996
2009/11/23,2944.5063,2944.5063,2976.3118,2944.5063,2976.0454,26534054400,3.31402E+11,31.5391,1.0711,1,1.9195
2009/11/24,2976.0454,2976.0454,2997.6479,2857.7278,2867.0957,38613180800,4.71815E+11,-108.9497,-3.6609,1,2.8019
2009/11/25,2867.0957,2867.0957,2934.5459,2836.6445,2934.5142,29504470400,3.57464E+11,67.4185,2.3515,1,2.1373
2009/11/26,2934.5142,2934.5142,2944.1938,2812.0342,2823.1077,34301068800,4.20431E+11,-111.4065,-3.7964,1,2.4822
2009/11/27,2823.1077,2823.1077,2826.1667,2743.1741,2757.782,23707105600,2.85744E+11,-65.3257,-2.314,1,1.723
2009/11/30,2757.782,2757.782,2855.1345,2757.782,2855.1345,21652361600,2.67028E+11,97.3525,3.5301,1,1.5631
2009/12/1,2855.1345,2855.1345,2904.5427,2841.2935,2901.8079,25629592000,3.13983E+11,46.6734,1.6347,1,1.8471
2009/12/2,2901.8079,2901.8079,2941.7446,2901.8079,2934.136,27531920000,3.4136E+11,32.3281,1.1141,1,1.9766
2009/12/3,2934.136,2934.136,2937.0015,2899.1858,2932.4329,25109035200,3.16222E+11,-1.7031,-0.058,1,1.8096
2009/12/4,2932.4329,2932.4329,2965.2122,2866.4241,2950.3362,32647219200,4.10486E+11,17.9033,0.6105,1,2.353
2009/12/7,2950.3362,2950.3362,2973.4929,2942.6318,2972.4902,21327830400,2.74223E+11,22.154,0.7509,1,1.5322
2009/12/8,2972.4902,2972.4902,2973.6931,2916.9272,2947.2083,21784590400,2.72963E+11,-25.2819,-0.8505,1,1.561
2009/12/9,2947.2083,2947.2083,2947.2083,2891.446,2901.2964,18087600000,2.2758E+11,-45.9119,-1.5578,1,1.301
2009/12/10,2901.2964,2901.2964,2934.7014,2890.6423,2917.0291,15010097600,1.90949E+11,15.7327,0.5423,1,1.0786
2009/12/11,2917.0291,2917.0291,2941.5076,2907.3198,2912.7725,14886363200,1.85991E+11,-4.2566,-0.1459,1,1.0742
2009/12/14,2912.7725,2912.7725,2950.6467,2850.6907,2946.9395,18024345600,2.25874E+11,34.167,1.173,1,1.2969
2009/12/15,2946.9395,2946.9395,2954.1465,2926.1453,2931.4055,16326921600,2.11198E+11,-15.534,-0.5271,1,1.1717
2009/12/16,2931.4055,2931.4055,2949.9814,2904.6563,2912.1089,14731678400,1.89639E+11,-19.2966,-0.6583,1,1.1237
2009/12/17,2912.1089,2912.1089,2926.6426,2839.0273,2841.1541,16142846400,2.00859E+11,-70.9548,-2.4365,1,1.1565
2009/12/18,2841.1541,2841.1541,2841.1541,2770.7,2774.1475,15768633600,1.91565E+11,-67.0066,-2.3584,1,1.1274
2009/12/21,2774.1475,2774.1475,2787.9209,2753.1897,2787.9209,11438116800,1.4421E+11,13.7734,0.4965,1,0.8164
2009/12/22,2787.9209,2787.9209,2792.9839,2715.5044,2724.9814,13083443200,1.62838E+11,-62.9395,-2.2576,1,0.9348
2009/12/23,2724.9814,2724.9814,2755.1785,2717.074,2753.5435,12114229600,1.48711E+11,28.5621,1.0482,1,0.8637
2009/12/24,2753.5435,2753.5435,2835.9695,2753.5435,2831.748,15824566400,2.03885E+11,78.2045,2.8401,1,1.1259
2009/12/25,2831.748,2831.748,2841.2341,2813.3303,2828.4138,13248272000,1.69024E+11,-3.3342,-0.1177,1,0.9575
2009/12/28,2828.4138,2828.4138,2876.4028,2828.4138,2871.1904,14423041600,1.84184E+11,42.7766,1.5124,1,1.0226
2009/12/29,2871.1904,2871.1904,2890.7117,2849.5942,2890.7117,14971393600,1.90853E+11,19.5213,0.6799,1,1.1323
2009/12/30,2890.7117,2890.7117,2926.3169,2885.3091,2924.0989,19249249600,2.48514E+11,33.3872,1.155,1,1.3696
2009/12/31,2924.0989,2924.0989,2941.0769,2910.959,2939.7869,17173627200,2.18346E+11,15.688,0.5365,1,1.2195
2010/1/4,2939.7869,2939.7869,2956.2969,2917.8525,2917.8525,16825809600,2.18435E+11,-21.9344,-0.7461,1,1.1935
2010/1/5,2917.8525,2917.8525,2946.1157,2892.761,2941.4729,19902710400,2.66704E+11,23.6204,0.8095,1,1.4126
2010/1/6,2941.4729,2941.4729,2955.7122,2921.2031,2921.8748,19430168000,2.61635E+11,-19.5981,-0.6663,1,1.3835
2010/1/7,2921.8748,2921.8748,2930.2322,2846.9248,2860.3718,19705929600,2.60691E+11,-61.503,-2.1049,1,1.4381
2010/1/8,2860.3718,2860.3718,2872.8828,2825.4075,2872.4092,15651548800,2.03244E+11,12.0374,0.4208,1,1.1175
2010/1/11,2872.4092,2872.4092,2956.3193,2865.2175,2879.4717,20738478400,2.8022E+11,7.0625,0.2459,1,1.4518
2010/1/12,2879.4717,2879.4717,2929.6306,2852.7104,2929.6306,21839104000,2.89211E+11,50.1589,1.7419,1,1.5323
2010/1/13,2929.6306,2929.6306,2929.6306,2842.4792,2849.6272,24350361600,3.22649E+11,-80.0034,-2.7308,1,1.7067
2010/1/14,2849.6272,2849.6272,2897.3682,2849.1719,2896.4685,21918868800,2.89347E+11,46.8413,1.6438,1,1.5322
2010/1/15,2896.4685,2896.4685,2920.3992,2884.7261,2909.5247,19527065600,2.58749E+11,13.0562,0.4508,1,1.3644
2010/1/18,2909.5247,2909.5247,2928.5186,2892.0847,2928.5186,21116174400,2.78507E+11,18.9939,0.6528,1,1.4778
2010/1/19,2928.5186,2928.5186,2943.6553,2921.0403,2930.5088,20709748800,2.72636E+11,1.9902,0.068,1,1.4423
2010/1/20,2930.5088,2930.5088,2936.1753,2831.1655,2834.6848,24940611200,3.21105E+11,-95.824,-3.2699,1,1.7448
2010/1/21,2834.6848,2834.6848,2862.5864,2814.2578,2848.9463,17458835200,2.25749E+11,14.2615,0.5031,1,1.2223
2010/1/22,2848.9463,2848.9463,2848.9463,2751.9814,2810.123,20652220800,2.58909E+11,-38.8233,-1.3627,1,1.4449
2010/1/25,2810.123,2810.123,2818.9314,2776.782,2777.9014,12392997600,1.54919E+11,-32.2216,-1.1466,1,0.8648
