,中证800,,,,,,,,,,
,000906.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2013-07-11,2418.6620,2425.8730,2544.3310,2425.8730,2519.2950,18911671300.0000,168228371954.0000,100.6330,4.1607,1.000000,0.9129
2013-07-12,2519.2950,2512.6140,2529.5950,2470.9020,2471.9610,14154129400.0000,132120862532.0000,-47.3340,-1.8789,1.000000,0.6832
2013-07-15,2471.9610,2484.9620,2533.1030,2472.7480,2510.3080,12134377100.0000,117405288053.0000,38.3470,1.5513,1.000000,0.5856
2013-07-16,2510.3080,2505.6380,2526.6550,2486.3030,2526.6550,11493888100.0000,110394046114.0000,16.3470,0.6512,1.000000,0.4930
2013-07-17,2526.6550,2520.2470,2536.7860,2486.0330,2488.8830,11770202600.0000,112284125714.0000,-37.7720,-1.4949,1.000000,0.5047
2013-07-18,2488.8830,2479.2240,2488.7610,2448.5230,2457.6520,10312772800.0000,97682087934.0000,-31.2310,-1.2548,1.000000,0.4422
2013-07-19,2457.6520,2459.6330,2471.2850,2396.2240,2397.2790,12152187700.0000,116068824569.0000,-60.3730,-2.4565,1.000000,0.5210
2013-07-22,2397.2790,2377.1120,2419.6450,2366.0810,2418.9330,9527646700.0000,90660701587.0000,21.6540,0.9033,1.000000,0.4085
2013-07-23,2418.9330,2428.2690,2493.6520,2425.2060,2485.8920,12835356500.0000,122578116288.0000,66.9590,2.7681,1.000000,0.5503
2013-07-24,2485.8920,2474.1480,2486.1870,2438.3430,2476.1620,12614205000.0000,125596750779.0000,-9.7300,-0.3914,1.000000,0.5408
2013-07-25,2476.1620,2480.2400,2492.9530,2446.3220,2454.5130,11664110700.0000,112121039279.0000,-21.6490,-0.8743,1.000000,0.4997
2013-07-26,2454.5130,2443.3110,2459.1130,2423.3050,2442.6440,8829953000.0000,84617481394.0000,-11.8690,-0.4836,1.000000,0.3783
2013-07-29,2442.6440,2424.1820,2424.1820,2385.1960,2391.3140,9379197900.0000,86293399830.0000,-51.3300,-2.1014,1.000000,0.4018
2013-07-30,2391.3140,2397.9210,2431.4150,2367.4800,2399.4530,9178635100.0000,85860674798.0000,8.1390,0.3404,1.000000,0.3932
2013-07-31,2399.4530,2420.7170,2444.7840,2399.1140,2405.9440,8415271600.0000,80116577383.0000,6.4910,0.2705,1.000000,0.3605
2013-08-01,2405.9440,2417.2960,2464.9130,2412.2660,2464.9130,10682996100.0000,101214637587.0000,58.9690,2.4510,1.000000,0.4576
2013-08-02,2464.9130,2482.3360,2494.4800,2465.5050,2468.7130,10815491400.0000,102889897097.0000,3.8000,0.1542,1.000000,0.4633
2013-08-05,2468.7130,2470.5670,2504.6650,2465.7330,2504.6650,9706400100.0000,93738370133.0000,35.9520,1.4563,1.000000,0.4157
2013-08-06,2504.6650,2497.8870,2532.3140,2485.4400,2524.1130,12354296600.0000,116329149544.0000,19.4480,0.7765,1.000000,0.5288
2013-08-07,2524.1130,2522.5210,2542.1250,2502.9800,2507.2170,12566521300.0000,119536897165.0000,-16.8960,-0.6694,1.000000,0.5379
2013-08-08,2507.2170,2503.1780,2525.3110,2492.8440,2505.8170,9554839800.0000,93895375401.0000,-1.4000,-0.0558,1.000000,0.4089
2013-08-09,2505.8170,2516.4340,2531.6200,2485.0010,2515.6610,10895770800.0000,106485504233.0000,9.8440,0.3928,1.000000,0.4662
2013-08-12,2515.6610,2525.9200,2580.4160,2523.5240,2580.4160,15435590300.0000,147253402360.0000,64.7550,2.5741,1.000000,0.6605
2013-08-13,2580.4160,2580.6540,2589.0590,2569.4590,2589.0260,13104311900.0000,116876686399.0000,8.6100,0.3337,1.000000,0.5597
2013-08-14,2589.0260,2591.7590,2611.8870,2568.7860,2578.2780,12892541700.0000,118371553443.0000,-10.7480,-0.4151,1.000000,0.5505
2013-08-15,2578.2780,2576.9180,2589.0060,2545.1980,2546.8850,10569159000.0000,101037451024.0000,-31.3930,-1.2176,1.000000,0.4512
2013-08-16,2546.8850,2537.3040,2633.2870,2517.4590,2518.7630,17400516500.0000,153175312667.0000,-28.1220,-1.1042,1.000000,0.7427
2013-08-19,2518.7630,2499.5550,2557.4340,2497.3920,2550.8690,11095281800.0000,102481932556.0000,32.1060,1.2747,1.000000,0.4691
2013-08-20,2550.8690,2545.9000,2572.8200,2523.7820,2533.7330,11624616400.0000,108532394289.0000,-17.1360,-0.6718,1.000000,0.4915
2013-08-21,2533.7330,2539.8520,2541.1180,2512.4080,2535.6210,9762726700.0000,89888654930.0000,1.8880,0.0745,1.000000,0.4127
2013-08-22,2535.6210,2529.7850,2554.8330,2524.1890,2533.4530,10147064000.0000,94952944585.0000,-2.1680,-0.0855,1.000000,0.4290
2013-08-23,2533.4530,2543.8390,2549.5860,2478.0030,2518.0760,12380436400.0000,117998409157.0000,-15.3770,-0.6070,1.000000,0.5234
2013-08-26,2518.0760,2524.7000,2571.8510,2519.4370,2571.3920,12389363200.0000,117389507959.0000,53.3160,2.1173,1.000000,0.5239
2013-08-27,2571.3920,2568.9160,2581.5310,2559.6050,2580.8370,12345824000.0000,114158384405.0000,9.4450,0.3673,1.000000,0.5220
2013-08-28,2580.8370,2564.3570,2585.5270,2545.2200,2565.2980,15946210400.0000,144551311246.0000,-15.5390,-0.6021,1.000000,0.6737
2013-08-29,2565.2980,2573.6920,2578.4180,2545.0710,2556.8530,12902210100.0000,113065844998.0000,-8.4450,-0.3292,1.000000,0.5451
2013-08-30,2556.8530,2555.2210,2574.1230,2534.9880,2546.5840,16472371000.0000,140724437514.0000,-10.2690,-0.4016,1.000000,0.6960
2013-09-02,2546.5840,2553.4130,2565.1360,2527.6710,2556.4940,14237119400.0000,126394340269.0000,9.9100,0.3891,1.000000,0.6015
2013-09-03,2556.4940,2560.4480,2594.5890,2555.8350,2594.2350,14018065000.0000,122772670548.0000,37.7410,1.4763,1.000000,0.5922
2013-09-04,2594.2350,2593.0630,2602.2900,2585.1590,2593.0170,14108961100.0000,122995369740.0000,-1.2180,-0.0470,1.000000,0.5959
2013-09-05,2593.0170,2592.2460,2595.2860,2581.0000,2587.0360,12363248800.0000,114293229733.0000,-5.9810,-0.2307,1.000000,0.5218
2013-09-06,2587.0360,2582.3260,2609.2010,2581.3340,2605.5720,13394323300.0000,120906196045.0000,18.5360,0.7165,1.000000,0.5647
2013-09-09,2605.5720,2620.1920,2687.2540,2617.9660,2680.1130,22282185900.0000,194553053130.0000,74.5410,2.8608,1.000000,0.9400
2013-09-10,2680.1130,2685.6950,2715.3780,2676.8410,2715.0850,23591944400.0000,202418841809.0000,34.9720,1.3049,1.000000,0.9953
2013-09-11,2715.0850,2723.3560,2739.8940,2702.3560,2714.9810,25494124000.0000,218846536725.0000,-0.1040,-0.0038,1.000000,1.0741
2013-09-12,2714.9810,2711.2920,2754.1990,2704.2360,2736.9470,21244661400.0000,183564170705.0000,21.9660,0.8091,1.000000,0.8951
2013-09-13,2736.9470,2733.1920,2745.3310,2712.1800,2722.6880,17564039100.0000,154684498043.0000,-14.2590,-0.5210,1.000000,0.7399
2013-09-16,2722.6880,2733.0670,2736.0420,2704.6890,2714.9170,16106559300.0000,149687872772.0000,-7.7710,-0.2854,1.000000,0.6783
2013-09-17,2714.9170,2716.4280,2717.0830,2660.2680,2661.0510,15701853500.0000,146203857728.0000,-53.8660,-1.9841,1.000000,0.6612
2013-09-18,2661.0510,2658.9980,2674.2950,2643.2090,2671.7440,11550516900.0000,113009484626.0000,10.6930,0.4018,1.000000,0.4869
2013-09-23,2671.7440,2680.6750,2718.7120,2680.4890,2718.1420,13665549100.0000,137411583153.0000,46.3980,1.7366,1.000000,0.5759
2013-09-24,2718.1420,2716.4600,2716.4640,2669.5060,2695.7020,16293276700.0000,160717705920.0000,-22.4400,-0.8256,1.000000,0.6866
2013-09-25,2695.7020,2692.5120,2707.2190,2675.0110,2681.0180,16071004100.0000,157005906115.0000,-14.6840,-0.5447,1.000000,0.6772
2013-09-26,2681.0180,2674.0450,2674.0450,2628.4700,2630.0700,14526434300.0000,140947406965.0000,-50.9480,-1.9003,1.000000,0.6121
2013-09-27,2630.0700,2627.7670,2649.3520,2626.4670,2641.2730,10952077400.0000,110408194094.0000,11.2030,0.4260,1.000000,0.4615
2013-09-30,2641.2730,2652.4860,2663.4510,2648.7300,2661.7810,9896857400.0000,102753628608.0000,20.5080,0.7764,1.000000,0.4150
2013-10-08,2661.7810,2660.1190,2704.1120,2647.3060,2700.2470,13991988500.0000,139728829869.0000,38.4660,1.4451,1.000000,0.5867
2013-10-09,2700.2470,2691.2740,2717.8000,2682.4140,2717.5970,13649165700.0000,134254400960.0000,17.3500,0.6425,1.000000,0.5717
2013-10-10,2717.5970,2721.0270,2721.3480,2686.2360,2693.9560,16013716000.0000,155761068657.0000,-23.6410,-0.8699,1.000000,0.6706
2013-10-11,2693.9560,2707.3800,2739.8560,2707.0480,2738.0310,16540384300.0000,160490184751.0000,44.0750,1.6361,1.000000,0.6925
2013-10-14,2738.0310,2742.4060,2757.5010,2733.4960,2748.7860,17477358900.0000,172080211015.0000,10.7550,0.3928,1.000000,0.7317
2013-10-15,2748.7860,2752.2280,2756.1270,2725.6740,2745.7320,16484527800.0000,159051080758.0000,-3.0540,-0.1111,1.000000,0.6898
2013-10-16,2745.7320,2737.0020,2737.0020,2674.9620,2688.1270,16681778500.0000,158873186872.0000,-57.6050,-2.0980,1.000000,0.6981
2013-10-17,2688.1270,2700.4260,2710.5770,2673.9220,2680.4470,13754165200.0000,130924269150.0000,-7.6800,-0.2857,1.000000,0.5755
2013-10-18,2680.4470,2681.4750,2702.4010,2675.3810,2693.2840,11107123100.0000,107185629729.0000,12.8370,0.4789,1.000000,0.4646
2013-10-21,2693.2840,2699.2540,2748.7570,2690.9350,2747.9210,15096708500.0000,147002138294.0000,54.6370,2.0286,1.000000,0.6314
2013-10-22,2747.9210,2747.3450,2748.6450,2712.5540,2719.5270,16434897200.0000,158051801549.0000,-28.3940,-1.0333,1.000000,0.6873
2013-10-23,2719.5270,2724.1530,2743.8890,2670.6990,2678.7480,15925377600.0000,146237975389.0000,-40.7790,-1.4995,1.000000,0.6658
2013-10-24,2678.7480,2671.8500,2683.3550,2653.8300,2659.3930,10950310400.0000,103194921424.0000,-19.3550,-0.7225,1.000000,0.4577
2013-10-25,2659.3930,2660.1310,2673.0380,2603.6410,2619.5850,12697541900.0000,120165188944.0000,-39.8080,-1.4969,1.000000,0.5306
2013-10-28,2619.5850,2622.6570,2627.6820,2599.5880,2615.1060,10244599500.0000,95310861286.0000,-4.4790,-0.1710,1.000000,0.4279
2013-10-29,2615.1060,2616.5460,2650.6160,2550.7970,2601.1980,16247759400.0000,143186203636.0000,-13.9080,-0.5318,1.000000,0.6786
2013-10-30,2601.1980,2599.3150,2641.2790,2593.9950,2640.9890,13372740900.0000,114431558877.0000,39.7910,1.5297,1.000000,0.5585
2013-10-31,2640.9890,2632.3920,2632.3920,2601.2850,2604.3500,12452450800.0000,108424545908.0000,-36.6390,-1.3873,1.000000,0.5201
2013-11-01,2604.3500,2601.7840,2622.0930,2588.7270,2611.4680,9644311900.0000,88734912003.0000,7.1180,0.2733,1.000000,0.4028
2013-11-04,2611.4680,2621.9990,2629.3570,2607.2690,2612.4290,8465061300.0000,79481482158.0000,0.9610,0.0368,1.000000,0.3535
2013-11-05,2612.4290,2599.8780,2624.3240,2575.6020,2623.9930,10158265300.0000,93289390550.0000,11.5640,0.4427,1.000000,0.4242
2013-11-06,2623.9930,2612.2840,2627.7030,2591.5610,2592.1100,10887391400.0000,100835322703.0000,-31.8830,-1.2151,1.000000,0.4547
2013-11-07,2592.1100,2588.0500,2593.8000,2560.8250,2572.1210,8963671000.0000,84030194429.0000,-19.9890,-0.7711,1.000000,0.3742
2013-11-08,2572.1210,2560.1250,2571.8820,2533.8770,2535.6110,8873523800.0000,81189376142.0000,-36.5100,-1.4195,1.000000,0.3704
2013-11-11,2535.6110,2533.3000,2554.9250,2519.9610,2544.9520,7309695600.0000,68906797579.0000,9.3410,0.3684,1.000000,0.3049
2013-11-12,2544.9520,2547.7000,2572.6370,2543.6710,2570.8600,8274252600.0000,78206601736.0000,25.9080,1.0180,1.000000,0.3451
2013-11-13,2570.8600,2558.3490,2558.5020,2515.8440,2516.1670,9280611700.0000,83257848515.0000,-54.6930,-2.1274,1.000000,0.3870
2013-11-14,2516.1670,2517.1350,2539.0440,2502.5740,2538.1840,9041811500.0000,83579611766.0000,22.0170,0.8750,1.000000,0.3771
2013-11-15,2538.1840,2540.1150,2616.0880,2540.1150,2589.6800,13521868100.0000,130255668370.0000,51.4960,2.0289,1.000000,0.5637
2013-11-18,2589.6800,2607.7470,2670.1090,2601.6690,2669.8860,16629863900.0000,162105210436.0000,80.2060,3.0971,1.000000,0.6929
2013-11-19,2669.8860,2669.5530,2670.7300,2648.7710,2658.4850,12953090700.0000,128968781350.0000,-11.4010,-0.4270,1.000000,0.5397
2013-11-20,2658.4850,2672.3620,2678.6650,2651.5790,2675.7130,12087469600.0000,114417929169.0000,17.2280,0.6480,1.000000,0.5037
2013-11-21,2675.7130,2663.2590,2666.8460,2635.3090,2661.2230,14169355000.0000,131326916423.0000,-14.4900,-0.5415,1.000000,0.5904
2013-11-22,2661.2230,2666.1020,2670.3800,2642.5950,2647.3360,12402465400.0000,115456492905.0000,-13.8870,-0.5218,1.000000,0.5168
2013-11-25,2647.3360,2635.9750,2669.8460,2630.0380,2639.1590,11257962200.0000,106681273843.0000,-8.1770,-0.3089,1.000000,0.4688
2013-11-26,2639.1590,2638.1930,2649.7330,2629.6400,2639.2630,10214027900.0000,93797923672.0000,0.1040,0.0039,1.000000,0.4252
2013-11-27,2639.2630,2638.0400,2675.2380,2635.3480,2669.2700,12251514600.0000,117506037668.0000,30.0070,1.1369,1.000000,0.5101
2013-11-28,2669.2700,2674.4290,2716.8420,2672.5720,2695.6220,14610836900.0000,139982778917.0000,26.3520,0.9872,1.000000,0.6083
2013-11-29,2695.6220,2698.5030,2705.3110,2689.4520,2699.4160,11027699100.0000,111318656761.0000,3.7940,0.1407,1.000000,0.4591
2013-12-02,2699.4160,2673.4540,2712.9820,2627.6230,2651.3730,18643821400.0000,177713295136.0000,-48.0430,-1.7798,1.000000,0.7762
2013-12-03,2651.3730,2641.9490,2691.5960,2638.0360,2686.9840,12139781100.0000,117283937308.0000,35.6110,1.3431,1.000000,0.5054
2013-12-04,2686.9840,2683.9210,2740.2260,2679.3450,2726.5180,16679211900.0000,156389004617.0000,39.5340,1.4713,1.000000,0.6942
2013-12-05,2726.5180,2727.2580,2733.6900,2710.8150,2720.0910,12723320800.0000,121484915902.0000,-6.4270,-0.2357,1.000000,0.5296
2013-12-06,2720.0910,2715.1540,2724.3110,2698.1530,2705.3280,10893687900.0000,106573060530.0000,-14.7630,-0.5427,1.000000,0.4529
2013-12-09,2705.3280,2713.3300,2722.9320,2701.4250,2709.3840,9726962200.0000,98400751435.0000,4.0560,0.1499,1.000000,0.4044
2013-12-10,2709.3840,2713.9100,2725.3390,2701.0740,2711.8830,11282567800.0000,106906708441.0000,2.4990,0.0922,1.000000,0.4690
2013-12-11,2711.8830,2699.8860,2699.8860,2656.0900,2670.9420,11426319100.0000,106507881460.0000,-40.9410,-1.5097,1.000000,0.4750
2013-12-12,2670.9420,2665.4530,2685.9960,2662.4550,2670.5360,8923839300.0000,85935974259.0000,-0.4060,-0.0152,1.000000,0.3710
2013-12-13,2670.5360,2650.4280,2678.4710,2646.2310,2669.3100,8739574500.0000,82793502678.0000,-1.2260,-0.0459,1.000000,0.3634
2013-12-16,2669.3100,2671.6800,2675.3150,2624.6560,2625.5670,10562935100.0000,102270335758.0000,-43.7430,-1.6387,1.000000,0.4399
2013-12-17,2625.5670,2626.1510,2631.0830,2606.3140,2611.9090,8035920200.0000,77934701094.0000,-13.6580,-0.5202,1.000000,0.3346
2013-12-18,2611.9090,2612.5290,2625.5260,2604.6790,2612.6120,6699842300.0000,66172989051.0000,0.7030,0.0269,1.000000,0.2788
2013-12-19,2612.6120,2621.0960,2628.1550,2584.1140,2585.3430,7627916800.0000,72742894250.0000,-27.2690,-1.0437,1.000000,0.3174
2013-12-20,2585.3430,2587.1060,2592.8380,2530.3930,2532.2450,9440466300.0000,89443751161.0000,-53.0980,-2.0538,1.000000,0.3929
2013-12-23,2532.2450,2536.7220,2548.0850,2507.3280,2536.8210,7227041600.0000,71365351158.0000,4.5760,0.1807,1.000000,0.3007
2013-12-24,2536.8210,2542.8760,2569.9550,2524.7190,2544.3730,7420931500.0000,75131249951.0000,7.5520,0.2977,1.000000,0.3087
2013-12-25,2544.3730,2546.8160,2565.4240,2536.9190,2565.2220,7095731500.0000,70718496399.0000,20.8490,0.8194,1.000000,0.2951
2013-12-26,2565.2220,2561.1760,2561.8780,2520.0470,2521.0270,8461361100.0000,81603793320.0000,-44.1950,-1.7229,1.000000,0.3520
2013-12-27,2521.0270,2522.7010,2573.3360,2519.2660,2562.5330,8560429900.0000,82830340526.0000,41.5060,1.6464,1.000000,0.3561
2013-12-30,2562.5330,2573.2980,2576.9300,2556.9940,2561.3670,8006834800.0000,77093251110.0000,-1.1660,-0.0455,1.000000,0.3330
2013-12-31,2561.3670,2551.4840,2591.9860,2547.7080,2589.3530,8590713300.0000,86337366254.0000,27.9860,1.0926,1.000000,0.3570
2014-01-02,2589.3530,2582.9120,2586.9390,2570.9450,2586.0180,7599455100.0000,80430018141.0000,-3.3350,-0.1288,1.000000,0.3157
2014-01-03,2586.0180,2576.6090,2579.2930,2544.5940,2554.8000,9460020600.0000,93591343163.0000,-31.2180,-1.2072,1.000000,0.3929
2014-01-06,2554.8000,2549.4650,2549.4650,2487.0660,2493.3970,10081226900.0000,93068435733.0000,-61.4030,-2.4034,1.000000,0.4186
2014-01-07,2493.3970,2478.0240,2504.6580,2473.2680,2496.8630,7096172400.0000,70153238379.0000,3.4660,0.1390,1.000000,0.2943
2014-01-08,2496.8630,2499.3540,2523.1300,2488.0050,2500.8780,8329229500.0000,83280492658.0000,4.0150,0.1608,1.000000,0.3454
2014-01-09,2500.8780,2495.8710,2520.0220,2475.9490,2477.2770,8934117600.0000,88751512853.0000,-23.6010,-0.9437,1.000000,0.3706
2014-01-10,2477.2770,2470.6560,2477.2410,2445.9950,2451.1750,8556259500.0000,77332169259.0000,-26.1020,-1.0537,1.000000,0.3547
2014-01-13,2451.1750,2452.9240,2470.3380,2426.9100,2439.0650,7796518800.0000,73775488220.0000,-12.1100,-0.4940,1.000000,0.3231
2014-01-14,2439.0650,2438.1350,2467.5870,2426.4790,2467.3690,8261505100.0000,74650034047.0000,28.3040,1.1604,1.000000,0.3424
2014-01-15,2467.3690,2464.6090,2471.8140,2451.0710,2468.4610,7844158800.0000,75934475437.0000,1.0920,0.0443,1.000000,0.3251
2014-01-16,2468.4610,2469.0960,2488.5550,2461.6900,2471.9320,8188221400.0000,79517392919.0000,3.4710,0.1406,1.000000,0.3394
2014-01-17,2471.9320,2463.5810,2465.4230,2434.9710,2437.0360,7559844800.0000,72100940363.0000,-34.8960,-1.4117,1.000000,0.3133
2014-01-20,2437.0360,2432.0710,2441.5400,2411.2670,2421.8810,6436590000.0000,63949082008.0000,-15.1550,-0.6219,1.000000,0.2668
2014-01-21,2421.8810,2424.0930,2456.6280,2424.0930,2449.3200,6880405100.0000,67806565934.0000,27.4390,1.1330,1.000000,0.2852
2014-01-22,2449.3200,2453.0310,2513.3270,2451.0880,2513.0800,11249042300.0000,106905603834.0000,63.7600,2.6032,1.000000,0.4662
2014-01-23,2513.0800,2512.2770,2520.2080,2501.9350,2507.9050,9705175300.0000,99769737416.0000,-5.1750,-0.2059,1.000000,0.4023
2014-01-24,2507.9050,2501.3830,2538.8270,2498.1620,2529.2730,10695841800.0000,108383449053.0000,21.3680,0.8520,1.000000,0.4433
2014-01-27,2529.2730,2516.2000,2522.6510,2499.1890,2504.6350,11298105100.0000,109486989509.0000,-24.6380,-0.9741,1.000000,0.4681
2014-01-28,2504.6350,2508.6520,2523.0050,2490.4370,2506.4520,8521566300.0000,84877087454.0000,1.8170,0.0725,1.000000,0.3529
2014-01-29,2506.4520,2512.0630,2521.2890,2508.7040,2519.0440,8323109800.0000,85442509101.0000,12.5920,0.5024,1.000000,0.3447
2014-01-30,2519.0440,2513.7630,2513.7630,2490.9800,2494.1490,7218224400.0000,74428089059.0000,-24.8950,-0.9883,1.000000,0.2987
2014-02-07,2494.1490,2478.1140,2515.0610,2469.5370,2515.0610,8449588100.0000,87182085415.0000,20.9120,0.8384,1.000000,0.3495
2014-02-10,2515.0610,2525.1780,2582.9040,2525.1780,2580.8760,14082066400.0000,143933866853.0000,65.8150,2.6168,1.000000,0.5826
2014-02-11,2580.8760,2582.2510,2607.8370,2572.2640,2596.7300,16110665000.0000,159116573179.0000,15.8540,0.6143,1.000000,0.6665
2014-02-12,2596.7300,2597.8470,2609.6870,2586.9770,2609.2950,13563142800.0000,133677356411.0000,12.5650,0.4839,1.000000,0.5610
2014-02-13,2609.2950,2606.6080,2624.1870,2588.8300,2588.9890,15726928900.0000,149462259493.0000,-20.3060,-0.7782,1.000000,0.6504
2014-02-14,2588.9890,2587.9280,2614.6310,2584.0610,2614.3920,11771415500.0000,116878737509.0000,25.4030,0.9812,1.000000,0.4868
2014-02-17,2614.3920,2628.4070,2641.3830,2616.8880,2641.3830,15030108300.0000,152465308068.0000,26.9910,1.0324,1.000000,0.6216
2014-02-18,2641.3830,2640.9570,2640.9570,2608.2380,2616.4440,15096303800.0000,154873491878.0000,-24.9390,-0.9442,1.000000,0.6235
2014-02-19,2616.4440,2614.9010,2649.2390,2604.9500,2638.0870,16057032200.0000,151496398113.0000,21.6430,0.8272,1.000000,0.6632
2014-02-20,2638.0870,2643.2090,2657.3790,2608.9080,2610.2950,16900401100.0000,154071728986.0000,-27.7920,-1.0535,1.000000,0.6980
2014-02-21,2610.2950,2606.3050,2610.6910,2569.0160,2586.4820,12438687600.0000,117137115283.0000,-23.8130,-0.9123,1.000000,0.5137
2014-02-24,2586.4820,2568.6150,2568.6150,2515.1670,2542.6580,14045467200.0000,132420533655.0000,-43.8240,-1.6943,1.000000,0.5799
2014-02-25,2542.6580,2544.9580,2557.6490,2460.3810,2470.7700,15890282300.0000,158367788060.0000,-71.8880,-2.8273,1.000000,0.6560
2014-02-26,2470.7700,2458.8340,2480.1710,2441.7000,2479.8570,12685003300.0000,118405427206.0000,9.0870,0.3678,1.000000,0.5236
2014-02-27,2479.8570,2486.8720,2505.1870,2459.7190,2462.9600,14461521900.0000,138904271744.0000,-16.8970,-0.6814,1.000000,0.5969
2014-02-28,2462.9600,2457.7290,2491.5480,2435.9780,2490.6510,12326925600.0000,118471308367.0000,27.6910,1.1243,1.000000,0.5088
2014-03-03,2490.6510,2486.4120,2514.5530,2480.5870,2514.5530,13336257100.0000,122904441134.0000,23.9020,0.9597,1.000000,0.5500
2014-03-04,2514.5530,2506.8090,2514.5200,2483.4760,2509.6680,12672485900.0000,119293864662.0000,-4.8850,-0.1943,1.000000,0.5227
2014-03-05,2509.6680,2513.1480,2515.1320,2484.9230,2489.1390,11447564600.0000,107598081180.0000,-20.5290,-0.8180,1.000000,0.4721
2014-03-06,2489.1390,2484.1200,2504.1620,2456.4530,2496.2110,11728367000.0000,108109642991.0000,7.0720,0.2841,1.000000,0.4837
2014-03-07,2496.2110,2493.1460,2512.0710,2479.2250,2488.3090,10995149700.0000,104289523138.0000,-7.9020,-0.3166,1.000000,0.4534
2014-03-10,2488.3090,2467.5080,2467.5080,2400.7640,2403.5370,12108196200.0000,110434959986.0000,-84.7720,-3.4068,1.000000,0.4992
2014-03-11,2403.5370,2397.1580,2425.5710,2392.5000,2413.1940,9756092200.0000,90526027782.0000,9.6570,0.4018,1.000000,0.4023
2014-03-12,2413.1940,2407.1990,2436.4410,2388.1840,2417.9460,11129090700.0000,97091935039.0000,4.7520,0.1969,1.000000,0.4589
2014-03-13,2417.9460,2422.4470,2453.9710,2419.1060,2446.7850,10629068600.0000,93300683665.0000,28.8390,1.1927,1.000000,0.4383
2014-03-14,2446.7850,2435.3750,2447.8090,2413.3560,2429.1950,9375857000.0000,83211439705.0000,-17.5900,-0.7189,1.000000,0.3866
2014-03-17,2429.1950,2437.5560,2459.6610,2426.5090,2459.5240,9169761600.0000,86345723854.0000,30.3290,1.2485,1.000000,0.3781
2014-03-18,2459.5240,2462.6800,2474.5560,2455.4990,2459.3490,9962497400.0000,98268874514.0000,-0.1750,-0.0071,1.000000,0.4107
2014-03-19,2459.3490,2451.9640,2451.9640,2421.2200,2443.6410,10197286300.0000,94532830459.0000,-15.7080,-0.6387,1.000000,0.4203
2014-03-20,2443.6410,2438.4650,2458.2660,2397.3170,2397.4890,11749434100.0000,103781211940.0000,-46.1520,-1.8887,1.000000,0.4843
2014-03-21,2397.4890,2388.3610,2473.8410,2382.6110,2469.9170,15638752800.0000,128830113436.0000,72.4280,3.0210,1.000000,0.6446
2014-03-24,2469.9170,2472.7600,2500.4620,2462.1730,2490.3990,15869496200.0000,127020697799.0000,20.4820,0.8293,1.000000,0.6541
2014-03-25,2490.3990,2484.2470,2506.1680,2477.4660,2489.5840,14054453600.0000,112792549954.0000,-0.8150,-0.0327,1.000000,0.5793
2014-03-26,2489.5840,2496.2320,2501.4040,2481.3690,2488.6050,10455367700.0000,89863151981.0000,-0.9790,-0.0393,1.000000,0.4310
2014-03-27,2488.6050,2485.2080,2500.5390,2461.2180,2465.9080,12073500300.0000,103757147559.0000,-22.6970,-0.9120,1.000000,0.4975
2014-03-28,2465.9080,2463.3780,2479.3540,2441.3820,2449.0350,12354433800.0000,103968232672.0000,-16.8730,-0.6843,1.000000,0.5091
2014-03-31,2449.0350,2452.3510,2461.4910,2426.3320,2440.0370,9379526600.0000,79202115767.0000,-8.9980,-0.3674,1.000000,0.3864
2014-04-01,2440.0370,2437.1990,2467.4510,2434.9940,2464.2050,8352162400.0000,72991570094.0000,24.1680,0.9905,1.000000,0.3441
2014-04-02,2464.2050,2466.9340,2483.5480,2464.7660,2479.1540,10902120100.0000,90984629382.0000,14.9490,0.6066,1.000000,0.4491
2014-04-03,2479.1540,2485.6740,2493.1060,2459.2060,2465.2040,11387874400.0000,91667508240.0000,-13.9500,-0.5627,1.000000,0.4691
2014-04-04,2465.2040,2458.0970,2490.1800,2454.7780,2489.5780,8614910600.0000,76365414392.0000,24.3740,0.9887,1.000000,0.3549
2014-04-08,2489.5780,2482.9530,2544.6730,2480.8520,2539.6930,13983732500.0000,123405818311.0000,50.1150,2.0130,1.000000,0.5756
2014-04-09,2539.6930,2542.7460,2552.8260,2534.8810,2547.2340,11004230300.0000,101158943385.0000,7.5410,0.2969,1.000000,0.4530
2014-04-10,2547.2340,2550.1800,2595.7800,2539.8420,2579.7230,16571958700.0000,148369522242.0000,32.4890,1.2755,1.000000,0.6821
2014-04-11,2579.7230,2573.3120,2584.2570,2563.1260,2574.0840,13386329100.0000,125721711667.0000,-5.6390,-0.2186,1.000000,0.5510
2014-04-14,2574.0840,2571.5450,2579.5530,2561.3690,2577.6740,10383674000.0000,98074435822.0000,3.5900,0.1395,1.000000,0.4273
2014-04-15,2577.6740,2571.5700,2571.5700,2536.1260,2540.2860,11367499800.0000,104312886929.0000,-37.3880,-1.4505,1.000000,0.4675
2014-04-16,2540.2860,2533.3260,2553.1160,2528.6100,2542.4520,8978312500.0000,82530113759.0000,2.1660,0.0853,1.000000,0.3691
2014-04-17,2542.4520,2548.5640,2551.7590,2532.6010,2535.2280,8705201800.0000,80684067130.0000,-7.2240,-0.2841,1.000000,0.3579
